序号,交易对,买入时间,买入价,买入额,卖出时间,卖出价,卖出额,数量,盈亏(USDT),收益率(%),退出原因,持仓周期,是否半仓
21,KAVAUSDT,2025-02-13 12:00:00,0.4943,445374.38,2025-02-13 13:00:00,0.4927,443932.75,901020.40161371,-1441.6326,-0.3237,MA5上升后止损,1,否
22,DOTUSDT,2025-02-13 13:00:00,5.135,443752.55,2025-02-13 14:00:00,5.07375,438459.49,86417.24397171,-5293.0562,-1.1928,阶段低点止损,1,否
23,COSUSDT,2025-02-13 14:00:00,0.005146,446125.61,2025-02-13 14:00:00,0.00508959,441235.22,86693666.76658265,-4890.3897,-1.0962,阶段低点止损,0,否
24,XVSUSDT,2025-02-13 15:00:00,8.05,440143.1,2025-02-13 16:00:00,7.9497,434659.08,54676.16138602,-5484.019,-1.246,阶段低点止损,1,否
25,DODOUSDT,2025-02-13 16:00:00,0.109,443833.74,2025-02-13 16:00:00,0.10791,439395.4,4071869.17478021,-4438.3374,-1.0,阶段低点止损,0,否
26,VELODROMEUSDT,2025-02-13 17:00:00,0.0765,435678.04,2025-02-13 22:00:00,0.07735,440518.91,5695137.76187056,4840.8671,1.1111,MA5首次上升止损,5,否
27,CHZUSDT,2025-02-13 18:00:00,0.0615,437728.29,2025-02-13 22:00:00,0.060786,432646.37,7117533.1443475,-5081.9187,-1.161,阶段低点止损,4,否
28,XVSUSDT,2025-02-14 00:00:00,7.74,437330.72,2025-02-14 00:00:00,7.6527,432398.04,56502.67720811,-4932.6837,-1.1279,阶段低点止损,0,否
29,SFPUSDT,2025-02-14 01:00:00,0.6654,442259.24,2025-02-14 03:00:00,0.6674,443588.54,664651.69128545,1329.3034,0.3006,MA5上升后止损,2,否
30,DEGOUSDT,2025-02-13 23:00:00,1.892,435569.57,2025-02-14 04:00:00,1.935,445468.87,230216.47229267,9899.3083,2.2727,MA5首次上升止损,5,否
31,QNTUSDT,2025-02-14 04:00:00,92.4,440267.49,2025-02-14 04:00:00,91.476,435864.81,4764.79963842,-4402.6749,-1.0,阶段低点止损,0,否
32,RADUSDT,2025-02-14 05:00:00,0.891,436421.53,2025-02-14 06:00:00,0.8925,437156.25,489810.919725,734.7164,0.1684,MA5首次上升止损,1,否
33,NOTUSDT,2025-02-14 08:00:00,0.003104,437183.16,2025-02-14 08:00:00,0.00306108,431138.09,140845089.32306644,-6045.0712,-1.3827,阶段低点止损,0,否
34,QNTUSDT,2025-02-14 07:00:00,91.2,436752.15,2025-02-14 12:00:00,92.0,440583.31,4788.9490334,3831.1592,0.8772,MA5首次上升止损,5,否
35,DEGOUSDT,2025-02-14 09:00:00,1.894,434462.88,2025-02-14 12:00:00,1.9065,437330.24,229389.05765766,2867.3632,0.66,MA5首次上升止损,3,否
36,BIFIUSDT,2025-02-14 15:00:00,248.7,436873.71,2025-02-14 18:00:00,250.85,440650.46,1756.62930547,3776.753,0.8645,MA5首次上升止损,3,否
37,ADAUSDT,2025-02-14 14:00:00,0.7981,437046.2,2025-02-14 19:00:00,0.80905,443042.52,547608.32588893,5996.3112,1.372,MA5首次上升止损,5,否
38,THEUSDT,2025-02-14 19:00:00,0.6919,442195.68,2025-02-14 20:00:00,0.683793,437014.46,639103.44876152,-5181.2117,-1.1717,阶段低点止损,1,否
39,PUNDIXUSDT,2025-02-14 21:00:00,0.3717,437856.59,2025-02-14 23:00:00,0.37745,444629.99,1177983.82253377,6773.407,1.5469,MA5首次上升止损,2,否
40,PYRUSDT,2025-02-14 20:00:00,2.063,442910.83,2025-02-15 00:00:00,2.0855,447741.41,214692.59630912,4830.5834,1.0906,MA5首次上升止损,4,否
41,NEXOUSDT,2025-02-15 07:00:00,1.368,444334.33,2025-02-15 11:00:00,1.362,442385.5,324805.79985574,-1948.8348,-0.4386,MA5下跌破线,4,否
42,COMPUSDT,2025-02-15 12:00:00,57.65,450895.24,2025-02-15 19:00:00,57.32,448314.22,7821.25300198,-2581.0135,-0.5724,MA5上升后止损,7,否
43,ASRUSDT,2025-02-15 20:00:00,1.562,453629.05,2025-02-15 22:00:00,1.53648,446217.64,290415.52303775,-7411.4041,-1.6338,阶段低点止损,2,否
44,JUVUSDT,2025-02-15 23:00:00,1.71,452041.18,2025-02-15 23:00:00,1.68201,444641.97,264351.56434039,-7399.2003,-1.6368,阶段低点止损,0,否
45,SANTOSUSDT,2025-02-16 00:00:00,2.569,449977.9,2025-02-16 00:00:00,2.54133,445131.31,175156.83050832,-4846.5895,-1.0771,阶段低点止损,0,否
46,LTCUSDT,2025-02-15 08:00:00,124.9,444918.98,2025-02-16 01:00:00,131.03,466755.28,3562.20163845,21836.296,4.9079,MA5下跌破线,17,否
47,OGUSDT,2025-02-16 01:00:00,3.981,445568.78,2025-02-16 03:00:00,3.984,445904.55,111923.83199597,335.7715,0.0754,MA5下跌破线,2,否
48,EURUSDT,2025-02-16 02:00:00,1.0476,447809.41,2025-02-16 08:00:00,1.04765,447830.79,427462.21231143,21.3731,0.0048,MA5首次上升止损,6,否
49,XLMUSDT,2025-02-16 04:00:00,0.3476,443427.6,2025-02-16 09:00:00,0.3483,444320.57,1275683.53163064,892.9785,0.2014,MA5首次上升止损,5,否
50,GNSUSDT,2025-02-16 09:00:00,1.67,444240.89,2025-02-16 14:00:00,1.671,444506.91,266012.51144881,266.0125,0.0599,MA5首次上升止损,5,否
51,TUSDUSDT,2025-02-16 10:00:00,0.9984,443839.05,2025-02-16 14:00:00,0.9984,443839.05,444550.334342,0.0,0.0,MA5首次上升止损,4,否
52,OSMOUSDT,2025-02-16 15:00:00,0.3257,443958.76,2025-02-16 15:00:00,0.322344,439384.23,1363091.06366965,-4574.5336,-1.0304,阶段低点止损,0,否
53,FTTUSDT,2025-02-16 17:00:00,2.1728,446215.55,2025-02-16 21:00:00,2.1797,447632.56,205364.29947546,1417.0137,0.3176,MA5上升后止损,4,否
54,HIVEUSDT,2025-02-16 22:00:00,0.3283,485341.29,2025-02-16 23:00:00,0.3318,490515.5,1478346.90730343,5174.2142,1.0661,MA5首次上升止损,1,否
55,QKCUSDT,2025-02-17 00:00:00,0.009236,468192.38,2025-02-17 02:00:00,0.00908721,460649.9,50692115.97283457,-7542.4799,-1.611,阶段低点止损,2,否
56,BARUSDT,2025-02-16 16:00:00,1.705,441900.22,2025-02-17 03:00:00,1.892,490366.69,259179.01425974,48466.4757,10.9677,MA5下跌破线,11,否
57,OMUSDT,2025-02-17 03:00:00,7.4095,471912.73,2025-02-17 04:00:00,7.300656,464980.43,63690.22620899,-6932.299,-1.469,阶段低点止损,1,否
58,STORJUSDT,2025-02-17 05:00:00,0.3597,460162.54,2025-02-17 06:00:00,0.361,461825.62,1279295.3443953,1663.0839,0.3614,MA5首次上升止损,1,否
59,STEEMUSDT,2025-02-17 09:00:00,0.1782,460910.92,2025-02-17 09:00:00,0.175725,454509.38,2586481.05025512,-6401.5406,-1.3889,阶段低点止损,0,否
60,MLNUSDT,2025-02-17 13:00:00,13.74,457491.78,2025-02-17 13:00:00,13.5828,452257.59,33296.34485361,-5234.1854,-1.1441,阶段低点止损,0,否
61,FTTUSDT,2025-02-17 10:00:00,2.1819,458030.23,2025-02-17 15:00:00,2.20325,462512.08,209922.64993159,4481.8486,0.9785,MA5首次上升止损,5,否
62,GLMUSDT,2025-02-17 15:00:00,0.3387,459708.51,2025-02-17 16:00:00,0.334125,453498.98,1357273.42831187,-6209.5259,-1.3508,阶段低点止损,1,否
63,CVXUSDT,2025-02-17 16:00:00,2.382,459524.0,2025-02-17 23:00:00,2.425,467819.35,192915.19623771,8295.3534,1.8052,MA5下跌破线,7,否
64,GLMUSDT,2025-02-17 21:00:00,0.3251,460366.54,2025-02-17 23:00:00,0.318879,451557.12,1416076.70702189,-8809.4132,-1.9136,阶段低点止损,2,否
65,STORJUSDT,2025-02-18 01:00:00,0.3828,454185.67,2025-02-18 01:00:00,0.378477,449056.51,1186482.94390383,-5129.1658,-1.1293,阶段低点止损,0,否
66,TRXUSDT,2025-02-18 02:00:00,0.2403,452694.22,2025-02-18 06:00:00,0.2393,450810.34,1883871.06046713,-1883.8711,-0.4161,MA5下跌破线,4,否
67,SCUSDT,2025-02-18 00:00:00,0.004259,454666.06,2025-02-18 08:00:00,0.004285,457441.67,106754182.84789935,2775.6088,0.6105,MA5首次上升止损,8,否
68,API3USDT,2025-02-18 08:00:00,0.987,458908.26,2025-02-18 09:00:00,0.97119,451557.36,464952.64746548,-7350.9014,-1.6018,阶段低点止损,1,否
69,ARKUSDT,2025-02-18 09:00:00,0.4471,449830.02,2025-02-18 09:00:00,0.438867,441546.75,1006106.06226204,-8283.2712,-1.8414,阶段低点止损,0,否
70,API3USDT,2025-02-18 12:00:00,0.96,445886.35,2025-02-18 12:00:00,0.94644,439588.2,464464.94577728,-6298.1447,-1.4125,阶段低点止损,0,否
71,AAVEUSDT,2025-02-18 11:00:00,259.2,445723.84,2025-02-18 13:00:00,255.9942,440211.11,1719.61359746,-5512.7373,-1.2368,阶段低点止损,2,否
72,AGLDUSDT,2025-02-18 13:00:00,1.204,441318.81,2025-02-18 14:00:00,1.18602,434728.35,366543.86407044,-6590.4587,-1.4934,阶段低点止损,1,否
73,BERAUSDT,2025-02-18 15:00:00,5.823,437270.15,2025-02-18 15:00:00,5.76279,432748.76,75093.61967275,-4521.3868,-1.034,阶段低点止损,0,否
74,ZECUSDT,2025-02-18 14:00:00,34.4,441068.73,2025-02-18 16:00:00,33.9372,435134.81,12821.76530656,-5933.913,-1.3453,阶段低点止损,2,否
75,EIGENUSDT,2025-02-18 16:00:00,1.723,434427.75,2025-02-18 16:00:00,1.69686,427836.96,252134.50496918,-6590.796,-1.5171,阶段低点止损,0,否
76,SUSDT,2025-02-18 17:00:00,0.5824,429772.5,2025-02-18 18:00:00,0.5881,433978.72,737933.54753288,4206.2212,0.9787,MA5下跌破线,1,否
77,CVCUSDT,2025-02-18 23:00:00,0.1303,431665.3,2025-02-19 00:00:00,0.12771,423085.0,3312857.23432518,-8580.3002,-1.9877,阶段低点止损,1,否
78,ACHUSDT,2025-02-19 18:00:00,0.03421,427804.16,2025-02-19 23:00:00,0.03511,439058.88,12505237.13902266,11254.7134,2.6308,MA5首次上升止损,5,否
79,OMUSDT,2025-02-19 20:00:00,7.5088,431968.41,2025-02-19 23:00:00,7.5571,434747.02,57528.2876749,2778.6163,0.6432,MA5首次上升止损,3,否
80,GNOUSDT,2025-02-20 00:00:00,181.7,434119.16,2025-02-20 05:00:00,181.2,432924.56,2389.20837039,-1194.6042,-0.2752,MA5下跌破线,5,否
81,PAXGUSDT,2025-02-20 01:00:00,2946.0,433904.13,2025-02-20 07:00:00,2946.0,433904.13,147.28585613,0.0,0.0,MA5首次上升止损,6,否
82,ARKUSDT,2025-02-20 10:00:00,0.4994,433581.59,2025-02-20 14:00:00,0.491436,426667.2,868205.02406197,-6914.3848,-1.5947,阶段低点止损,4,否
83,TRXUSDT,2025-02-20 12:00:00,0.241,431823.47,2025-02-20 14:00:00,0.238491,427327.85,1791798.64665071,-4495.6228,-1.0411,阶段低点止损,2,否
84,LTCUSDT,2025-02-20 15:00:00,129.85,428447.09,2025-02-20 17:00:00,128.3535,423509.3,3299.55398991,-4937.7825,-1.1525,阶段低点止损,2,否
85,HIVEUSDT,2025-02-20 16:00:00,0.3309,428046.19,2025-02-20 21:00:00,0.33235,429921.88,1293581.71586442,1875.6935,0.4382,MA5首次上升止损,5,否
86,TUSDT,2025-02-20 18:00:00,0.02135,426108.66,2025-02-20 21:00:00,0.02147,428503.65,19958251.10488201,2394.9901,0.5621,MA5首次上升止损,3,否
87,GNOUSDT,2025-02-20 22:00:00,180.1,428146.89,2025-02-20 23:00:00,178.002,423159.37,2377.273132,-4987.519,-1.1649,阶段低点止损,1,否
88,APTUSDT,2025-02-20 23:00:00,6.34,427291.07,2025-02-20 23:00:00,6.2568,421683.72,67396.06825637,-5607.3529,-1.3123,阶段低点止损,0,否
89,ARKUSDT,2025-02-21 00:00:00,0.4797,423379.2,2025-02-21 05:00:00,0.48345,426688.92,882591.61708044,3309.7186,0.7817,MA5首次上升止损,5,否
90,ZECUSDT,2025-02-21 01:00:00,36.83,424411.83,2025-02-21 06:00:00,36.3726,419140.97,11523.53600069,-5270.8654,-1.2419,阶段低点止损,5,否
91,DEXEUSDT,2025-02-21 06:00:00,18.888,422742.48,2025-02-21 10:00:00,18.92,423458.69,22381.53746692,716.2092,0.1694,MA5首次上升止损,4,否
92,AGLDUSDT,2025-02-21 11:00:00,1.383,424066.85,2025-02-21 13:00:00,1.36719,419219.06,306628.23850846,-4847.7925,-1.1432,阶段低点止损,2,否
93,AEURUSDT,2025-02-21 10:00:00,1.0545,423795.93,2025-02-21 17:00:00,1.0632,427292.4,401892.77468207,3496.4671,0.825,MA5下跌破线,7,否
94,OMUSDT,2025-02-21 16:00:00,7.5952,422644.92,2025-02-21 18:00:00,7.512219,418027.34,55646.31933306,-4617.5872,-1.0925,阶段低点止损,2,否
95,ACHUSDT,2025-02-21 20:00:00,0.03585,420132.97,2025-02-21 21:00:00,0.03613,423414.34,11719190.12972838,3281.3732,0.781,MA5首次上升止损,1,否
96,TRXUSDT,2025-02-21 21:00:00,0.248,423086.2,2025-02-21 23:00:00,0.245223,418348.66,1705992.75025586,-4737.5419,-1.1198,阶段低点止损,2,否
97,TAOUSDT,2025-02-21 23:00:00,456.4,420304.5,2025-02-21 23:00:00,450.054,414460.39,920.91257593,-5844.1112,-1.3904,阶段低点止损,0,否
98,JSTUSDT,2025-02-22 01:00:00,0.03411,415874.36,2025-02-22 01:00:00,0.033759,411594.91,12192153.50823173,-4279.4459,-1.029,阶段低点止损,0,否
99,AEURUSDT,2025-02-22 00:00:00,1.0598,416847.84,2025-02-22 02:00:00,1.049103,412640.42,393326.89207744,-4207.4178,-1.0093,阶段低点止损,2,否
100,COSUSDT,2025-02-22 02:00:00,0.005008,413930.91,2025-02-22 03:00:00,0.00495495,409546.11,82653934.86601746,-4384.7912,-1.0593,阶段低点止损,1,否
101,OSMOUSDT,2025-02-22 03:00:00,0.3309,413363.5,2025-02-22 03:00:00,0.326898,408364.16,1249209.73109462,-4999.3373,-1.2094,阶段低点止损,0,否
102,JTOUSDT,2025-02-22 04:00:00,3.01,408805.89,2025-02-22 06:00:00,2.97297,403776.63,135815.91153428,-5029.2632,-1.2302,阶段低点止损,2,否
103,ACEUSDT,2025-02-22 05:00:00,1.012,412411.81,2025-02-22 07:00:00,1.015,413634.37,407521.54759824,1222.5646,0.2964,MA5下跌破线,2,否
104,BANDUSDT,2025-02-22 08:00:00,1.083,407092.88,2025-02-22 09:00:00,1.0865,408408.51,375893.70209196,1315.628,0.3232,MA5首次上升止损,1,否
105,TNSRUSDT,2025-02-22 09:00:00,0.4597,408276.94,2025-02-22 11:00:00,0.46525,413206.11,888137.79536041,4929.1648,1.2073,MA5首次上升止损,2,否
106,DIAUSDT,2025-02-22 10:00:00,0.5233,412121.16,2025-02-22 11:00:00,0.5233,412121.16,787542.82483128,0.0,0.0,MA5首次上升止损,1,否
107,BANDUSDT,2025-02-22 12:00:00,1.071,409903.04,2025-02-22 18:00:00,1.0735,410859.86,382729.2587211,956.8231,0.2334,MA5首次上升止损,6,否
108,PROMUSDT,2025-02-22 19:00:00,6.099,416562.6,2025-02-23 00:00:00,6.09,415947.9,68300.14721465,-614.7013,-0.1476,MA5上升后止损,5,否
109,IQUSDT,2025-02-23 01:00:00,0.005646,418480.29,2025-02-23 04:00:00,0.0056695,420222.1,74119781.44509454,1741.8149,0.4162,MA5首次上升止损,3,否
110,CVXUSDT,2025-02-22 15:00:00,2.607,410075.26,2025-02-23 06:00:00,2.732,429737.48,157297.76151006,19662.2202,4.7948,MA5下跌破线,15,否
111,BARUSDT,2025-02-23 05:00:00,1.765,420184.29,2025-02-23 09:00:00,1.755,417803.65,238064.75616579,-2380.6476,-0.5666,MA5下跌破线,4,否
112,TIAUSDT,2025-02-23 07:00:00,3.762,418938.9,2025-02-23 09:00:00,3.764,419161.62,111360.68652364,222.7214,0.0532,MA5下跌破线,2,否
113,RUNEUSDT,2025-02-23 10:00:00,1.35,418717.74,2025-02-23 16:00:00,1.366,423680.32,310161.28881407,4962.5806,1.1852,MA5首次上升止损,6,否
114,AVAXUSDT,2025-02-23 11:00:00,25.66,419973.89,2025-02-23 16:00:00,25.75,421446.91,16366.87034757,1473.0183,0.3507,MA5首次上升止损,5,否
115,1000CHEEMSUSDT,2025-02-23 18:00:00,0.000969,420805.5,2025-02-23 18:00:00,0.00095832,416167.52,434267804.36660755,-4637.9802,-1.1022,阶段低点止损,0,否
116,BNBUSDT,2025-02-23 17:00:00,664.3,421613.76,2025-02-23 20:00:00,657.0531,417014.34,634.67373089,-4599.4171,-1.0909,阶段低点止损,3,否
117,UMAUSDT,2025-02-23 19:00:00,1.676,418755.54,2025-02-23 20:00:00,1.65825,414320.63,249854.14067823,-4434.911,-1.0591,阶段低点止损,1,否
118,TURBOUSDT,2025-02-23 21:00:00,0.003672,415461.22,2025-02-23 22:00:00,0.00363429,411194.6,113143033.96893026,-4266.6238,-1.027,阶段低点止损,1,否
119,DIAUSDT,2025-02-23 22:00:00,0.5512,416988.65,2025-02-23 23:00:00,0.544797,412144.71,756510.61627811,-4843.9375,-1.1616,阶段低点止损,1,否
120,XECUSDT,2025-02-23 23:00:00,2.625e-05,411975.26,2025-02-23 23:00:00,2.594e-05,407078.64,15694295734.982113,-4896.6203,-1.1886,阶段低点止损,0,否
121,TSTUSDT,2025-02-24 00:00:00,0.103,409157.99,2025-02-24 01:00:00,0.101574,403493.34,3972407.66052011,-5664.6533,-1.3845,阶段低点止损,1,否
122,DUSDT,2025-02-24 02:00:00,0.08468,408025.09,2025-02-24 03:00:00,0.0832194,400987.28,4818435.15639766,-7037.8064,-1.7248,阶段低点止损,1,否
123,ANIMEUSDT,2025-02-24 01:00:00,0.0259,407549.16,2025-02-24 04:00:00,0.02675,420924.33,15735488.95486722,13375.1656,3.2819,MA5首次上升止损,3,否
124,OGNUSDT,2025-02-24 05:00:00,0.0829,413292.8,2025-02-24 05:00:00,0.081477,406198.52,4985437.87034285,-7094.2781,-1.7165,阶段低点止损,0,否
125,TRBUSDT,2025-02-24 04:00:00,37.08,415479.53,2025-02-24 06:00:00,37.54,420633.81,11204.94960121,5154.2768,1.2406,MA5下跌破线,2,否
126,PAXGUSDT,2025-02-24 06:00:00,2962.0,410755.86,2025-02-24 09:00:00,2953.0,409507.79,138.67517349,-1248.0766,-0.3038,MA5下跌破线,3,否
127,OGNUSDT,2025-02-24 10:00:00,0.0811,408026.07,2025-02-24 11:00:00,0.079992,402451.56,5031147.61605882,-5574.5116,-1.3662,阶段低点止损,1,否
128,PSGUSDT,2025-02-24 11:00:00,2.462,407120.47,2025-02-24 11:00:00,2.43639,402885.55,165361.68362773,-4234.9127,-1.0402,阶段低点止损,0,否
129,GLMUSDT,2025-02-24 12:00:00,0.3421,403611.83,2025-02-24 16:00:00,0.337392,398057.3,1179806.57918163,-5554.5294,-1.3762,阶段低点止损,4,否
130,OSMOUSDT,2025-02-24 13:00:00,0.3418,402815.46,2025-02-24 16:00:00,0.3391,399633.48,1178512.17465503,-3181.9829,-0.7899,MA5下跌破线,3,否
131,ARKMUSDT,2025-02-24 17:00:00,0.687,399680.4,2025-02-24 18:00:00,0.6975,405789.05,581776.41954465,6108.6524,1.5284,MA5首次上升止损,1,否
132,TFUELUSDT,2025-02-24 21:00:00,0.05188,402429.29,2025-02-24 22:00:00,0.0512325,397406.68,7756925.47820978,-5022.6092,-1.2481,阶段低点止损,1,否
133,PROMUSDT,2025-02-24 23:00:00,6.475,400169.12,2025-02-25 02:00:00,6.465,399551.1,61802.18064067,-618.0218,-0.1544,MA5下跌破线,3,否
134,PAXGUSDT,2025-02-25 15:00:00,2965.0,399891.01,2025-02-25 20:00:00,2970.5,400632.8,134.87049236,741.7877,0.1855,MA5首次上升止损,5,否
135,EURIUSDT,2025-02-26 14:00:00,1.0498,400224.81,2025-02-26 18:00:00,1.0501,400339.19,381239.10678606,114.3717,0.0286,MA5上升后止损,4,否
136,EURUSDT,2025-02-26 15:00:00,1.05,400276.28,2025-02-26 18:00:00,1.0501,400314.4,381215.50626993,38.1216,0.0095,MA5上升后止损,3,否
137,VANAUSDT,2025-02-26 21:00:00,8.445,400293.44,2025-02-27 01:00:00,8.612,408209.24,47400.05166148,7915.8086,1.9775,MA5首次上升止损,4,否
138,USDCUSDT,2025-02-26 20:00:00,1.0007,400293.44,2025-02-27 02:00:00,1.00085,400353.44,400013.42688239,60.002,0.015,MA5首次上升止损,6,否
139,QNTUSDT,2025-02-27 02:00:00,103.3,403909.55,2025-02-27 02:00:00,101.772,397934.98,3910.06342668,-5974.5769,-1.4792,阶段低点止损,0,否
140,BELUSDT,2025-02-27 07:00:00,0.9829,401193.99,2025-02-27 07:00:00,0.968616,395363.64,408173.7628016,-5830.354,-1.4533,阶段低点止损,0,否
141,QNTUSDT,2025-02-27 08:00:00,101.5,398570.33,2025-02-27 14:00:00,101.5,398570.33,3926.80130192,0.0,0.0,MA5首次上升止损,6,否
142,EURIUSDT,2025-02-27 10:00:00,1.0496,397333.39,2025-02-27 17:00:00,1.0486,396954.83,378556.9643055,-378.557,-0.0953,MA5上升后止损,7,否
143,1000SATSUSDT,2025-02-27 16:00:00,0.0001359,398280.74,2025-02-27 20:00:00,0.00013335,390816.27,2930689742.9541225,-7464.4668,-1.8742,阶段低点止损,4,否
144,GUSDT,2025-02-27 21:00:00,0.02098,395040.97,2025-02-27 21:00:00,0.0206217,388294.39,18829407.60068325,-6746.5767,-1.7078,阶段低点止损,0,否
145,TIAUSDT,2025-02-27 22:00:00,3.74,392005.01,2025-02-28 00:00:00,3.68676,386424.71,104814.17431226,-5580.3066,-1.4235,阶段低点止损,2,否
146,USUALUSDT,2025-02-28 01:00:00,0.2207,389493.87,2025-02-28 03:00:00,0.222,391788.13,1764811.39075517,2294.2548,0.589,MA5下跌破线,2,否
147,OGUSDT,2025-02-28 04:00:00,3.764,390598.0,2025-02-28 04:00:00,3.70656,384637.33,103772.05103724,-5960.6666,-1.526,阶段低点止损,0,否
148,NEIROUSDT,2025-02-28 05:00:00,0.00039859,387933.63,2025-02-28 06:00:00,0.0004,389310.8,973264828.5311004,1377.1697,0.355,MA5首次上升止损,1,否
149,USDPUSDT,2025-02-27 18:00:00,1.001,398795.62,2025-02-28 08:00:00,1.00105,398815.54,398397.22739912,19.9199,0.005,MA5首次上升止损,14,否
150,COOKIEUSDT,2025-02-28 08:00:00,0.2187,388499.57,2025-02-28 08:00:00,0.21582,383383.53,1776404.0729679,-5116.0437,-1.3169,阶段低点止损,0,否
151,REZUSDT,2025-02-28 09:00:00,0.01996,386170.46,2025-02-28 09:00:00,0.0195921,379052.62,19347217.39812945,-7117.8413,-1.8432,阶段低点止损,0,否
152,LAYERUSDT,2025-02-28 10:00:00,0.7626,382967.43,2025-02-28 10:00:00,0.753984,378640.59,502186.50759286,-4326.8389,-1.1298,阶段低点止损,0,否
153,COOKIEUSDT,2025-02-28 12:00:00,0.2075,381020.35,2025-02-28 12:00:00,0.204138,374846.91,1836242.66584616,-6173.4478,-1.6202,阶段低点止损,0,否
154,BELUSDT,2025-03-01 07:00:00,1.0358,378242.3,2025-03-01 09:00:00,1.04225,380597.64,365169.24274369,2355.3416,0.6227,MA5首次上升止损,2,否
155,COOKIEUSDT,2025-03-01 11:00:00,0.225,380733.25,2025-03-01 14:00:00,0.220473,373072.9,1692147.78764119,-7660.353,-2.012,阶段低点止损,3,否
156,CKBUSDT,2025-03-01 09:00:00,0.006461,380493.57,2025-03-01 15:00:00,0.006687,393802.89,58890817.2133468,13309.3247,3.4979,MA5首次上升止损,6,否
157,PNUTUSDT,2025-03-01 15:00:00,0.2401,383831.81,2025-03-01 16:00:00,0.2483,396940.6,1598633.10156992,13108.7914,3.4152,MA5首次上升止损,1,否
158,HOOKUSDT,2025-03-01 16:00:00,0.1983,393642.15,2025-03-01 17:00:00,0.1979,392848.12,1985083.98837908,-794.0336,-0.2017,MA5下跌破线,1,否
