序号,交易对,买入时间,买入价,买入额,卖出时间,卖出价,卖出额,数量,盈亏(USDT),收益率(%),退出原因,持仓周期,是否半仓
36,EURIUSDT,2025-02-26 14:00:00,1.0498,394461.63,2025-02-26 14:00:00,1.0498,394461.63,375749.31080062,0.0,0.0,阶段低点止损,0,否
37,VANAUSDT,2025-02-26 16:00:00,8.695,394461.63,2025-02-26 16:00:00,8.648,392329.4,45366.48953174,-2132.225,-0.5405,阶段低点止损,0,否
38,USDPUSDT,2025-02-27 16:00:00,1.0011,393608.74,2025-02-27 16:00:00,1.0011,393608.74,393176.24260842,0.0,0.0,阶段低点止损,0,否
39,1000SATSUSDT,2025-02-27 17:00:00,0.0001349,393608.74,2025-02-27 20:00:00,0.0001344,392149.85,2917781589.8835692,-1458.8908,-0.3706,阶段低点止损,3,否
40,GUSDT,2025-02-27 20:00:00,0.02099,393492.03,2025-02-27 20:00:00,0.02093,392367.23,18746642.4588708,-1124.7985,-0.2859,阶段低点止损,0,否
41,CKBUSDT,2025-03-01 09:00:00,0.006461,392575.26,2025-03-01 09:00:00,0.006458,392392.98,60760758.51080388,-182.2823,-0.0464,阶段低点止损,0,否
42,BARUSDT,2025-03-02 14:00:00,1.732,392502.35,2025-03-02 15:00:00,1.732,392502.35,226617.98373446,0.0,0.0,MA5下跌破线,1,否
43,HBARUSDT,2025-03-02 15:00:00,0.24706,393771.41,2025-03-02 15:00:00,0.24524,390870.64,1593829.06393995,-2900.7689,-0.7367,阶段低点止损,0,否
44,WANUSDT,2025-03-03 17:00:00,0.1379,391342.04,2025-03-03 17:00:00,0.1377,390774.47,2837868.31232446,-567.5737,-0.145,阶段低点止损,0,否
45,USDPUSDT,2025-03-04 23:00:00,1.0014,391115.01,2025-03-05 00:00:00,1.00155,391173.6,390568.21530313,58.5852,0.015,MA5首次上升止损,1,否
46,USDPUSDT,2025-03-05 03:00:00,1.0011,391138.44,2025-03-05 03:00:00,1.0007,390982.16,390708.66536557,-156.2835,-0.04,阶段低点止损,0,否
47,DEXEUSDT,2025-03-06 07:00:00,19.003,391075.93,2025-03-06 07:00:00,18.995,390911.29,20579.69433832,-164.6376,-0.0421,阶段低点止损,0,否
48,1000CHEEMSUSDT,2025-03-07 11:00:00,0.000844,391010.08,2025-03-07 11:00:00,0.000839,388693.67,463282081.1482627,-2316.4104,-0.5924,阶段低点止损,0,否
49,EURIUSDT,2025-03-08 17:00:00,1.0827,390083.51,2025-03-08 17:00:00,1.0826,390047.48,360287.71804455,-36.0288,-0.0092,阶段低点止损,0,否
50,OGUSDT,2025-03-10 00:00:00,4.037,390069.1,2025-03-10 00:00:00,4.005,386977.15,96623.50775777,-3091.9522,-0.7927,阶段低点止损,0,否
51,HMSTRUSDT,2025-03-11 15:00:00,0.002128,388832.32,2025-03-11 15:00:00,0.002125,388284.15,182721954.84906766,-548.1659,-0.141,阶段低点止损,0,否
52,TUSDUSDT,2025-03-13 03:00:00,0.9986,388613.05,2025-03-13 08:00:00,0.9983,388496.31,389157.87459743,-116.7474,-0.03,MA5下跌破线,5,否
53,MDTUSDT,2025-03-14 18:00:00,0.03114,388566.35,2025-03-14 18:00:00,0.03089,385446.84,12478046.07026478,-3119.5115,-0.8028,阶段低点止损,0,否
54,OGUSDT,2025-03-16 04:00:00,4.232,387318.55,2025-03-16 04:00:00,4.217,385945.73,91521.3965078,-1372.8209,-0.3544,阶段低点止损,0,否
55,JUVUSDT,2025-03-17 16:00:00,1.139,389447.66,2025-03-17 16:00:00,1.138,389105.74,341920.68659898,-341.9207,-0.0878,阶段低点止损,0,否
56,CTKUSDT,2025-03-17 15:00:00,0.3928,386769.42,2025-03-17 22:00:00,0.4062,399963.69,984647.20377284,13194.2725,3.4114,MA5下跌破线,7,否
57,NMRUSDT,2025-03-19 10:00:00,10.12,394670.29,2025-03-19 10:00:00,10.11,394280.3,38999.04095939,-389.9904,-0.0988,阶段低点止损,0,否
58,STRAXUSDT,2025-03-19 04:00:00,0.0426,391910.36,2025-03-19 16:00:00,0.04328,398166.21,9199773.76477829,6255.8462,1.5962,MA5下跌破线,12,否
59,IOTXUSDT,2025-03-20 22:00:00,0.0176,394256.7,2025-03-20 23:00:00,0.01754,392912.65,22400949.12953052,-1344.0569,-0.3409,阶段低点止损,1,否
60,CITYUSDT,2025-03-22 11:00:00,1.134,393719.08,2025-03-22 15:00:00,1.1435,397017.43,347194.95758433,3298.3521,0.8377,MA5首次上升止损,4,否
61,JSTUSDT,2025-03-22 20:00:00,0.03121,395310.58,2025-03-22 20:00:00,0.03115,394550.61,12666151.28123873,-759.9691,-0.1922,阶段低点止损,0,否
62,FORTHUSDT,2025-03-22 18:00:00,2.903,395038.42,2025-03-22 21:00:00,2.889,393133.31,136079.37400601,-1905.1112,-0.4823,阶段低点止损,3,否
63,BELUSDT,2025-03-24 11:00:00,0.6669,395606.6,2025-03-24 13:00:00,0.6653,394657.48,593202.2776807,-949.1236,-0.2399,阶段低点止损,2,否
64,CRVUSDT,2025-03-24 10:00:00,0.4918,393972.39,2025-03-24 16:00:00,0.5122,410314.47,801082.53479924,16342.0837,4.148,MA5下跌破线,6,否
65,HBARUSDT,2025-03-26 04:00:00,0.19557,401757.22,2025-03-26 04:00:00,0.19525,401099.85,2054288.59420086,-657.3724,-0.1636,阶段低点止损,0,否
66,AIXBTUSDT,2025-03-26 03:00:00,0.118,400129.57,2025-03-26 11:00:00,0.1209,409963.27,3390928.5986484,9833.6929,2.4576,MA5下跌破线,8,否
67,THETAUSDT,2025-03-27 18:00:00,0.995,403800.1,2025-03-27 18:00:00,0.992,402582.62,405829.24912049,-1217.4877,-0.3015,阶段低点止损,0,否
68,REQUSDT,2025-03-29 12:00:00,0.1261,403313.11,2025-03-29 12:00:00,0.1254,401074.26,3198359.30036433,-2238.8515,-0.5551,阶段低点止损,0,否
69,PAXGUSDT,2025-03-31 05:00:00,3114.0,402417.57,2025-03-31 05:00:00,3111.0,402029.88,129.22850584,-387.6855,-0.0963,阶段低点止损,0,否
70,USDPUSDT,2025-04-01 21:00:00,1.0023,402262.49,2025-04-01 21:00:00,1.0014,401901.29,401339.41231651,-361.2055,-0.0898,MA5上升后止损,0,否
71,EURIUSDT,2025-04-04 04:00:00,1.1028,402118.01,2025-04-04 08:00:00,1.1043,402664.96,364633.66954697,546.9505,0.136,MA5首次上升止损,4,否
72,EURIUSDT,2025-04-04 17:00:00,1.0993,402336.79,2025-04-04 17:00:00,1.0977,401751.2,365993.62410455,-585.5898,-0.1455,阶段低点止损,0,否
73,IOTXUSDT,2025-04-06 16:00:00,0.01893,402102.56,2025-04-06 16:00:00,0.01878,398916.32,21241550.71625485,-3186.2326,-0.7924,阶段低点止损,0,否
74,KAVAUSDT,2025-04-08 16:00:00,0.4111,400828.06,2025-04-08 16:00:00,0.4095,399268.04,975013.52959311,-1560.0216,-0.3892,阶段低点止损,0,否
75,ARKUSDT,2025-04-10 11:00:00,0.3515,400204.05,2025-04-10 11:00:00,0.35,398496.21,1138560.60698944,-1707.8409,-0.4267,阶段低点止损,0,否
76,CTKUSDT,2025-04-12 07:00:00,0.3196,399520.92,2025-04-12 07:00:00,0.3194,399270.9,1250065.44741113,-250.0131,-0.0626,阶段低点止损,0,否
77,RADUSDT,2025-04-14 06:00:00,0.705,399420.91,2025-04-14 06:00:00,0.704,398854.36,566554.48476142,-566.5545,-0.1418,阶段低点止损,0,否
78,MBLUSDT,2025-04-16 05:00:00,0.002179,400148.25,2025-04-16 05:00:00,0.002177,399780.97,183638479.53456834,-367.277,-0.0918,阶段低点止损,0,否
79,FLUXUSDT,2025-04-16 04:00:00,0.2176,399194.29,2025-04-16 06:00:00,0.2178,399561.2,1834532.58255008,366.9065,0.0919,MA5下跌破线,2,否
80,ARKUSDT,2025-04-18 06:00:00,0.4828,399194.14,2025-04-18 06:00:00,0.4819,398449.99,826831.27958963,-744.1482,-0.1864,阶段低点止损,0,否
81,LAYERUSDT,2025-04-20 05:00:00,2.0907,398896.48,2025-04-20 06:00:00,2.0872,398228.7,190795.65816484,-667.7848,-0.1674,阶段低点止损,1,否
82,ENJUSDT,2025-04-22 06:00:00,0.0902,398629.37,2025-04-22 06:00:00,0.0901,398187.43,4419394.33041898,-441.9394,-0.1109,阶段低点止损,0,否
83,VIRTUALUSDT,2025-04-24 08:00:00,0.7263,398452.59,2025-04-24 08:00:00,0.722,396093.59,548606.07576838,-2359.0061,-0.592,阶段低点止损,0,否
84,DEGOUSDT,2025-04-26 14:00:00,2.199,401611.99,2025-04-26 16:00:00,2.194,400698.82,182633.91822387,-913.1696,-0.2274,阶段低点止损,2,否
85,ARDRUSDT,2025-04-26 13:00:00,0.12711,397508.99,2025-04-26 17:00:00,0.1266,395914.08,3127283.37959447,-1594.9145,-0.4012,阶段低点止损,4,否
86,HEIUSDT,2025-04-28 22:00:00,0.3667,396505.76,2025-04-28 22:00:00,0.3664,396181.37,1081281.03827207,-324.3843,-0.0818,阶段低点止损,0,否
87,COOKIEUSDT,2025-05-01 03:00:00,0.1651,396376.0,2025-05-01 03:00:00,0.1645,394935.51,2400823.76141596,-1440.4943,-0.3634,阶段低点止损,0,否
88,VIRTUALUSDT,2025-05-03 09:00:00,1.7325,395799.81,2025-05-03 09:00:00,1.7216,393309.64,228455.8760791,-2490.169,-0.6291,阶段低点止损,0,否
89,LAYERUSDT,2025-05-05 19:00:00,3.1024,394803.74,2025-05-05 19:00:00,3.0935,393671.15,127257.52246239,-1132.5919,-0.2869,阶段低点止损,0,否
90,QNTUSDT,2025-05-08 05:00:00,88.6,394350.7,2025-05-08 16:00:00,92.9,413489.62,4450.91084546,19138.9166,4.8533,MA5下跌破线,11,否
91,ZECUSDT,2025-05-08 17:00:00,39.94,402006.27,2025-05-08 17:00:00,39.87,401301.7,10065.2545709,-704.5678,-0.1753,阶段低点止损,0,否
92,WBTCUSDT,2025-05-11 02:00:00,103148.44,401724.44,2025-05-11 02:00:00,103085.02,401477.44,3.89462449,-246.9971,-0.0615,阶段低点止损,0,否
93,KSMUSDT,2025-05-13 11:00:00,20.92,401625.64,2025-05-13 11:00:00,20.89,401049.7,19198.16642445,-575.945,-0.1434,阶段低点止损,0,否
94,AMPUSDT,2025-05-15 22:00:00,0.004829,401395.26,2025-05-15 22:00:00,0.004821,400730.29,83121818.92781761,-664.9746,-0.1657,阶段低点止损,0,否
95,SYRUPUSDT,2025-05-19 01:00:00,0.3607,401129.27,2025-05-19 01:00:00,0.3585,398682.69,1112085.59407225,-2446.5883,-0.6099,阶段低点止损,0,否
96,PSGUSDT,2025-05-21 17:00:00,2.781,400150.64,2025-05-21 17:00:00,2.775,399287.31,143887.32055343,-863.3239,-0.2157,阶段低点止损,0,否
97,PHAUSDT,2025-05-24 06:00:00,0.1379,399805.31,2025-05-24 06:00:00,0.1376,398935.54,2899240.81863488,-869.7722,-0.2175,阶段低点止损,0,否
98,SAGAUSDT,2025-05-26 20:00:00,0.3792,399457.4,2025-05-26 20:00:00,0.3782,398403.98,1053421.41347973,-1053.4214,-0.2637,阶段低点止损,0,否
99,ASRUSDT,2025-05-29 14:00:00,2.03,399036.03,2025-05-29 15:00:00,2.021,397266.91,196569.47360893,-1769.1253,-0.4433,阶段低点止损,1,否
100,BIFIUSDT,2025-06-01 07:00:00,178.6,398328.38,2025-06-01 10:00:00,184.15,410706.45,2230.28209026,12378.0656,3.1075,MA5首次上升止损,3,否
101,PAXGUSDT,2025-06-03 11:00:00,3379.23,403279.61,2025-06-03 11:00:00,3373.91,402644.72,119.34068044,-634.8924,-0.1574,阶段低点止损,0,否
102,TRXUSDT,2025-06-07 05:00:00,0.2767,403025.65,2025-06-07 12:00:00,0.2776,404336.54,1456543.73181619,1310.8894,0.3253,MA5下跌破线,7,否
103,ICXUSDT,2025-06-08 06:00:00,0.1553,403550.01,2025-06-08 06:00:00,0.155,402770.45,2598519.03629745,-779.5557,-0.1932,阶段低点止损,0,否
104,RVNUSDT,2025-06-10 22:00:00,0.01854,403238.18,2025-06-11 00:00:00,0.01836,399323.25,21749632.36529876,-3914.9338,-0.9709,阶段低点止损,2,否
105,SOLVUSDT,2025-06-14 09:00:00,0.04563,401672.21,2025-06-14 09:00:00,0.04557,401144.04,8802809.78571855,-528.1686,-0.1315,阶段低点止损,0,否
106,PARTIUSDT,2025-06-17 03:00:00,0.2463,401460.94,2025-06-17 03:00:00,0.2458,400645.96,1629967.28821551,-814.9836,-0.203,阶段低点止损,0,否
107,JTOUSDT,2025-06-19 22:00:00,2.286,401134.95,2025-06-19 22:00:00,2.281,400257.58,175474.60613729,-877.373,-0.2187,阶段低点止损,0,否
108,GNSUSDT,2025-06-23 06:00:00,1.772,400784.0,2025-06-23 07:00:00,1.754,396712.83,226176.07247041,-4071.1693,-1.0158,阶段低点止损,1,否
109,PENGUUSDT,2025-06-26 04:00:00,0.009592,399155.53,2025-06-26 06:00:00,0.009665,402193.31,41613379.13842531,3037.7767,0.7611,MA5首次上升止损,2,否
110,XVGUSDT,2025-06-26 06:00:00,0.004954,405114.57,2025-06-26 06:00:00,0.004945,404378.59,81775245.98070209,-735.9772,-0.1817,阶段低点止损,0,否
111,GNSUSDT,2025-06-29 03:00:00,1.873,400076.25,2025-06-29 03:00:00,1.855,396231.42,213601.84328942,-3844.8332,-0.961,阶段低点止损,0,否
112,PAXGUSDT,2025-07-02 06:00:00,3340.11,399026.33,2025-07-02 08:00:00,3344.355,399533.45,119.4650252,507.129,0.1271,MA5首次上升止损,2,否
113,EURIUSDT,2025-07-02 01:00:00,1.176,398538.32,2025-07-02 09:00:00,1.1789,399521.11,338893.12857942,982.7901,0.2466,MA5下跌破线,8,否
114,BELUSDT,2025-07-02 10:00:00,0.2314,399134.29,2025-07-02 10:00:00,0.2309,398271.85,1724867.27247771,-862.4336,-0.2161,阶段低点止损,0,否
115,AMPUSDT,2025-07-05 15:00:00,0.003511,398789.31,2025-07-05 15:00:00,0.003507,398334.98,113582829.2215455,-454.3313,-0.1139,阶段低点止损,0,否
116,ATAUSDT,2025-07-08 13:00:00,0.0461,398607.58,2025-07-08 13:00:00,0.046,397742.92,8646585.26833171,-864.6585,-0.2169,阶段低点止损,0,否
117,SKLUSDT,2025-07-11 15:00:00,0.02053,398261.72,2025-07-11 15:00:00,0.02048,397291.77,19399012.05354888,-969.9506,-0.2435,阶段低点止损,0,否
118,USUALUSDT,2025-07-14 19:00:00,0.095,397873.74,2025-07-14 19:00:00,0.0946,396198.48,4188144.60229776,-1675.2578,-0.4211,阶段低点止损,0,否
119,KERNELUSDT,2025-07-17 20:00:00,0.1581,397203.63,2025-07-17 20:00:00,0.1566,393435.1,2512356.9518148,-3768.5354,-0.9488,阶段低点止损,0,否
120,ARKUSDT,2025-07-21 01:00:00,0.5009,395696.22,2025-07-21 01:00:00,0.5006,395459.23,789970.49293438,-236.9911,-0.0599,阶段低点止损,0,否
121,SYNUSDT,2025-07-24 04:00:00,0.1571,395601.42,2025-07-24 04:00:00,0.1557,392076.01,2518150.3720667,-3525.4105,-0.8912,阶段低点止损,0,否
122,SUIUSDT,2025-07-27 09:00:00,4.1314,394191.26,2025-07-27 09:00:00,4.1254,393618.78,95413.48192945,-572.4809,-0.1452,阶段低点止损,0,否
123,SUNUSDT,2025-07-30 14:00:00,0.02186,393962.27,2025-07-30 14:00:00,0.02177,392340.28,18022061.61421276,-1621.9855,-0.4117,阶段低点止损,0,否
124,MAGICUSDT,2025-08-03 04:00:00,0.1718,393313.47,2025-08-03 04:00:00,0.1702,389650.48,2289368.29259941,-3662.9893,-0.9313,阶段低点止损,0,否
125,PYRUSDT,2025-08-06 12:00:00,1.061,391848.28,2025-08-06 12:00:00,1.058,390740.32,369319.77093432,-1107.9593,-0.2828,阶段低点止损,0,否
126,ERAUSDT,2025-08-09 22:00:00,1.0086,391405.09,2025-08-09 22:00:00,1.0072,390861.8,388067.71092226,-543.2948,-0.1388,阶段低点止损,0,否
127,LAUSDT,2025-08-13 09:00:00,0.3894,391187.78,2025-08-13 09:00:00,0.3865,388274.46,1004591.10251176,-2913.3142,-0.7447,阶段低点止损,0,否
128,MDTUSDT,2025-08-16 19:00:00,0.02956,390022.45,2025-08-16 19:00:00,0.02951,389362.74,13194264.19618283,-659.7132,-0.1691,阶段低点止损,0,否
129,AUDIOUSDT,2025-08-20 12:00:00,0.0668,389758.56,2025-08-20 12:00:00,0.0665,388008.15,5834709.04723414,-1750.4127,-0.4491,阶段低点止损,0,否
130,MBOXUSDT,2025-08-24 01:00:00,0.0627,389789.31,2025-08-24 01:00:00,0.0624,387924.29,6216735.42792381,-1865.0206,-0.4785,阶段低点止损,0,否
131,BERAUSDT,2025-08-24 00:00:00,2.555,389058.4,2025-08-24 03:00:00,2.569,391190.23,152273.34609377,2131.8268,0.5479,MA5下跌破线,3,否
132,PAXGUSDT,2025-08-27 15:00:00,3368.33,389165.12,2025-08-27 17:00:00,3371.07,389481.69,115.53651862,316.5701,0.0813,MA5首次上升止损,2,否
133,NTRNUSDT,2025-08-28 15:00:00,0.1159,394164.75,2025-08-28 15:00:00,0.115,391103.94,3400903.79041068,-3060.8134,-0.7765,阶段低点止损,0,否
134,MAVUSDT,2025-08-28 14:00:00,0.06391,389291.75,2025-08-28 18:00:00,0.06491,395383.0,6091249.40980679,6091.2494,1.5647,MA5首次上升止损,4,否
135,BONKUSDT,2025-09-01 09:00:00,2.209e-05,390503.92,2025-09-01 09:00:00,2.192e-05,387498.69,17677859854.238434,-3005.2362,-0.7696,阶段低点止损,0,否
136,GNOUSDT,2025-09-05 02:00:00,130.72,389301.83,2025-09-05 02:00:00,130.56,388825.33,2978.1351722,-476.5016,-0.1224,阶段低点止损,0,否
137,CUSDT,2025-09-08 15:00:00,0.2472,389111.23,2025-09-08 15:00:00,0.2461,387379.75,1574074.55120962,-1731.482,-0.445,阶段低点止损,0,否
138,CGPTUSDT,2025-09-12 12:00:00,0.0997,390208.28,2025-09-12 12:00:00,0.0991,387859.98,3913824.25714333,-2348.2946,-0.6018,阶段低点止损,0,否
139,GNSUSDT,2025-09-12 05:00:00,2.344,388418.64,2025-09-12 17:00:00,2.378,394052.69,165707.60932444,5634.0587,1.4505,MA5下跌破线,12,否
140,AWEUSDT,2025-09-16 19:00:00,0.07207,389732.94,2025-09-16 19:00:00,0.0718,388272.86,5407700.04053814,-1460.079,-0.3746,阶段低点止损,0,否
141,AWEUSDT,2025-09-20 10:00:00,0.07354,389148.91,2025-09-20 10:00:00,0.07358,389360.58,5291663.18081596,211.6665,0.0544,阶段低点止损,0,否
142,TUTUSDT,2025-09-20 17:00:00,0.11103,389233.58,2025-09-20 17:00:00,0.11039,386989.95,3505661.32512023,-2243.6232,-0.5764,阶段低点止损,0,否
143,SIGNUSDT,2025-09-24 12:00:00,0.09983,388336.13,2025-09-24 12:00:00,0.09945,386857.94,3889974.2324839,-1478.1902,-0.3806,阶段低点止损,0,否
144,SNXUSDT,2025-09-28 05:00:00,1.085,387744.85,2025-09-28 08:00:00,1.093,390603.8,357368.52677007,2858.9482,0.7373,MA5下跌破线,3,否
145,GMXUSDT,2025-09-28 09:00:00,16.85,388888.43,2025-09-28 09:00:00,16.84,388657.64,23079.43209681,-230.7943,-0.0593,阶段低点止损,0,否
146,KMNOUSDT,2025-10-02 02:00:00,0.07133,388796.11,2025-10-02 02:00:00,0.07113,387705.98,5450667.50459565,-1090.1335,-0.2804,阶段低点止损,0,否
147,LTCUSDT,2025-10-05 19:00:00,120.03,388360.06,2025-10-05 19:00:00,119.9,387939.44,3235.52494962,-420.6182,-0.1083,阶段低点止损,0,否
148,SUNUSDT,2025-10-09 13:00:00,0.02653,388191.81,2025-10-09 13:00:00,0.02639,386143.31,14632182.90256539,-2048.5056,-0.5277,阶段低点止损,0,否
149,PROMUSDT,2025-10-13 19:00:00,10.402,387372.41,2025-10-13 19:00:00,10.39,386925.53,37240.18555687,-446.8822,-0.1154,阶段低点止损,0,否
150,ARPAUSDT,2025-10-17 18:00:00,0.02145,387193.66,2025-10-17 18:00:00,0.02126,383763.97,18050986.35299968,-3429.6874,-0.8858,阶段低点止损,0,否
151,STRKUSDT,2025-10-21 15:00:00,0.1218,385821.78,2025-10-21 16:00:00,0.1208,382654.12,3167666.52142049,-3167.6665,-0.821,阶段低点止损,1,否
152,TREEUSDT,2025-10-21 16:00:00,0.169,386835.44,2025-10-21 16:00:00,0.1675,383401.98,2288967.07453177,-3433.4506,-0.8876,阶段低点止损,0,否
153,AAVEUSDT,2025-10-25 15:00:00,226.62,383181.34,2025-10-25 15:00:00,226.6,383147.52,1690.85400872,-33.8171,-0.0088,阶段低点止损,0,否
154,SHELLUSDT,2025-10-29 17:00:00,0.1091,383167.81,2025-10-29 17:00:00,0.1085,381060.56,3512078.90580805,-2107.2473,-0.55,阶段低点止损,0,否
155,VIRTUALUSDT,2025-11-02 18:00:00,1.6991,382324.91,2025-11-02 18:00:00,1.6946,381312.34,225016.13188527,-1012.5726,-0.2648,阶段低点止损,0,否
156,QNTUSDT,2025-11-06 21:00:00,83.75,381919.88,2025-11-06 22:00:00,83.59,381190.24,4560.23738088,-729.638,-0.191,阶段低点止损,1,否
157,BIFIUSDT,2025-11-11 01:00:00,135.3,381628.03,2025-11-11 01:00:00,134.9,380499.78,2820.60624875,-1128.2425,-0.2956,阶段低点止损,0,否
158,MANTAUSDT,2025-11-15 20:00:00,0.1202,381176.73,2025-11-16 00:00:00,0.1214,384982.15,3171187.42476451,3805.4249,0.9983,MA5首次上升止损,4,否
