序号,交易对,买入时间,买入价,买入额,卖出时间,卖出价,卖出额,数量,盈亏(USDT),收益率(%),退出原因,持仓周期,是否半仓
20,ADXUSDT,2025-02-12 13:00:00,0.1524,439787.33,2025-02-12 14:00:00,0.150183,433389.63,2885743.60886295,-6397.6936,-1.4547,阶段低点止损,1,否
21,SUSDT,2025-02-12 04:00:00,0.4405,426283.79,2025-02-12 18:00:00,0.4636,448638.28,967727.09698415,22354.4959,5.244,MA5下跌破线,14,否
22,LISTAUSDT,2025-02-12 15:00:00,0.2651,437039.01,2025-02-12 21:00:00,0.2757,454513.97,1648581.69384166,17474.966,3.9985,MA5首次上升止损,6,否
23,OGUSDT,2025-02-12 19:00:00,3.684,451739.06,2025-02-12 21:00:00,3.6995,453639.7,122621.89476826,1900.6394,0.4207,MA5首次上升止损,2,否
24,IDEXUSDT,2025-02-13 00:00:00,0.04358,444582.24,2025-02-13 00:00:00,0.0430749,439429.45,10201519.98646676,-5152.7877,-1.159,阶段低点止损,0,否
25,IDEXUSDT,2025-02-13 03:00:00,0.04203,442263.49,2025-02-13 07:00:00,0.04248,446998.64,10522566.89328807,4735.1551,1.0707,MA5首次上升止损,4,否
26,SYNUSDT,2025-02-13 04:00:00,0.4423,444725.77,2025-02-13 13:00:00,0.4596,462120.65,1005484.43856642,17394.8808,3.9114,MA5下跌破线,9,否
27,KAVAUSDT,2025-02-13 11:00:00,0.4957,453307.93,2025-02-13 13:00:00,0.4927,450564.48,914480.38303143,-2743.4411,-0.6052,MA5上升后止损,2,否
28,COSUSDT,2025-02-13 14:00:00,0.005146,450987.45,2025-02-13 14:00:00,0.00508959,446043.77,87638448.14573175,-4943.6849,-1.0962,阶段低点止损,0,否
29,XVSUSDT,2025-02-13 15:00:00,8.05,448762.8,2025-02-13 16:00:00,7.9497,443171.38,55746.93117652,-5591.4172,-1.246,阶段低点止损,1,否
30,DODOUSDT,2025-02-13 16:00:00,0.109,452525.71,2025-02-13 16:00:00,0.10791,448000.46,4151612.05344399,-4525.2571,-1.0,阶段低点止损,0,否
31,VELODROMEUSDT,2025-02-13 17:00:00,0.0765,444210.29,2025-02-13 22:00:00,0.07735,449145.96,5806670.490459,4935.6699,1.1111,MA5首次上升止损,5,否
32,CHZUSDT,2025-02-13 18:00:00,0.0615,446300.69,2025-02-13 22:00:00,0.060786,441119.25,7256921.85197852,-5181.4422,-1.161,阶段低点止损,4,否
33,XVSUSDT,2025-02-14 00:00:00,7.74,445895.34,2025-02-14 00:00:00,7.6527,440866.06,57609.21721207,-5029.2847,-1.1279,阶段低点止损,0,否
34,SFPUSDT,2025-02-14 01:00:00,0.6654,450920.37,2025-02-14 03:00:00,0.6674,452275.71,677668.13088526,1355.3363,0.3006,MA5上升后止损,2,否
35,DEGOUSDT,2025-02-13 23:00:00,1.892,444099.69,2025-02-14 04:00:00,1.935,454192.87,234724.99735289,10093.1749,2.2727,MA5首次上升止损,5,否
36,QNTUSDT,2025-02-14 04:00:00,92.4,448889.62,2025-02-14 04:00:00,91.476,444400.72,4858.11276395,-4488.8962,-1.0,阶段低点止损,0,否
37,RADUSDT,2025-02-14 05:00:00,0.891,444968.34,2025-02-14 06:00:00,0.8925,445717.45,499403.30372932,749.105,0.1684,MA5首次上升止损,1,否
38,DOGSUSDT,2025-02-14 06:00:00,0.0001851,445642.54,2025-02-14 08:00:00,0.00018087,435465.71,2407577191.155366,-10176.8288,-2.2836,阶段低点止损,2,否
39,QNTUSDT,2025-02-14 07:00:00,91.2,441296.82,2025-02-14 12:00:00,92.0,445167.85,4838.78097401,3871.0248,0.8772,MA5首次上升止损,5,否
40,NOTUSDT,2025-02-14 09:00:00,0.003069,441161.36,2025-02-14 12:00:00,0.003112,447342.5,143747591.45856813,6181.1464,1.4011,MA5首次上升止损,3,否
41,AUCTIONUSDT,2025-02-14 13:00:00,11.54,445249.34,2025-02-14 14:00:00,11.1969,432011.47,38583.1321442,-13237.8726,-2.9731,阶段低点止损,1,否
42,BIFIUSDT,2025-02-14 15:00:00,248.7,439117.53,2025-02-14 18:00:00,250.85,442913.68,1765.65149714,3796.1507,0.8645,MA5首次上升止损,3,否
43,ADAUSDT,2025-02-14 14:00:00,0.7981,442818.61,2025-02-14 19:00:00,0.80905,448894.12,554841.00691513,6075.509,1.372,MA5首次上升止损,5,否
44,THEUSDT,2025-02-14 19:00:00,0.6919,444496.07,2025-02-14 20:00:00,0.683793,439287.9,642428.19543821,-5208.1654,-1.1717,阶段低点止损,1,否
45,PUNDIXUSDT,2025-02-14 21:00:00,0.3717,440128.41,2025-02-14 23:00:00,0.37745,446936.96,1184095.7933197,6808.5508,1.5469,MA5首次上升止损,2,否
46,PYRUSDT,2025-02-14 20:00:00,2.063,445208.92,2025-02-15 00:00:00,2.0855,450064.57,215806.55445964,4855.6475,1.0906,MA5首次上升止损,4,否
47,VICUSDT,2025-02-15 06:00:00,0.3062,446639.76,2025-02-15 08:00:00,0.3054,445472.84,1458653.70329732,-1166.923,-0.2613,MA5下跌破线,2,否
48,FLUXUSDT,2025-02-15 09:00:00,0.4418,446407.58,2025-02-15 10:00:00,0.44435,448984.18,1010429.11658229,2576.5942,0.5772,MA5首次上升止损,1,否
49,NEXOUSDT,2025-02-15 07:00:00,1.368,445261.34,2025-02-15 11:00:00,1.362,443308.44,325483.43289475,-1952.9006,-0.4386,MA5下跌破线,4,否
50,STRAXUSDT,2025-02-15 11:00:00,0.05938,447713.52,2025-02-15 12:00:00,0.05951,448693.69,7539803.27824415,980.1744,0.2189,MA5首次上升止损,1,否
51,RAYUSDT,2025-02-15 13:00:00,5.556,447115.7,2025-02-15 14:00:00,5.49549,442246.19,80474.38718771,-4869.5052,-1.0891,阶段低点止损,1,否
52,COMPUSDT,2025-02-15 12:00:00,57.65,447277.47,2025-02-15 19:00:00,57.32,444717.16,7758.49900681,-2560.3047,-0.5724,MA5上升后止损,7,否
53,BNTUSDT,2025-02-15 15:00:00,0.5323,443039.1,2025-02-15 19:00:00,0.5304,441457.71,832310.9198391,-1581.3907,-0.3569,MA5下跌破线,4,否
54,ASRUSDT,2025-02-15 20:00:00,1.562,442781.35,2025-02-15 22:00:00,1.53648,435547.17,283470.77399859,-7234.1742,-1.6338,阶段低点止损,2,否
55,LDOUSDT,2025-02-15 21:00:00,1.821,442143.54,2025-02-15 22:00:00,1.79784,436520.23,242802.60282498,-5623.3083,-1.2718,阶段低点止损,1,否
56,JUVUSDT,2025-02-15 23:00:00,1.71,436995.48,2025-02-15 23:00:00,1.68201,429842.56,255552.91338629,-7152.926,-1.6368,阶段低点止损,0,否
57,SANTOSUSDT,2025-02-16 00:00:00,2.569,433776.67,2025-02-16 00:00:00,2.54133,429104.57,168850.39516154,-4672.0904,-1.0771,阶段低点止损,0,否
58,OGUSDT,2025-02-16 01:00:00,3.981,431674.22,2025-02-16 03:00:00,3.984,431999.53,108433.61579368,325.3008,0.0754,MA5下跌破线,2,否
59,EURUSDT,2025-02-16 02:00:00,1.0476,436065.79,2025-02-16 08:00:00,1.04765,436086.6,416252.18204876,20.8126,0.0048,MA5首次上升止损,6,否
60,XLMUSDT,2025-02-16 04:00:00,0.3476,431820.61,2025-02-16 09:00:00,0.3483,432690.21,1242291.74296881,869.6042,0.2014,MA5首次上升止损,5,否
61,JUVUSDT,2025-02-16 10:00:00,1.674,432221.3,2025-02-16 12:00:00,1.6945,437514.33,258196.7129206,5293.0326,1.2246,MA5首次上升止损,2,否
62,GNSUSDT,2025-02-16 09:00:00,1.67,432612.62,2025-02-16 14:00:00,1.671,432871.67,259049.47265157,259.0495,0.0599,MA5首次上升止损,5,否
63,PSGUSDT,2025-02-16 13:00:00,2.429,433903.73,2025-02-16 14:00:00,2.46,439441.4,178634.7173856,5537.6762,1.2762,MA5首次上升止损,1,否
64,OSMOUSDT,2025-02-16 15:00:00,0.3257,437211.69,2025-02-16 15:00:00,0.322344,432706.68,1342375.46415722,-4505.0121,-1.0304,阶段低点止损,0,否
65,FTTUSDT,2025-02-16 17:00:00,2.1728,439434.18,2025-02-16 21:00:00,2.1797,440829.66,202243.27205809,1395.4786,0.3176,MA5上升后止损,4,否
66,HIVEUSDT,2025-02-16 22:00:00,0.3283,477965.31,2025-02-16 23:00:00,0.3318,483060.89,1455879.7051565,5095.579,1.0661,MA5首次上升止损,1,否
67,BARUSDT,2025-02-16 16:00:00,1.705,435184.43,2025-02-17 03:00:00,1.892,482914.34,255240.13680354,47729.9056,10.9677,MA5下跌破线,11,否
68,AUDIOUSDT,2025-02-17 00:00:00,0.1036,461077.02,2025-02-17 05:00:00,0.10645,473761.09,4450550.400171,12684.0686,2.751,MA5首次上升止损,5,否
69,STORJUSDT,2025-02-17 04:00:00,0.3616,459183.32,2025-02-17 06:00:00,0.36195,459627.77,1269865.36814546,444.4529,0.0968,MA5首次上升止损,2,否
70,STEEMUSDT,2025-02-17 09:00:00,0.1782,463670.21,2025-02-17 09:00:00,0.175725,457230.35,2601965.27539281,-6439.8641,-1.3889,阶段低点止损,0,否
71,BARUSDT,2025-02-17 08:00:00,1.84,465491.7,2025-02-17 12:00:00,1.825,461696.93,252984.62029409,-3794.7693,-0.8152,MA5下跌破线,4,否
72,MLNUSDT,2025-02-17 13:00:00,13.74,460342.17,2025-02-17 13:00:00,13.5828,455075.37,33503.79665924,-5266.7968,-1.1441,阶段低点止损,0,否
73,GLMUSDT,2025-02-17 14:00:00,0.3522,458239.31,2025-02-17 14:00:00,0.342441,445542.1,1301076.97655988,-12697.2102,-2.7709,阶段低点止损,0,否
74,FTTUSDT,2025-02-17 10:00:00,2.1819,462707.61,2025-02-17 15:00:00,2.20325,467235.22,212066.36674219,4527.6169,0.9785,MA5首次上升止损,5,否
75,IDUSDT,2025-02-17 16:00:00,0.3125,454839.74,2025-02-17 16:00:00,0.30591,445248.08,1455487.17048017,-9591.6605,-2.1088,阶段低点止损,0,否
76,GLMUSDT,2025-02-17 17:00:00,0.3323,450523.49,2025-02-17 20:00:00,0.32472,440246.73,1355773.37818535,-10276.7622,-2.2811,阶段低点止损,3,否
77,SCUSDT,2025-02-17 21:00:00,0.004284,445898.95,2025-02-17 23:00:00,0.004261,443505.0,104084722.35714355,-2393.9486,-0.5369,MA5下跌破线,2,否
78,STORJUSDT,2025-02-17 22:00:00,0.3884,447397.77,2025-02-17 23:00:00,0.39095,450335.11,1151899.51230676,2937.3438,0.6565,MA5首次上升止损,1,否
79,GLMUSDT,2025-02-18 00:00:00,0.3186,446143.48,2025-02-18 01:00:00,0.314721,440711.62,1400324.79093527,-5431.8599,-1.2175,阶段低点止损,1,否
80,SXPUSDT,2025-02-18 01:00:00,0.2512,444820.17,2025-02-18 02:00:00,0.248193,439495.43,1770780.93735886,-5324.7383,-1.1971,阶段低点止损,1,否
81,TRXUSDT,2025-02-18 02:00:00,0.2403,444017.88,2025-02-18 06:00:00,0.2393,442170.12,1847764.8024215,-1847.7648,-0.4161,MA5下跌破线,4,否
82,RONINUSDT,2025-02-18 03:00:00,1.29,440887.26,2025-02-18 07:00:00,1.3025,445159.43,341773.07143196,4272.1634,0.969,MA5首次上升止损,4,否
83,API3USDT,2025-02-18 08:00:00,0.987,442393.99,2025-02-18 09:00:00,0.97119,435307.62,448220.85977051,-7086.3718,-1.6018,阶段低点止损,1,否
84,ARKUSDT,2025-02-18 09:00:00,0.4471,439570.2,2025-02-18 09:00:00,0.438867,431475.85,983158.57118527,-8094.3445,-1.8414,阶段低点止损,0,否
85,API3USDT,2025-02-18 12:00:00,0.96,435721.47,2025-02-18 12:00:00,0.94644,429566.9,453876.52619056,-6154.5657,-1.4125,阶段低点止损,0,否
86,AAVEUSDT,2025-02-18 11:00:00,259.2,435562.67,2025-02-18 13:00:00,255.9942,430175.6,1680.41152104,-5387.0633,-1.2368,阶段低点止损,2,否
87,AGLDUSDT,2025-02-18 13:00:00,1.204,431258.06,2025-02-18 14:00:00,1.18602,424817.84,358187.75395923,-6440.2158,-1.4934,阶段低点止损,1,否
88,BERAUSDT,2025-02-18 15:00:00,5.823,427301.69,2025-02-18 15:00:00,5.76279,422883.38,73381.70844972,-4418.3127,-1.034,阶段低点止损,0,否
89,ZECUSDT,2025-02-18 14:00:00,34.4,431013.67,2025-02-18 16:00:00,33.9372,425215.03,12529.46718559,-5798.6374,-1.3453,阶段低点止损,2,否
90,EIGENUSDT,2025-02-18 16:00:00,1.723,424524.09,2025-02-18 16:00:00,1.69686,418083.55,246386.58802695,-6440.5454,-1.5171,阶段低点止损,0,否
91,SUSDT,2025-02-18 17:00:00,0.5824,419974.96,2025-02-18 18:00:00,0.5881,424085.3,721110.8570383,4110.3319,0.9787,MA5下跌破线,1,否
92,CVCUSDT,2025-02-18 23:00:00,0.1303,421824.61,2025-02-19 00:00:00,0.12771,413439.92,3237333.94080896,-8384.6949,-1.9877,阶段低点止损,1,否
93,THEUSDT,2025-02-19 04:00:00,0.7011,418051.5,2025-02-19 18:00:00,0.756,450787.24,596279.41774268,32735.74,7.8306,MA5下跌破线,14,否
94,ACHUSDT,2025-02-19 18:00:00,0.03421,435895.16,2025-02-19 23:00:00,0.03511,447362.73,12741746.89726234,11467.5722,2.6308,MA5首次上升止损,5,否
95,OMUSDT,2025-02-19 20:00:00,7.5088,437025.58,2025-02-19 23:00:00,7.5571,439836.73,58201.78783714,2811.1464,0.6432,MA5首次上升止损,3,否
96,GNOUSDT,2025-02-20 00:00:00,181.7,439208.01,2025-02-20 05:00:00,181.2,437999.4,2417.2152237,-1208.6076,-0.2752,MA5下跌破线,5,否
97,PAXGUSDT,2025-02-20 01:00:00,2946.0,438990.46,2025-02-20 07:00:00,2946.0,438990.46,149.01237501,0.0,0.0,MA5首次上升止损,6,否
98,ACHUSDT,2025-02-20 06:00:00,0.03374,438328.85,2025-02-20 11:00:00,0.03431,445733.94,12991370.92109235,7405.0814,1.6894,MA5下跌破线,5,否
99,ARKUSDT,2025-02-20 10:00:00,0.4994,444510.25,2025-02-20 14:00:00,0.491436,437421.58,890088.60559855,-7088.6657,-1.5947,阶段低点止损,4,否
100,TRXUSDT,2025-02-20 12:00:00,0.241,440193.99,2025-02-20 14:00:00,0.238491,435611.22,1826531.07857406,-4582.7665,-1.0411,阶段低点止损,2,否
101,LTCUSDT,2025-02-20 15:00:00,129.85,436744.27,2025-02-20 17:00:00,128.3535,431710.87,3363.45225186,-5033.4063,-1.1525,阶段低点止损,2,否
102,HIVEUSDT,2025-02-20 16:00:00,0.3309,436335.62,2025-02-20 21:00:00,0.33235,438247.63,1318632.86628914,1912.0177,0.4382,MA5首次上升止损,5,否
103,TUSDT,2025-02-20 18:00:00,0.02135,434360.57,2025-02-20 21:00:00,0.02147,436801.94,20344757.14815013,2441.3709,0.5621,MA5首次上升止损,3,否
104,GNOUSDT,2025-02-20 22:00:00,180.1,436438.27,2025-02-20 23:00:00,178.002,431354.16,2423.31075459,-5084.106,-1.1649,阶段低点止损,1,否
105,APTUSDT,2025-02-20 23:00:00,6.34,435565.88,2025-02-20 23:00:00,6.2568,429849.93,68701.24211839,-5715.9433,-1.3123,阶段低点止损,0,否
106,ARKUSDT,2025-02-21 00:00:00,0.4797,431578.24,2025-02-21 05:00:00,0.48345,434952.06,899683.64543236,3373.8137,0.7817,MA5首次上升止损,5,否
107,ZECUSDT,2025-02-21 01:00:00,36.83,432630.87,2025-02-21 06:00:00,36.3726,427257.94,11746.69765352,-5372.9395,-1.2419,阶段低点止损,5,否
108,DEXEUSDT,2025-02-21 06:00:00,18.888,430929.2,2025-02-21 10:00:00,18.92,431659.27,22814.97221244,730.0791,0.1694,MA5首次上升止损,4,否
109,AGLDUSDT,2025-02-21 11:00:00,1.383,432279.22,2025-02-21 13:00:00,1.36719,427337.54,312566.31728086,-4941.6735,-1.1432,阶段低点止损,2,否
110,AEURUSDT,2025-02-21 10:00:00,1.0545,432003.05,2025-02-21 17:00:00,1.0632,435567.23,409675.72045944,3564.1788,0.825,MA5下跌破线,7,否
111,OMUSDT,2025-02-21 16:00:00,7.5952,430829.75,2025-02-21 18:00:00,7.512219,426122.74,56723.95076454,-4707.0102,-1.0925,阶段低点止损,2,否
112,ACHUSDT,2025-02-21 18:00:00,0.03631,429077.83,2025-02-21 19:00:00,0.03584,423523.81,11817070.46723516,-5554.0231,-1.2944,MA5下跌破线,1,否
113,TIAUSDT,2025-02-21 20:00:00,3.624,425769.84,2025-02-21 22:00:00,3.681,432466.55,117486.15786248,6696.711,1.5728,MA5首次上升止损,2,否
114,TRXUSDT,2025-02-21 21:00:00,0.248,431796.88,2025-02-21 23:00:00,0.245223,426961.8,1741116.43545144,-4835.0803,-1.1198,阶段低点止损,2,否
115,TAOUSDT,2025-02-21 23:00:00,456.4,427451.4,2025-02-21 23:00:00,450.054,421507.92,936.5718711,-5943.4851,-1.3904,阶段低点止损,0,否
116,JSTUSDT,2025-02-22 01:00:00,0.03411,422942.97,2025-02-22 01:00:00,0.033759,418590.79,12399383.50142752,-4352.1836,-1.029,阶段低点止损,0,否
117,AEURUSDT,2025-02-22 00:00:00,1.0598,423933.0,2025-02-22 02:00:00,1.049103,419654.07,400012.26797219,-4278.9312,-1.0093,阶段低点止损,2,否
118,COSUSDT,2025-02-22 02:00:00,0.005008,420966.49,2025-02-22 03:00:00,0.00495495,416507.17,84058803.52587532,-4459.3195,-1.0593,阶段低点止损,1,否
119,OSMOUSDT,2025-02-22 03:00:00,0.3309,420389.44,2025-02-22 03:00:00,0.326898,415305.13,1270442.54479731,-5084.3111,-1.2094,阶段低点止损,0,否
120,JTOUSDT,2025-02-22 04:00:00,3.01,415754.37,2025-02-22 06:00:00,2.97297,410639.62,138124.37413723,-5114.7456,-1.2302,阶段低点止损,2,否
121,ACEUSDT,2025-02-22 05:00:00,1.012,419421.57,2025-02-22 07:00:00,1.015,420664.91,414448.19000632,1243.3446,0.2964,MA5下跌破线,2,否
122,BANDUSDT,2025-02-22 08:00:00,1.083,412875.24,2025-02-22 09:00:00,1.0865,414209.56,381232.91241831,1334.3152,0.3232,MA5首次上升止损,1,否
123,DUSKUSDT,2025-02-22 07:00:00,0.1315,415317.75,2025-02-22 10:00:00,0.13165,415791.49,3158309.86691745,473.7465,0.1141,MA5首次上升止损,3,否
124,DIAUSDT,2025-02-22 10:00:00,0.5233,415891.79,2025-02-22 11:00:00,0.5233,415891.79,794748.31460785,0.0,0.0,MA5首次上升止损,1,否
125,BANDUSDT,2025-02-22 12:00:00,1.071,414825.86,2025-02-22 18:00:00,1.0735,415794.18,387325.73618506,968.3143,0.2334,MA5首次上升止损,6,否
126,CVXUSDT,2025-02-22 14:00:00,2.642,414302.97,2025-02-22 18:00:00,2.644,414616.6,156814.14599181,313.6283,0.0757,MA5首次上升止损,4,否
127,VANAUSDT,2025-02-22 20:00:00,6.231,414513.9,2025-02-22 20:00:00,6.13899,408392.99,66524.45874897,-6120.9154,-1.4766,阶段低点止损,0,否
128,MBLUSDT,2025-02-22 21:00:00,0.002818,411483.65,2025-02-22 23:00:00,0.002797,408417.23,146019746.31430483,-3066.4147,-0.7452,MA5上升后止损,2,否
129,PROMUSDT,2025-02-22 19:00:00,6.099,415402.74,2025-02-23 00:00:00,6.09,414789.75,68109.97501866,-612.9898,-0.1476,MA5上升后止损,5,否
130,IQUSDT,2025-02-23 00:00:00,0.005669,410778.05,2025-02-23 03:00:00,0.005681,411647.57,72460406.99660003,869.5249,0.2117,MA5首次上升止损,3,否
131,REQUSDT,2025-02-23 02:00:00,0.1022,411775.17,2025-02-23 03:00:00,0.1024,412580.99,4029111.21409587,805.8222,0.1957,MA5下跌破线,1,否
132,BARUSDT,2025-02-23 05:00:00,1.765,414001.26,2025-02-23 09:00:00,1.755,411655.64,234561.62056313,-2345.6162,-0.5666,MA5下跌破线,4,否
133,RUNEUSDT,2025-02-23 10:00:00,1.35,417811.27,2025-02-23 16:00:00,1.366,422763.11,309489.82859657,4951.8373,1.1852,MA5首次上升止损,6,否
134,TNSRUSDT,2025-02-23 04:00:00,0.4684,411746.5,2025-02-23 17:00:00,0.4823,423965.28,879048.88960735,12218.7796,2.9675,MA5下跌破线,13,否
135,1000CHEEMSUSDT,2025-02-23 18:00:00,0.000969,417611.68,2025-02-23 18:00:00,0.00095832,413008.9,430971802.64886034,-4602.7789,-1.1022,阶段低点止损,0,否
136,BNBUSDT,2025-02-23 17:00:00,664.3,420474.72,2025-02-23 20:00:00,657.0531,415887.73,632.95909163,-4586.9912,-1.0909,阶段低点止损,3,否
137,UMAUSDT,2025-02-23 19:00:00,1.676,415577.45,2025-02-23 20:00:00,1.65825,411176.2,247957.9083473,-4401.2529,-1.0591,阶段低点止损,1,否
138,TURBOUSDT,2025-02-23 21:00:00,0.003672,412301.79,2025-02-23 22:00:00,0.00363429,408067.61,112282622.50407586,-4234.1777,-1.027,阶段低点止损,1,否
139,DIAUSDT,2025-02-23 22:00:00,0.5512,413817.61,2025-02-23 23:00:00,0.544797,409010.5,750757.62924305,-4807.1011,-1.1616,阶段低点止损,1,否
140,XECUSDT,2025-02-23 23:00:00,2.625e-05,408842.34,2025-02-23 23:00:00,2.594e-05,403982.96,15574946345.899067,-4859.3833,-1.1886,阶段低点止损,0,否
141,TSTUSDT,2025-02-24 00:00:00,0.103,406046.49,2025-02-24 01:00:00,0.101574,400424.92,3942198.95058641,-5621.5757,-1.3845,阶段低点止损,1,否
142,DUSDT,2025-02-24 02:00:00,0.08468,404922.21,2025-02-24 03:00:00,0.0832194,397937.92,4781792.71624213,-6984.2864,-1.7248,阶段低点止损,1,否
143,ANIMEUSDT,2025-02-24 01:00:00,0.0259,404449.9,2025-02-24 04:00:00,0.02675,417723.35,15615826.30638658,13273.4524,3.2819,MA5首次上升止损,3,否
144,OGNUSDT,2025-02-24 05:00:00,0.0829,410149.86,2025-02-24 05:00:00,0.081477,403109.53,4947525.4355204,-7040.3287,-1.7165,阶段低点止损,0,否
145,TRBUSDT,2025-02-24 04:00:00,37.08,412319.96,2025-02-24 06:00:00,37.54,417435.04,11119.74005042,5115.0804,1.2406,MA5下跌破线,2,否
146,PAXGUSDT,2025-02-24 06:00:00,2962.0,407632.22,2025-02-24 09:00:00,2953.0,406393.63,137.62059942,-1238.5854,-0.3038,MA5下跌破线,3,否
147,OGNUSDT,2025-02-24 08:00:00,0.0826,405542.48,2025-02-24 09:00:00,0.0811,398177.9,4909715.19436971,-7364.5728,-1.816,MA5下跌破线,1,否
148,PSGUSDT,2025-02-24 11:00:00,2.462,402023.75,2025-02-24 11:00:00,2.43639,397841.85,163291.53058621,-4181.8961,-1.0402,阶段低点止损,0,否
149,OSMOUSDT,2025-02-24 10:00:00,0.3487,401609.12,2025-02-24 12:00:00,0.344223,396452.82,1151732.50530927,-5156.3064,-1.2839,阶段低点止损,2,否
150,GLMUSDT,2025-02-24 12:00:00,0.3421,397809.64,2025-02-24 16:00:00,0.337392,392334.96,1162846.05885929,-5474.6792,-1.3762,阶段低点止损,4,否
151,CVCUSDT,2025-02-24 13:00:00,0.127,396622.01,2025-02-24 16:00:00,0.1279,399432.72,3123007.97146104,2810.7072,0.7087,MA5首次上升止损,3,否
152,ARKMUSDT,2025-02-24 17:00:00,0.687,396208.15,2025-02-24 18:00:00,0.6975,402263.73,576722.19218839,6055.583,1.5284,MA5首次上升止损,1,否
153,TFUELUSDT,2025-02-24 20:00:00,0.05341,398933.16,2025-02-24 20:00:00,0.0521037,389176.06,7469259.65908096,-9757.0939,-2.4458,阶段低点止损,0,否
154,TFUELUSDT,2025-02-24 23:00:00,0.05105,394542.47,2025-02-24 23:00:00,0.0503217,388913.76,7728549.77746951,-5628.7028,-1.4266,阶段低点止损,0,否
155,REQUSDT,2025-02-25 00:00:00,0.1045,392009.55,2025-02-25 03:00:00,0.1047,392759.81,3751287.55864593,750.2575,0.1914,MA5下跌破线,3,否
156,REQUSDT,2025-02-25 09:00:00,0.1047,392347.17,2025-02-25 11:00:00,0.1056,395719.78,3747346.37782978,3372.6117,0.8596,MA5首次上升止损,2,否
157,PAXGUSDT,2025-02-25 15:00:00,2965.0,393864.84,2025-02-25 20:00:00,2970.5,394595.45,132.83805769,730.6093,0.1855,MA5首次上升止损,5,否
158,HMSTRUSDT,2025-02-26 03:00:00,0.001707,394193.62,2025-02-26 06:00:00,0.001721,397426.6,230927718.35651672,3232.9881,0.8202,MA5上升后止损,3,否
