序号,交易对,买入时间,买入价,买入额,卖出时间,卖出价,卖出额,数量,盈亏(USDT),收益率(%),退出原因,持仓周期,是否半仓
25,STORJUSDT,2025-02-17 05:00:00,0.3597,403663.81,2025-02-17 06:00:00,0.361,405122.7,1122223.53673881,1458.8906,0.3614,MA5首次上升止损,1,否
26,GLMUSDT,2025-02-17 21:00:00,0.3251,404247.36,2025-02-17 23:00:00,0.3204895,398514.41,1243455.43649356,-5732.9513,-1.4182,阶段低点止损,2,否
27,SXPUSDT,2025-02-18 03:00:00,0.2487,401954.18,2025-02-18 06:00:00,0.25055,404944.19,1616221.07715349,2990.009,0.7439,MA5首次上升止损,3,否
28,STORJUSDT,2025-02-18 05:00:00,0.3788,403958.3,2025-02-18 06:00:00,0.3814,406730.98,1066415.77619785,2772.681,0.6864,MA5首次上升止损,1,否
29,API3USDT,2025-02-18 10:00:00,0.975,404259.26,2025-02-18 10:00:00,0.96316,399350.1,414624.87988965,-4909.1586,-1.2144,阶段低点止损,0,否
30,API3USDT,2025-02-18 13:00:00,0.935,402295.59,2025-02-18 14:00:00,0.92535,398143.56,430262.667873,-4152.0347,-1.0321,阶段低点止损,1,否
31,GNOUSDT,2025-02-19 21:00:00,185.0,400634.78,2025-02-19 23:00:00,182.7815,395830.41,2165.59340845,-4804.369,-1.1992,阶段低点止损,2,否
32,GNOUSDT,2025-02-20 03:00:00,180.7,398713.03,2025-02-20 05:00:00,179.498,396060.83,2206.49160472,-2652.2029,-0.6652,阶段低点止损,2,否
33,ARKUSDT,2025-02-20 12:00:00,0.4948,397652.15,2025-02-20 14:00:00,0.489739,393584.82,803662.39250012,-4067.3354,-1.0228,阶段低点止损,2,否
34,ARKUSDT,2025-02-20 21:00:00,0.485,396025.22,2025-02-20 23:00:00,0.4806845,392501.41,816546.84053955,-3523.8079,-0.8898,阶段低点止损,2,否
35,ZECUSDT,2025-02-21 06:00:00,36.42,394615.69,2025-02-21 06:00:00,36.1981,392211.38,10835.13713634,-2404.3169,-0.6093,阶段低点止损,0,否
36,ASTRUSDT,2025-02-22 06:00:00,0.0426,393342.29,2025-02-22 08:00:00,0.0420885,388619.41,9233386.99644728,-4722.8774,-1.2007,阶段低点止损,2,否
37,SEIUSDT,2025-02-22 05:00:00,0.2526,393653.97,2025-02-22 14:00:00,0.2729,425289.66,1558408.42333064,31635.691,8.0364,MA5下跌破线,9,否
38,VANAUSDT,2025-02-22 20:00:00,6.231,409948.02,2025-02-22 20:00:00,6.169995,405934.4,65791.68958008,-4013.622,-0.9791,阶段低点止损,0,否
39,CVXUSDT,2025-02-22 17:00:00,2.604,404419.09,2025-02-23 06:00:00,2.732,424298.37,155306.87140987,19879.2795,4.9155,MA5下跌破线,13,否
40,RUNEUSDT,2025-02-23 10:00:00,1.35,410765.36,2025-02-23 16:00:00,1.366,415633.69,304270.63419137,4868.3301,1.1852,MA5首次上升止损,6,否
41,GUSDT,2025-02-23 12:00:00,0.01971,410521.94,2025-02-23 20:00:00,0.01974,411146.78,20828104.49776717,624.8431,0.1522,MA5首次上升止损,8,否
42,BOMEUSDT,2025-02-23 20:00:00,0.002101,413545.81,2025-02-23 22:00:00,0.002094,412167.98,196832847.4046071,-1377.8299,-0.3332,MA5下跌破线,2,否
43,PEOPLEUSDT,2025-02-23 22:00:00,0.02135,414064.89,2025-02-23 23:00:00,0.021094,409099.99,19394140.01951325,-4964.8998,-1.1991,阶段低点止损,1,否
44,OGNUSDT,2025-02-24 10:00:00,0.0811,410425.53,2025-02-24 11:00:00,0.080396,406862.78,5060734.07596068,-3562.7568,-0.8681,阶段低点止损,1,否
45,QNTUSDT,2025-02-27 08:00:00,101.5,409000.43,2025-02-27 10:00:00,99.9975,402946.02,4029.56089502,-6054.4152,-1.4803,阶段低点止损,2,否
46,GUSDT,2025-02-27 23:00:00,0.0203,406562.42,2025-02-28 03:00:00,0.02014875,403533.23,20027705.39260726,-3029.1904,-0.7451,阶段低点止损,4,否
47,USDPUSDT,2025-02-27 20:00:00,1.0011,406578.66,2025-02-28 08:00:00,1.0011,406578.66,406131.91963511,0.0,0.0,MA5首次上升止损,12,否
48,BERAUSDT,2025-03-01 22:00:00,8.205,405366.99,2025-03-01 23:00:00,8.130145,401668.79,49404.87368318,-3698.2018,-0.9123,阶段低点止损,1,否
49,BCHUSDT,2025-03-01 23:00:00,310.0,405208.89,2025-03-02 01:00:00,310.35,405666.39,1307.12546121,457.4939,0.1129,MA5首次上升止损,2,否
50,APTUSDT,2025-03-02 13:00:00,6.25,404070.71,2025-03-02 18:00:00,6.25,404070.71,64651.31286515,0.0,0.0,MA5首次上升止损,5,否
51,ALGOUSDT,2025-03-03 17:00:00,0.2675,404070.71,2025-03-03 22:00:00,0.27175,410490.52,1510544.69311106,6419.8149,1.5888,MA5首次上升止损,5,否
52,MOVEUSDT,2025-03-03 18:00:00,0.4714,404251.97,2025-03-03 22:00:00,0.47575,407982.34,857556.15352223,3730.3693,0.9228,MA5首次上升止损,4,否
53,DOGSUSDT,2025-03-03 23:00:00,0.0001777,408130.78,2025-03-04 01:00:00,0.00017651,405404.55,2296740456.3456674,-2726.2309,-0.668,阶段低点止损,2,否
54,COTIUSDT,2025-03-04 09:00:00,0.08166,407040.29,2025-03-04 09:00:00,0.0804557,401037.36,4984573.68018555,-6002.9221,-1.4748,阶段低点止损,0,否
55,USDPUSDT,2025-03-05 00:00:00,1.0017,404639.12,2025-03-05 00:00:00,1.0016,404598.72,403952.39881275,-40.3952,-0.01,MA5上升后止损,0,否
56,DEXEUSDT,2025-03-06 10:00:00,18.872,404622.96,2025-03-06 12:00:00,18.995,407260.13,21440.3857458,2637.1674,0.6518,MA5首次上升止损,2,否
57,XNOUSDT,2025-03-06 16:00:00,1.196,405677.83,2025-03-06 17:00:00,1.2,407034.61,339195.50733568,1356.782,0.3344,MA5首次上升止损,1,否
58,ETCUSDT,2025-03-07 01:00:00,20.12,406220.54,2025-03-07 01:00:00,20.00945,403988.55,20189.88765334,-2231.9921,-0.5495,阶段低点止损,0,否
59,AEURUSDT,2025-03-08 09:00:00,1.031,405327.74,2025-03-08 18:00:00,1.0267,403637.24,393140.39064324,-1690.5037,-0.4171,MA5上升后止损,9,否
60,EURIUSDT,2025-03-08 15:00:00,1.083,404510.01,2025-03-08 21:00:00,1.0829,404472.66,373508.78184732,-37.3509,-0.0092,MA5首次上升止损,6,否
61,DGBUSDT,2025-03-09 22:00:00,0.0101,404636.6,2025-03-09 22:00:00,0.0100097,401018.91,40063029.79504953,-3617.6916,-0.8941,阶段低点止损,0,否
62,HMSTRUSDT,2025-03-11 19:00:00,0.002128,403189.52,2025-03-11 20:00:00,0.0021315,403852.66,189468761.41626084,663.1407,0.1645,MA5首次上升止损,1,否
63,RADUSDT,2025-03-12 12:00:00,0.856,403454.78,2025-03-12 14:00:00,0.848735,400030.6,471325.67822405,-3424.1811,-0.8487,阶段低点止损,2,否
64,TUSDUSDT,2025-03-13 08:00:00,0.9986,402085.11,2025-03-13 19:00:00,0.99895,402226.04,402648.81648194,140.9271,0.035,MA5首次上升止损,11,否
65,RADUSDT,2025-03-14 14:00:00,0.871,402141.48,2025-03-14 15:00:00,0.8755,404219.13,461700.89434348,2077.654,0.5166,MA5首次上升止损,1,否
66,MDTUSDT,2025-03-14 23:00:00,0.02931,402972.54,2025-03-15 05:00:00,0.03048,419058.45,13748636.6626746,16085.9049,3.9918,MA5下跌破线,6,否
67,GMTUSDT,2025-03-15 10:00:00,0.0496,409406.9,2025-03-15 15:00:00,0.0497,410232.32,8254171.42220008,825.4171,0.2016,MA5首次上升止损,5,否
68,BANANAUSDT,2025-03-15 20:00:00,16.71,409737.07,2025-03-15 22:00:00,17.005,416970.61,24520.47093944,7233.5389,1.7654,MA5首次上升止损,2,否
69,OGUSDT,2025-03-16 03:00:00,4.243,412630.48,2025-03-16 08:00:00,4.284,416617.72,97249.70185455,3987.2378,0.9663,MA5首次上升止损,5,否
70,GMXUSDT,2025-03-16 14:00:00,16.39,414225.38,2025-03-16 14:00:00,16.24835,410645.45,25273.0555265,-3579.9283,-0.8642,阶段低点止损,0,否
71,SCUSDT,2025-03-16 21:00:00,0.003282,412793.41,2025-03-16 21:00:00,0.00325863,409853.42,125774956.9631777,-2939.9896,-0.7122,阶段低点止损,0,否
72,SPELLUSDT,2025-03-17 06:00:00,0.0007015,411617.41,2025-03-17 06:00:00,0.0006962,408508.43,586767516.6151725,-3108.9877,-0.7553,阶段低点止损,0,否
73,JUVUSDT,2025-03-17 16:00:00,1.139,410373.82,2025-03-17 16:00:00,1.13231,407963.46,360293.07974612,-2410.3607,-0.5874,阶段低点止损,0,否
74,CRVUSDT,2025-03-18 12:00:00,0.4272,409409.67,2025-03-18 14:00:00,0.4243675,406695.13,958355.97740971,-2714.5433,-0.663,阶段低点止损,2,否
75,BBUSDT,2025-03-18 13:00:00,0.1233,410099.69,2025-03-18 14:00:00,0.122186,406394.49,3326031.54787643,-3705.1991,-0.9035,阶段低点止损,1,否
76,NMRUSDT,2025-03-19 12:00:00,10.14,412612.85,2025-03-19 14:00:00,10.185,414443.98,40691.60285678,1831.1221,0.4438,MA5首次上升止损,2,否
77,STRAXUSDT,2025-03-19 02:00:00,0.04258,406841.78,2025-03-19 16:00:00,0.04328,413530.11,9554762.24916134,6688.3336,1.644,MA5下跌破线,14,否
78,NMRUSDT,2025-03-19 17:00:00,9.93,410249.56,2025-03-19 17:00:00,9.86045,407376.16,41314.15496984,-2873.3995,-0.7004,阶段低点止损,0,否
79,CRVUSDT,2025-03-20 15:00:00,0.4511,408759.28,2025-03-20 15:00:00,0.4478495,405813.88,906138.95417129,-2945.4047,-0.7206,阶段低点止损,0,否
80,AVAXUSDT,2025-03-20 13:00:00,19.2,409100.2,2025-03-20 17:00:00,19.25,410165.56,21307.30203433,1065.3651,0.2604,MA5首次上升止损,4,否
81,CETUSUSDT,2025-03-21 05:00:00,0.1125,408348.18,2025-03-21 06:00:00,0.1113405,404139.47,3629761.62872613,-4208.7086,-1.0307,阶段低点止损,1,否
82,AMPUSDT,2025-03-21 22:00:00,0.004166,406664.7,2025-03-21 23:00:00,0.00411831,402008.95,97615146.37260829,-4655.7544,-1.1449,阶段低点止损,1,否
83,FORTHUSDT,2025-03-22 20:00:00,2.905,404802.4,2025-03-22 23:00:00,2.9065,405011.42,139346.78073177,209.0202,0.0516,MA5首次上升止损,3,否
84,AGLDUSDT,2025-03-23 00:00:00,1.006,404886.01,2025-03-23 02:00:00,1.0115,407099.6,402471.17902011,2213.5915,0.5467,MA5首次上升止损,2,否
85,ACXUSDT,2025-03-23 04:00:00,0.3129,405771.44,2025-03-23 04:00:00,0.3083505,399871.61,1296808.70146396,-5899.8312,-1.454,阶段低点止损,0,否
86,CKBUSDT,2025-03-23 17:00:00,0.005324,402701.37,2025-03-23 19:00:00,0.00533,403155.21,75638875.81766737,453.8333,0.1127,MA5首次上升止损,2,否
87,ARPAUSDT,2025-03-23 16:00:00,0.02954,403411.51,2025-03-23 20:00:00,0.02967,405186.85,13656449.22861032,1775.3384,0.4401,MA5首次上升止损,4,否
88,UMAUSDT,2025-03-23 23:00:00,1.372,404036.75,2025-03-24 00:00:00,1.364145,401723.55,294487.4283812,-2313.1987,-0.5725,阶段低点止损,1,否
89,ARKMUSDT,2025-03-23 21:00:00,0.607,404303.18,2025-03-24 01:00:00,0.601975,400956.19,666067.83999176,-3346.9909,-0.8278,阶段低点止损,4,否
90,API3USDT,2025-03-24 18:00:00,1.251,402039.1,2025-03-24 18:00:00,1.238775,398110.3,321374.18306686,-3928.7994,-0.9772,阶段低点止损,0,否
91,AIXBTUSDT,2025-03-25 07:00:00,0.1171,400467.58,2025-03-25 09:00:00,0.116017,396763.86,3419876.88523864,-3703.7267,-0.9249,阶段低点止损,2,否
92,BNBUSDT,2025-03-26 06:00:00,630.37,398986.09,2025-03-26 10:00:00,631.05,399416.49,632.9395317,430.3989,0.1079,MA5首次上升止损,4,否
93,1000CHEEMSUSDT,2025-03-26 18:00:00,0.001925,399158.25,2025-03-26 20:00:00,0.00190841,395718.23,207354936.1804574,-3440.0184,-0.8618,阶段低点止损,2,否
94,JUVUSDT,2025-03-27 10:00:00,1.135,397782.24,2025-03-27 13:00:00,1.137,398483.18,350468.93814175,700.9379,0.1762,MA5首次上升止损,3,否
95,CITYUSDT,2025-03-27 12:00:00,1.18,398343.0,2025-03-27 13:00:00,1.17211,395679.5,337578.80939993,-2663.4968,-0.6686,阶段低点止损,1,否
96,PSGUSDT,2025-03-28 03:00:00,2.313,396997.22,2025-03-28 07:00:00,2.3175,397769.59,171637.36325937,772.3681,0.1946,MA5首次上升止损,4,否
97,SAGAUSDT,2025-03-28 08:00:00,0.4028,397306.17,2025-03-28 08:00:00,0.399194,393749.35,986360.89491758,-3556.8174,-0.8952,阶段低点止损,0,否
98,ORCAUSDT,2025-03-29 03:00:00,2.642,395883.44,2025-03-29 05:00:00,2.654,397681.55,149842.33214155,1798.108,0.4542,MA5下跌破线,2,否
99,FUNUSDT,2025-03-31 15:00:00,0.004847,396602.68,2025-03-31 15:00:00,0.00480884,393479.86,81824362.43289696,-3122.8268,-0.7874,阶段低点止损,0,否
100,TRXUSDT,2025-04-01 20:00:00,0.2339,395353.55,2025-04-01 22:00:00,0.2347,396705.77,1690267.43905665,1352.214,0.342,MA5首次上升止损,2,否
101,COMPUSDT,2025-04-02 07:00:00,44.77,395894.44,2025-04-02 07:00:00,44.44665,393035.1,8842.85100683,-2859.3359,-0.7222,阶段低点止损,0,否
102,RAREUSDT,2025-04-05 07:00:00,0.0674,394750.71,2025-04-05 07:00:00,0.0669635,392194.2,5856835.38911907,-2556.5086,-0.6476,阶段低点止损,0,否
103,PENDLEUSDT,2025-04-06 01:00:00,3.085,393728.1,2025-04-06 03:00:00,3.041715,388203.78,127626.61321481,-5524.318,-1.4031,阶段低点止损,2,否
104,TUSDUSDT,2025-04-06 03:00:00,0.9991,392707.09,2025-04-06 07:00:00,0.9991,392707.09,393060.84362123,0.0,0.0,MA5首次上升止损,4,否
105,DCRUSDT,2025-04-09 21:00:00,11.88,391518.37,2025-04-09 23:00:00,11.91,392507.06,32956.09213691,988.6828,0.2525,MA5下跌破线,2,否
106,TFUELUSDT,2025-04-10 22:00:00,0.03337,391913.85,2025-04-10 23:00:00,0.03308375,388551.99,11744496.48463072,-3361.8621,-0.8578,阶段低点止损,1,否
107,ONGUSDT,2025-04-10 23:00:00,0.1778,392430.61,2025-04-10 23:00:00,0.175717,387833.12,2207146.2628653,-4597.4857,-1.1715,阶段低点止损,0,否
108,DCRUSDT,2025-04-11 18:00:00,13.05,388730.11,2025-04-11 21:00:00,12.9549,385897.29,29787.74778379,-2832.8148,-0.7287,阶段低点止损,3,否
109,SPELLUSDT,2025-04-12 17:00:00,0.0005863,390403.11,2025-04-12 18:00:00,0.0005881,391601.69,665876027.0404705,1198.5768,0.307,MA5下跌破线,1,否
110,CRVUSDT,2025-04-12 14:00:00,0.5967,387596.98,2025-04-12 20:00:00,0.6075,394612.31,649567.59284854,7015.33,1.81,MA5下跌破线,6,否
111,CVXUSDT,2025-04-13 12:00:00,2.124,391645.86,2025-04-13 15:00:00,2.137,394042.94,184390.70792221,2397.0792,0.6121,MA5首次上升止损,3,否
112,TRXUSDT,2025-04-13 09:00:00,0.2458,390882.55,2025-04-13 17:00:00,0.2466,392154.74,1590246.3197449,1272.1971,0.3255,MA5下跌破线,8,否
113,QIUSDT,2025-04-13 16:00:00,0.00794,393304.4,2025-04-13 19:00:00,0.007975,395038.11,49534559.65852114,1733.7096,0.4408,MA5首次上升止损,3,否
114,ARKUSDT,2025-04-13 18:00:00,0.4496,393737.22,2025-04-13 20:00:00,0.4482,392511.17,875750.05241826,-1226.0501,-0.3114,MA5下跌破线,2,否
115,CVCUSDT,2025-04-14 17:00:00,0.101,392553.32,2025-04-14 21:00:00,0.102,396439.99,3886666.53170966,3886.6665,0.9901,MA5首次上升止损,4,否
116,COWUSDT,2025-04-15 01:00:00,0.2776,394107.99,2025-04-15 04:00:00,0.2745205,389736.03,1419697.3570438,-4371.958,-1.1093,阶段低点止损,3,否
117,MANAUSDT,2025-04-15 02:00:00,0.2746,395868.41,2025-04-15 05:00:00,0.27263,393028.42,1441618.3941664,-2839.9882,-0.7174,阶段低点止损,3,否
118,ALICEUSDT,2025-04-16 02:00:00,0.43,391223.21,2025-04-16 04:00:00,0.428,389403.56,909821.4135264,-1819.6428,-0.4651,MA5下跌破线,2,否
119,ARKUSDT,2025-04-17 01:00:00,0.4461,390495.35,2025-04-17 01:00:00,0.4400885,385233.16,875353.84596622,-5262.1896,-1.3476,阶段低点止损,0,否
120,GASUSDT,2025-04-17 17:00:00,3.568,388390.47,2025-04-17 17:00:00,3.54618,386015.28,108853.83263103,-2375.1906,-0.6115,阶段低点止损,0,否
121,IQUSDT,2025-04-18 21:00:00,0.004518,387440.4,2025-04-18 21:00:00,0.00448248,384393.96,85754846.96244244,-3046.4409,-0.7863,阶段低点止损,0,否
122,TUSDT,2025-04-19 16:00:00,0.01944,386221.82,2025-04-19 16:00:00,0.019303,383499.99,19867377.68523553,-2721.8307,-0.7047,阶段低点止损,0,否
123,WAXPUSDT,2025-04-20 11:00:00,0.02477,385133.09,2025-04-20 11:00:00,0.02462625,382898.01,15548368.58715494,-2235.078,-0.5803,阶段低点止损,0,否
124,OGNUSDT,2025-04-21 07:00:00,0.0615,384239.06,2025-04-21 11:00:00,0.0621,387987.73,6247789.5725214,3748.6737,0.9756,MA5首次上升止损,4,否
125,REDUSDT,2025-04-21 20:00:00,0.3836,385738.53,2025-04-22 00:00:00,0.3869,389056.93,1005574.8910518,3318.3971,0.8603,MA5首次上升止损,4,否
126,ACHUSDT,2025-04-22 00:00:00,0.02667,388393.25,2025-04-22 00:00:00,0.0263277,383408.36,14562926.35619979,-4984.8897,-1.2835,阶段低点止损,0,否
127,AMPUSDT,2025-04-22 21:00:00,0.003907,385071.93,2025-04-22 23:00:00,0.0040005,394287.24,98559490.96159945,9215.3124,2.3931,MA5首次上升止损,2,否
128,PORTALUSDT,2025-04-22 22:00:00,0.0885,385505.59,2025-04-22 23:00:00,0.087162,379677.27,4355995.40053333,-5828.3218,-1.5119,阶段低点止损,1,否
129,OSMOUSDT,2025-04-23 22:00:00,0.2384,386426.73,2025-04-23 23:00:00,0.2369095,384010.75,1620917.48074902,-2415.9775,-0.6252,阶段低点止损,1,否
130,STXUSDT,2025-04-23 23:00:00,0.783,386491.56,2025-04-23 23:00:00,0.777095,383576.84,493603.530153,-2914.7288,-0.7542,阶段低点止损,0,否
131,JUVUSDT,2025-04-25 07:00:00,1.064,384294.44,2025-04-25 10:00:00,1.066,385016.8,361178.98953978,722.358,0.188,MA5首次上升止损,3,否
132,EGLDUSDT,2025-04-26 02:00:00,17.47,384583.39,2025-04-26 07:00:00,17.56,386564.64,22013.93177229,1981.2539,0.5152,MA5首次上升止损,5,否
133,CETUSUSDT,2025-04-26 06:00:00,0.1855,384231.17,2025-04-26 15:00:00,0.194,401837.44,2071327.03586846,17606.2798,4.5822,MA5下跌破线,9,否
134,ARDRUSDT,2025-04-26 18:00:00,0.12709,392418.4,2025-04-26 19:00:00,0.125967,388950.89,3087720.52504297,-3467.5101,-0.8836,阶段低点止损,1,否
135,XECUSDT,2025-04-26 19:00:00,2.39e-05,394653.91,2025-04-26 19:00:00,2.359e-05,389558.91,16512715949.28208,-5094.9985,-1.291,阶段低点止损,0,否
136,TRXUSDT,2025-04-27 18:00:00,0.2496,388993.4,2025-04-27 20:00:00,0.2488,387746.62,1558467.1396851,-1246.7737,-0.3205,MA5下跌破线,2,否
137,ARPAUSDT,2025-04-27 19:00:00,0.0271,389180.41,2025-04-27 20:00:00,0.0268252,385234.04,14360900.89011672,-3946.3756,-1.014,阶段低点止损,1,否
138,ZECUSDT,2025-04-29 08:00:00,35.66,386916.14,2025-04-29 10:00:00,35.68,387133.14,10850.14409296,217.0029,0.0561,MA5下跌破线,2,否
139,FLOKIUSDT,2025-04-29 21:00:00,8.331e-05,387002.94,2025-04-30 02:00:00,8.349e-05,387815.87,4645335968.162331,812.9338,0.2101,MA5首次上升止损,5,否
140,MEUSDT,2025-04-30 03:00:00,1.012,387328.11,2025-04-30 05:00:00,1.001965,383487.36,382735.28955077,-3840.7486,-0.9916,阶段低点止损,2,否
141,BIGTIMEUSDT,2025-04-30 04:00:00,0.08021,387328.11,2025-04-30 05:00:00,0.080325,387883.44,4828925.4834232,555.3264,0.1434,MA5首次上升止损,1,否
142,GPSUSDT,2025-05-02 05:00:00,0.0224,386013.94,2025-05-02 07:00:00,0.022089,380654.55,17232765.36363196,-5359.39,-1.3884,阶段低点止损,2,否
143,MOVRUSDT,2025-05-03 07:00:00,6.389,383870.19,2025-05-03 09:00:00,6.4025,384681.31,60082.98452561,811.1203,0.2113,MA5首次上升止损,2,否
144,BTCUSDT,2025-05-03 12:00:00,96337.5,383871.11,2025-05-03 13:00:00,96417.14,384188.45,3.98464886,317.3374,0.0827,MA5下跌破线,1,否
145,KAIAUSDT,2025-05-03 14:00:00,0.12,384106.69,2025-05-03 14:00:00,0.119201,381549.18,3200889.06769978,-2557.5104,-0.6658,阶段低点止损,0,否
146,WBTCUSDT,2025-05-03 11:00:00,96497.83,384194.64,2025-05-03 16:00:00,96248.35,383201.36,3.9813811,-993.275,-0.2585,MA5下跌破线,5,否
147,STRAXUSDT,2025-05-05 02:00:00,0.05848,382901.26,2025-05-05 08:00:00,0.059025,386469.68,6547559.11587002,3568.4197,0.9319,MA5首次上升止损,6,否
148,ASRUSDT,2025-05-05 09:00:00,1.433,383973.28,2025-05-05 09:00:00,1.41887,380187.14,267950.6494568,-3786.1427,-0.986,阶段低点止损,0,否
149,ACMUSDT,2025-05-05 07:00:00,0.87,386436.94,2025-05-05 12:00:00,0.85769,380969.08,444180.38967661,-5467.8606,-1.4149,阶段低点止损,5,否
150,FORMUSDT,2025-05-06 21:00:00,2.4702,380627.02,2025-05-06 22:00:00,2.4763,381566.96,154087.53286124,939.934,0.2469,MA5首次上升止损,1,否
151,ICXUSDT,2025-05-06 22:00:00,0.1064,381378.97,2025-05-06 22:00:00,0.1049725,376262.26,3584388.82362973,-5116.715,-1.3416,阶段低点止损,0,否
152,JSTUSDT,2025-05-10 16:00:00,0.0377,378956.31,2025-05-10 17:00:00,0.03771,379056.83,10051891.54471431,100.5189,0.0265,MA5首次上升止损,1,否
153,JUPUSDT,2025-05-10 20:00:00,0.5274,378996.52,2025-05-10 20:00:00,0.5230715,375886.0,718613.04285534,-3110.5166,-0.8207,阶段低点止损,0,否
154,KAITOUSDT,2025-05-11 19:00:00,1.7054,377752.31,2025-05-11 21:00:00,1.72505,382104.86,221503.64265246,4352.5466,1.1522,MA5首次上升止损,2,否
155,ARBUSDT,2025-05-11 23:00:00,0.4491,379493.33,2025-05-11 23:00:00,0.4442675,375409.83,845008.52997274,-4083.5037,-1.076,阶段低点止损,0,否
156,TUSDUSDT,2025-05-13 01:00:00,0.9981,377859.93,2025-05-13 02:00:00,0.9982,377897.79,378579.22985905,37.8579,0.01,MA5首次上升止损,1,否
157,FIDAUSDT,2025-05-13 10:00:00,0.0997,377875.07,2025-05-13 10:00:00,0.0984055,372968.76,3790121.08817968,-4906.3117,-1.2984,阶段低点止损,0,否
