序号,交易对,买入时间,买入价,买入额,卖出时间,卖出价,卖出额,数量,盈亏(USDT),收益率(%),退出原因,持仓周期,是否半仓
16,XVSUSDT,2025-02-12 14:00:00,6.15,437281.99,2025-02-12 17:00:00,6.24,443681.24,71102.76323131,6399.2487,1.4634,MA5首次上升止损,3,否
17,SUPERUSDT,2025-02-12 15:00:00,0.7065,433865.05,2025-02-12 17:00:00,0.7074,434417.75,614104.81657127,552.6943,0.1274,MA5下跌破线,2,否
18,KAVAUSDT,2025-02-13 16:00:00,0.4824,438913.2,2025-02-13 16:00:00,0.478993,435813.33,909853.23772062,-3099.87,-0.7063,阶段低点止损,0,否
19,SHIBUSDT,2025-02-13 18:00:00,1.644e-05,439284.56,2025-02-13 19:00:00,1.62e-05,432834.24,26720471848.52798,-6450.3219,-1.4684,阶段低点止损,1,否
20,COSUSDT,2025-02-13 17:00:00,0.005016,437518.26,2025-02-13 20:00:00,0.0051185,446458.78,87224533.56958053,8940.5147,2.0435,MA5首次上升止损,3,否
21,TKOUSDT,2025-02-13 20:00:00,0.3174,442662.08,2025-02-13 20:00:00,0.3145195,438644.79,1394650.53166321,-4017.2909,-0.9075,阶段低点止损,0,否
22,GNSUSDT,2025-02-13 21:00:00,1.615,436831.07,2025-02-13 22:00:00,1.62,438183.48,270483.63235517,1352.4182,0.3096,MA5首次上升止损,1,否
23,USTCUSDT,2025-02-13 22:00:00,0.01853,438048.24,2025-02-13 22:00:00,0.01841745,435387.57,23639948.33239074,-2660.6762,-0.6074,阶段低点止损,0,否
24,XVSUSDT,2025-02-14 00:00:00,7.74,438006.23,2025-02-14 00:00:00,7.69135,435253.13,56589.95173815,-2753.1012,-0.6286,阶段低点止损,0,否
25,SFPUSDT,2025-02-14 01:00:00,0.6654,443926.59,2025-02-14 03:00:00,0.6674,445260.91,667157.48963783,1334.315,0.3006,MA5上升后止损,2,否
26,DEGOUSDT,2025-02-13 23:00:00,1.892,436242.35,2025-02-14 04:00:00,1.935,446156.95,230572.0666719,9914.5989,2.2727,MA5首次上升止损,5,否
27,C98USDT,2025-02-14 04:00:00,0.1036,441933.1,2025-02-14 06:00:00,0.10445,445559.0,4265763.5096103,3625.899,0.8205,MA5首次上升止损,2,否
28,RADUSDT,2025-02-14 05:00:00,0.891,441409.18,2025-02-14 06:00:00,0.8925,442152.29,495408.73328969,743.1131,0.1684,MA5首次上升止损,1,否
29,QNTUSDT,2025-02-14 07:00:00,91.2,442031.52,2025-02-14 12:00:00,92.0,445908.99,4846.83685628,3877.4695,0.8772,MA5首次上升止损,5,否
30,DEGOUSDT,2025-02-14 08:00:00,1.891,442467.74,2025-02-14 12:00:00,1.905,445743.54,233986.11137496,3275.8056,0.7403,MA5首次上升止损,4,否
31,AUCTIONUSDT,2025-02-14 17:00:00,11.11,445250.5,2025-02-14 17:00:00,10.95495,439036.63,40076.55221088,-6213.8694,-1.3956,阶段低点止损,0,否
32,THEUSDT,2025-02-14 21:00:00,0.6868,442454.25,2025-02-14 23:00:00,0.678988,437421.56,644225.76270205,-5032.6917,-1.1374,阶段低点止损,2,否
33,JTOUSDT,2025-02-15 09:00:00,3.181,440189.54,2025-02-15 10:00:00,3.201,442957.16,138380.86846198,2767.6174,0.6287,MA5首次上升止损,1,否
34,BOMEUSDT,2025-02-15 13:00:00,0.002322,441434.97,2025-02-15 14:00:00,0.00230044,437336.2,190109806.37111378,-4098.7674,-0.9285,阶段低点止损,1,否
35,LRCUSDT,2025-02-15 16:00:00,0.1392,440315.92,2025-02-15 18:00:00,0.138106,436855.39,3163189.09452831,-3460.5289,-0.7859,阶段低点止损,2,否
36,RAYUSDT,2025-02-15 15:00:00,5.454,439590.53,2025-02-15 19:00:00,5.417775,436670.8,80599.65622521,-2919.7225,-0.6642,阶段低点止损,4,否
37,PNUTUSDT,2025-02-15 19:00:00,0.1687,438142.1,2025-02-15 19:00:00,0.167359,434659.3,2597167.14046818,-3482.8011,-0.7949,阶段低点止损,0,否
38,ASRUSDT,2025-02-15 21:00:00,1.559,435152.15,2025-02-15 22:00:00,1.543245,430754.57,279122.61154851,-4397.5767,-1.0106,阶段低点止损,1,否
39,LRCUSDT,2025-02-15 22:00:00,0.1365,435780.18,2025-02-15 22:00:00,0.1354195,432330.65,3192528.77128282,-3449.5273,-0.7916,阶段低点止损,0,否
40,OGUSDT,2025-02-16 01:00:00,3.981,431620.95,2025-02-16 03:00:00,3.984,431946.22,108420.23475686,325.2607,0.0754,MA5下跌破线,2,否
41,XVSUSDT,2025-02-16 05:00:00,8.16,431786.05,2025-02-16 06:00:00,8.04955,425941.59,52914.95722067,-5844.457,-1.3536,阶段低点止损,1,否
42,EURUSDT,2025-02-16 02:00:00,1.0476,436011.97,2025-02-16 08:00:00,1.04765,436032.78,416200.81526797,20.81,0.0048,MA5首次上升止损,6,否
43,OSMOUSDT,2025-02-16 11:00:00,0.3312,429146.68,2025-02-16 13:00:00,0.3325,430831.13,1295732.73170617,1684.4526,0.3925,MA5下跌破线,2,否
44,TUSDUSDT,2025-02-16 12:00:00,0.9984,430079.61,2025-02-16 14:00:00,0.9984,430079.61,430768.83844943,0.0,0.0,MA5首次上升止损,2,否
45,CITYUSDT,2025-02-16 14:00:00,1.377,429924.07,2025-02-16 14:00:00,1.368125,427153.13,312217.91502314,-2770.934,-0.6445,阶段低点止损,0,否
46,ACMUSDT,2025-02-16 15:00:00,1.276,428657.76,2025-02-16 15:00:00,1.26564,425177.44,335938.6865917,-3480.3248,-0.8119,阶段低点止损,0,否
47,FTTUSDT,2025-02-16 17:00:00,2.1728,427508.13,2025-02-16 17:00:00,2.1479065,422610.22,196754.4787516,-4897.9076,-1.1457,阶段低点止损,0,否
48,OSMOUSDT,2025-02-16 16:00:00,0.323,427091.62,2025-02-16 20:00:00,0.32555,430463.39,1322265.07100346,3371.7759,0.7895,MA5首次上升止损,4,否
49,CITYUSDT,2025-02-16 18:00:00,1.319,427029.63,2025-02-16 22:00:00,1.4045,454710.47,323752.56172978,27680.844,6.4822,MA5首次上升止损,4,否
50,HIVEUSDT,2025-02-16 21:00:00,0.3305,427278.99,2025-02-16 23:00:00,0.3329,430381.77,1292825.99271468,3102.7824,0.7262,MA5首次上升止损,2,否
51,WINUSDT,2025-02-17 00:00:00,8.029e-05,440257.49,2025-02-17 03:00:00,8.054e-05,441600.91,5483341518.996346,1343.4187,0.3051,MA5首次上升止损,3,否
52,CVCUSDT,2025-02-17 02:00:00,0.1213,441466.57,2025-02-17 04:00:00,0.119599,435275.84,3639460.57184794,-6190.7224,-1.4023,阶段低点止损,2,否
53,STORJUSDT,2025-02-17 05:00:00,0.3597,438076.2,2025-02-17 06:00:00,0.361,439659.47,1217893.25512362,1583.2612,0.3614,MA5首次上升止损,1,否
54,STEEMUSDT,2025-02-17 09:00:00,0.1782,438788.67,2025-02-17 09:00:00,0.1766125,434879.71,2462338.2234692,-3908.9619,-0.8909,阶段低点止损,0,否
55,GLMUSDT,2025-02-17 21:00:00,0.3251,437029.64,2025-02-17 23:00:00,0.3204895,430831.78,1344292.95156512,-6197.8627,-1.4182,阶段低点止损,2,否
56,STORJUSDT,2025-02-18 01:00:00,0.3828,434240.6,2025-02-18 01:00:00,0.3803885,431505.04,1134379.83375101,-2735.557,-0.63,阶段低点止损,0,否
57,SXPUSDT,2025-02-18 02:00:00,0.2516,433009.6,2025-02-18 02:00:00,0.2494465,429303.37,1721023.84627899,-3706.2249,-0.8559,阶段低点止损,0,否
58,STORJUSDT,2025-02-18 05:00:00,0.3788,433216.86,2025-02-18 06:00:00,0.3814,436190.37,1143655.91914534,2973.5054,0.6864,MA5首次上升止损,1,否
59,STGUSDT,2025-02-18 03:00:00,0.2795,431341.8,2025-02-18 08:00:00,0.28185,434968.46,1543262.24880129,3626.6663,0.8408,MA5首次上升止损,5,否
60,API3USDT,2025-02-18 09:00:00,0.973,434311.88,2025-02-18 10:00:00,0.96714,431696.18,446363.69557397,-2615.6913,-0.6023,阶段低点止损,1,否
61,AAVEUSDT,2025-02-18 11:00:00,259.2,433134.81,2025-02-18 12:00:00,257.2871,429938.27,1671.04480991,-3196.5416,-0.738,阶段低点止损,1,否
62,API3USDT,2025-02-18 13:00:00,0.935,431696.37,2025-02-18 14:00:00,0.92535,427240.9,461707.34866379,-4455.4759,-1.0321,阶段低点止损,1,否
63,BERAUSDT,2025-02-18 16:00:00,5.805,429691.41,2025-02-18 16:00:00,5.71926,423344.85,74020.91418416,-6346.5532,-1.477,阶段低点止损,0,否
64,CVCUSDT,2025-02-19 00:00:00,0.1286,426835.46,2025-02-19 00:00:00,0.1274595,423050.03,3319093.76288575,-3785.4264,-0.8869,阶段低点止损,0,否
65,GNOUSDT,2025-02-19 21:00:00,185.0,425132.02,2025-02-19 23:00:00,182.7815,420033.88,2298.01089735,-5098.1372,-1.1992,阶段低点止损,2,否
66,GNOUSDT,2025-02-20 03:00:00,180.7,422837.85,2025-02-20 05:00:00,179.498,420025.18,2339.99919359,-2812.679,-0.6652,阶段低点止损,2,否
67,ARKUSDT,2025-02-20 10:00:00,0.4994,421572.15,2025-02-20 11:00:00,0.493918,416944.48,844157.28617889,-4627.6702,-1.0977,阶段低点止损,1,否
68,LTCUSDT,2025-02-20 17:00:00,129.81,419489.7,2025-02-20 19:00:00,129.87,419683.59,3231.5668832,193.894,0.0462,MA5上升后止损,2,否
69,HIVEUSDT,2025-02-20 18:00:00,0.3309,418428.13,2025-02-20 21:00:00,0.33235,420261.67,1264515.34417446,1833.5472,0.4382,MA5首次上升止损,3,否
70,ARKUSDT,2025-02-20 21:00:00,0.485,420828.82,2025-02-20 23:00:00,0.4806845,417084.31,867688.28784544,-3744.5088,-0.8898,阶段低点止损,2,否
71,ARKUSDT,2025-02-21 02:00:00,0.481,424519.34,2025-02-21 05:00:00,0.4841,427255.32,882576.58041286,2735.9874,0.6445,MA5首次上升止损,3,否
72,APTUSDT,2025-02-21 00:00:00,6.17,418717.02,2025-02-21 06:00:00,6.265,425164.04,67863.37385958,6447.0205,1.5397,MA5首次上升止损,6,否
73,ZECUSDT,2025-02-21 06:00:00,36.42,425139.76,2025-02-21 06:00:00,36.1981,422549.47,11673.2498392,-2590.2941,-0.6093,阶段低点止损,0,否
74,ACHUSDT,2025-02-21 20:00:00,0.03585,421683.74,2025-02-21 21:00:00,0.03613,424977.22,11762447.361592,3293.4853,0.781,MA5首次上升止损,1,否
75,ACEUSDT,2025-02-22 05:00:00,1.012,423165.81,2025-02-22 05:00:00,1.00296,419385.75,418148.02992157,-3780.0582,-0.8933,阶段低点止损,0,否
76,JTOUSDT,2025-02-22 07:00:00,2.967,425471.66,2025-02-22 07:00:00,2.9452,422345.52,143401.30217986,-3126.1484,-0.7347,阶段低点止损,0,否
77,ASTRUSDT,2025-02-22 06:00:00,0.0426,421464.78,2025-02-22 08:00:00,0.0420885,416404.23,9893539.43884772,-5060.5454,-1.2007,阶段低点止损,2,否
78,BANDUSDT,2025-02-22 08:00:00,1.083,421838.85,2025-02-22 08:00:00,1.075595,418954.53,389509.55717407,-2884.3183,-0.6837,阶段低点止损,0,否
79,TNSRUSDT,2025-02-22 09:00:00,0.4597,416482.82,2025-02-22 11:00:00,0.46525,421511.06,905988.30684859,5028.2351,1.2073,MA5首次上升止损,2,否
80,DIAUSDT,2025-02-22 10:00:00,0.5233,421008.24,2025-02-22 11:00:00,0.5233,421008.24,804525.58045291,0.0,0.0,MA5首次上升止损,1,否
81,BANDUSDT,2025-02-22 12:00:00,1.071,418745.53,2025-02-22 18:00:00,1.0735,419722.99,390985.55598007,977.4639,0.2334,MA5首次上升止损,6,否
82,VANAUSDT,2025-02-22 20:00:00,6.231,424505.17,2025-02-22 20:00:00,6.169995,420349.03,68127.93627444,-4156.1448,-0.9791,阶段低点止损,0,否
83,CVXUSDT,2025-02-22 16:00:00,2.619,418393.64,2025-02-23 06:00:00,2.732,436445.76,159753.20483172,18052.1121,4.3146,MA5下跌破线,14,否
84,RUNEUSDT,2025-02-23 10:00:00,1.35,438139.96,2025-02-23 16:00:00,1.366,443332.73,324548.1192968,5192.7699,1.1852,MA5首次上升止损,6,否
85,PROMUSDT,2025-02-22 22:00:00,6.054,421916.02,2025-02-23 17:00:00,6.574,458155.91,69692.10709708,36239.8957,8.5894,MA5下跌破线,19,否
86,UMAUSDT,2025-02-23 19:00:00,1.676,444125.57,2025-02-23 19:00:00,1.666625,441641.28,264991.39036672,-2484.2943,-0.5594,阶段低点止损,0,否
87,BNBUSDT,2025-02-23 18:00:00,661.46,444083.27,2025-02-23 20:00:00,657.8542,441662.45,671.36829748,-2420.8198,-0.5451,阶段低点止损,2,否
88,BOMEUSDT,2025-02-23 20:00:00,0.002101,442318.81,2025-02-23 22:00:00,0.002094,440845.12,210527755.3323663,-1473.6943,-0.3332,MA5下跌破线,2,否
89,RUNEUSDT,2025-02-23 21:00:00,1.318,440833.86,2025-02-23 22:00:00,1.319,441168.33,334471.82118491,334.4718,0.0759,MA5下跌破线,1,否
90,CETUSUSDT,2025-02-24 00:00:00,0.1371,441363.32,2025-02-24 03:00:00,0.1401,451021.16,3219280.25237663,9657.8408,2.1882,MA5首次上升止损,3,否
91,TSTUSDT,2025-02-24 01:00:00,0.1021,441653.06,2025-02-24 05:00:00,0.1047,452899.85,4325691.0658526,11246.7968,2.5465,MA5首次上升止损,4,否
92,TRUUSDT,2025-02-24 04:00:00,0.0499,452911.63,2025-02-24 05:00:00,0.0499,452911.63,9076385.30192764,0.0,0.0,MA5首次上升止损,1,否
93,EURUSDT,2025-02-24 06:00:00,1.0483,450770.41,2025-02-24 07:00:00,1.0488,450985.41,430001.34454697,215.0007,0.0477,MA5首次上升止损,1,否
94,OGNUSDT,2025-02-24 07:00:00,0.0817,450963.91,2025-02-24 09:00:00,0.0811,447652.06,5519754.10151332,-3311.8525,-0.7344,MA5下跌破线,2,否
95,PSGUSDT,2025-02-24 11:00:00,2.462,449376.83,2025-02-24 11:00:00,2.448695,446948.33,182525.1121786,-2428.4966,-0.5404,阶段低点止损,0,否
96,GLMUSDT,2025-02-24 12:00:00,0.3421,448284.0,2025-02-24 13:00:00,0.339096,444347.59,1310388.78312135,-3936.4079,-0.8781,阶段低点止损,1,否
97,OSMOUSDT,2025-02-24 13:00:00,0.3418,447399.49,2025-02-24 16:00:00,0.3391,443865.32,1308951.11257229,-3534.168,-0.7899,MA5下跌破线,3,否
98,TFUELUSDT,2025-02-24 23:00:00,0.05105,444922.24,2025-02-24 23:00:00,0.05057585,440789.83,8715421.02932452,-4132.4169,-0.9288,阶段低点止损,0,否
99,VANAUSDT,2025-02-26 21:00:00,8.445,442834.64,2025-02-26 21:00:00,8.3381,437229.07,52437.49474808,-5605.5682,-1.2658,阶段低点止损,0,否
100,EURUSDT,2025-02-26 20:00:00,1.0493,443062.66,2025-02-27 01:00:00,1.0501,443400.45,422245.9315263,337.7967,0.0762,MA5首次上升止损,5,否
101,QNTUSDT,2025-02-27 08:00:00,101.5,440692.16,2025-02-27 10:00:00,99.9975,434168.61,4341.79466799,-6523.5465,-1.4803,阶段低点止损,2,否
102,USDCUSDT,2025-02-27 14:00:00,1.0009,437756.56,2025-02-27 21:00:00,1.0009,437756.56,437362.93623853,0.0,0.0,MA5首次上升止损,7,否
103,GUSDT,2025-02-27 22:00:00,0.0206,437756.56,2025-02-27 22:00:00,0.0204572,434722.02,21250318.58646313,-3034.5455,-0.6932,阶段低点止损,0,否
104,1000SATSUSDT,2025-02-27 23:00:00,0.0001328,436391.02,2025-02-27 23:00:00,0.00013154,432247.27,3286076938.3190837,-4143.743,-0.9495,阶段低点止损,0,否
105,GUSDT,2025-02-28 01:00:00,0.02023,434526.33,2025-02-28 03:00:00,0.02008905,431498.83,21479304.64904227,-3027.508,-0.6967,阶段低点止损,2,否
106,NEIROUSDT,2025-02-28 05:00:00,0.00039859,433262.35,2025-02-28 05:00:00,0.00039538,429776.54,1086987498.0818403,-3485.8059,-0.8045,阶段低点止损,0,否
107,USDPUSDT,2025-02-27 18:00:00,1.001,437736.88,2025-02-28 08:00:00,1.00105,437758.75,437299.58196704,21.865,0.005,MA5首次上升止损,14,否
108,COOKIEUSDT,2025-02-28 08:00:00,0.2187,431634.7,2025-02-28 08:00:00,0.21691,428101.89,1973638.31175434,-3532.8126,-0.8185,阶段低点止损,0,否
109,REZUSDT,2025-02-28 09:00:00,0.01996,430015.42,2025-02-28 09:00:00,0.01969105,424221.19,21543858.4869125,-5794.2207,-1.3474,阶段低点止损,0,否
110,COOKIEUSDT,2025-02-28 12:00:00,0.2075,427408.02,2025-02-28 12:00:00,0.205169,422606.63,2059797.66778674,-4801.3884,-1.1234,阶段低点止损,0,否
111,PNUTUSDT,2025-03-01 15:00:00,0.2401,425247.39,2025-03-01 16:00:00,0.2483,439770.63,1771126.16119169,14523.2345,3.4152,MA5首次上升止损,1,否
112,HOOKUSDT,2025-03-01 16:00:00,0.1983,438318.3,2025-03-01 17:00:00,0.1979,437434.15,2210379.73964558,-884.1519,-0.2017,MA5下跌破线,1,否
113,BERAUSDT,2025-03-01 20:00:00,8.298,431384.98,2025-03-01 21:00:00,8.17293,424883.01,51986.62068978,-6501.9666,-1.5072,阶段低点止损,1,否
114,BCHUSDT,2025-03-01 21:00:00,311.2,432040.01,2025-03-01 22:00:00,307.9525,427531.49,1388.30337373,-4508.5152,-1.0435,阶段低点止损,1,否
115,PNUTUSDT,2025-03-02 00:00:00,0.217,426430.26,2025-03-02 00:00:00,0.21492,422342.82,1965116.41312742,-4087.4421,-0.9585,阶段低点止损,0,否
116,PENGUUSDT,2025-03-02 02:00:00,0.008751,424590.91,2025-03-02 04:00:00,0.00866147,420247.24,48519130.69203093,-4343.6752,-1.023,阶段低点止损,2,否
117,BARUSDT,2025-03-02 16:00:00,1.734,422330.98,2025-03-02 17:00:00,1.77,431099.1,243558.81422767,8768.1173,2.0761,MA5首次上升止损,1,否
118,APTUSDT,2025-03-02 12:00:00,6.23,422636.26,2025-03-02 18:00:00,6.245,423653.84,67838.88585187,1017.5833,0.2408,MA5首次上升止损,6,否
119,ALGOUSDT,2025-03-02 21:00:00,0.248,427039.82,2025-03-02 21:00:00,0.245964,423533.96,1721934.77470609,-3505.8592,-0.821,阶段低点止损,0,否
120,SOLVUSDT,2025-03-03 15:00:00,0.0388,425462.19,2025-03-03 16:00:00,0.038407,421152.74,10965520.29604442,-4309.4495,-1.0129,阶段低点止损,1,否
121,MOVEUSDT,2025-03-03 17:00:00,0.473,423522.94,2025-03-03 22:00:00,0.47655,426701.6,895397.3260511,3178.6605,0.7505,MA5首次上升止损,5,否
122,HBARUSDT,2025-03-03 18:00:00,0.24706,422999.13,2025-03-03 22:00:00,0.248975,426277.86,1712131.173749,3278.7312,0.7751,MA5首次上升止损,4,否
123,DOGSUSDT,2025-03-03 23:00:00,0.0001777,426428.76,2025-03-04 01:00:00,0.00017651,423580.3,2399711657.228548,-2848.4577,-0.668,阶段低点止损,2,否
124,ALGOUSDT,2025-03-04 01:00:00,0.2653,427832.59,2025-03-04 01:00:00,0.263078,424249.31,1612636.98759514,-3583.2794,-0.8375,阶段低点止损,0,否
125,PIVXUSDT,2025-03-04 02:00:00,0.1839,423534.48,2025-03-04 02:00:00,0.182881,421187.65,2303069.49311532,-2346.8278,-0.5541,阶段低点止损,0,否
126,COTIUSDT,2025-03-04 06:00:00,0.08118,422478.41,2025-03-04 07:00:00,0.08235,428567.34,5204217.87715989,6088.9349,1.4412,MA5下跌破线,1,否
127,USDPUSDT,2025-03-04 23:00:00,1.0014,425218.43,2025-03-05 00:00:00,1.00155,425282.12,424623.95444394,63.6936,0.015,MA5首次上升止损,1,否
128,USDPUSDT,2025-03-05 03:00:00,1.0011,425247.09,2025-03-05 08:00:00,1.001,425204.61,424779.83228158,-42.478,-0.01,MA5上升后止损,5,否
129,DEXEUSDT,2025-03-06 08:00:00,18.933,425227.98,2025-03-06 12:00:00,19.0255,427305.49,22459.61944777,2077.5148,0.4886,MA5首次上升止损,4,否
130,XNOUSDT,2025-03-06 13:00:00,1.2,426162.86,2025-03-06 14:00:00,1.2035,427405.83,355135.71388679,1242.975,0.2917,MA5首次上升止损,1,否
131,LUMIAUSDT,2025-03-06 23:00:00,0.445,426722.2,2025-03-07 00:00:00,0.4495,431037.36,958926.28182814,4315.1683,1.0112,MA5首次上升止损,1,否
132,AAVEUSDT,2025-03-07 00:00:00,216.49,430605.85,2025-03-07 01:00:00,213.3678,424395.69,1989.03342813,-6210.1602,-1.4422,阶段低点止损,1,否
133,ETCUSDT,2025-03-07 01:00:00,20.12,426247.35,2025-03-07 01:00:00,20.00945,423905.32,21185.2557415,-2342.03,-0.5495,阶段低点止损,0,否
134,KAVAUSDT,2025-03-07 03:00:00,0.4374,424815.54,2025-03-07 07:00:00,0.43865,426029.57,971228.93358034,1214.0362,0.2858,MA5首次上升止损,4,否
135,ETCUSDT,2025-03-07 04:00:00,19.95,425558.53,2025-03-07 07:00:00,20.015,426945.06,21331.25442016,1386.5315,0.3258,MA5首次上升止损,3,否
136,AEURUSDT,2025-03-08 07:00:00,1.0305,425985.79,2025-03-08 07:00:00,1.0301,425820.44,413377.76905868,-165.3511,-0.0388,MA5上升后止损,0,否
137,EURUSDT,2025-03-08 10:00:00,1.0828,425911.38,2025-03-08 19:00:00,1.0826,425832.71,393342.61453319,-78.6685,-0.0185,MA5上升后止损,9,否
138,EURIUSDT,2025-03-08 12:00:00,1.083,425911.38,2025-03-08 20:00:00,1.083,425911.38,393269.97508452,0.0,0.0,MA5上升后止损,8,否
139,EURUSDT,2025-03-09 00:00:00,1.0825,429691.91,2025-03-09 04:00:00,1.0826,429731.6,396944.02434906,39.6944,0.0092,MA5首次上升止损,4,否
140,1000CHEEMSUSDT,2025-03-08 23:00:00,0.000904,425875.98,2025-03-09 06:00:00,0.000919,432942.51,471101750.2004772,7066.5263,1.6593,MA5下跌破线,7,否
141,ENAUSDT,2025-03-09 14:00:00,0.4316,429073.78,2025-03-09 17:00:00,0.4335,430962.66,994146.85235445,1888.879,0.4402,MA5下跌破线,3,否
142,DGBUSDT,2025-03-09 22:00:00,0.0101,429923.78,2025-03-09 22:00:00,0.0100097,426080.0,42566710.59751915,-3843.774,-0.8941,阶段低点止损,0,否
143,OGUSDT,2025-03-10 02:00:00,3.937,428194.08,2025-03-10 03:00:00,4.1025,446194.11,108761.51352548,18000.0305,4.2037,MA5首次上升止损,1,否
144,OGUSDT,2025-03-10 14:00:00,3.978,436294.09,2025-03-10 22:00:00,4.181,458558.47,109676.74521609,22264.3793,5.1031,MA5下跌破线,8,否
145,HMSTRUSDT,2025-03-11 18:00:00,0.002139,446313.06,2025-03-11 19:00:00,0.002135,445478.44,208655008.482989,-834.62,-0.187,MA5上升后止损,1,否
146,RADUSDT,2025-03-12 12:00:00,0.856,445937.48,2025-03-12 14:00:00,0.848735,442152.75,520955.00482458,-3784.7381,-0.8487,阶段低点止损,2,否
147,EURUSDT,2025-03-12 13:00:00,1.0899,446875.2,2025-03-12 14:00:00,1.0896,446752.2,410014.86662862,-123.0045,-0.0275,MA5下跌破线,1,否
148,TUSDUSDT,2025-03-13 06:00:00,0.9984,444179.0,2025-03-13 08:00:00,0.9983,444134.51,444890.8252938,-44.4891,-0.01,MA5下跌破线,2,否
149,VICUSDT,2025-03-13 19:00:00,0.319,444158.98,2025-03-13 19:00:00,0.31442,437782.03,1392347.89932974,-6376.9534,-1.4357,阶段低点止损,0,否
150,PSGUSDT,2025-03-13 23:00:00,2.103,441289.35,2025-03-14 02:00:00,2.1345,447899.25,209838.01753004,6609.8976,1.4979,MA5首次上升止损,3,否
151,BNBUSDT,2025-03-14 04:00:00,577.21,444263.8,2025-03-14 07:00:00,577.29,444325.38,769.67447682,61.574,0.0139,MA5首次上升止损,3,否
152,RADUSDT,2025-03-14 14:00:00,0.871,444291.51,2025-03-14 15:00:00,0.8755,446586.93,510093.58558591,2295.4211,0.5166,MA5首次上升止损,1,否
153,PONDUSDT,2025-03-14 22:00:00,0.01086,445324.45,2025-03-15 04:00:00,0.01102,451885.4,41005934.85783931,6560.9496,1.4733,MA5下跌破线,6,否
154,MDTUSDT,2025-03-14 23:00:00,0.02931,446800.67,2025-03-15 05:00:00,0.03048,464636.11,15243966.7762203,17835.4411,3.9918,MA5下跌破线,6,否
155,PAXGUSDT,2025-03-15 06:00:00,2993.0,456302.83,2025-03-15 08:00:00,2994.5,456531.51,152.45667503,228.685,0.0501,MA5首次上升止损,2,否
156,GMTUSDT,2025-03-15 09:00:00,0.0499,456405.74,2025-03-15 09:00:00,0.0494515,452303.57,9146407.54767989,-4102.1638,-0.8988,阶段低点止损,0,否
157,USDPUSDT,2025-03-15 08:00:00,1.0008,456508.64,2025-03-15 10:00:00,1.00095,456577.07,456143.72990095,68.4216,0.015,MA5首次上升止损,2,否
