序号,交易对,买入时间,买入价,买入额,卖出时间,卖出价,卖出额,数量,盈亏(USDT),收益率(%),退出原因,持仓周期,是否半仓
113,SHELLUSDT,2025-04-29 22:00:00,0.2126,467119.24,2025-04-29 22:00:00,0.2111,463823.48,2197174.2373823,-3295.7614,-0.7056,阶段低点止损,0,否
114,TAOUSDT,2025-04-30 00:00:00,370.4,465636.15,2025-04-30 00:00:00,369.5,464504.74,1257.11703633,-1131.4053,-0.243,阶段低点止损,0,否
115,PARTIUSDT,2025-04-30 01:00:00,0.1875,465127.02,2025-04-30 01:00:00,0.1869,463638.61,2480677.42857349,-1488.4065,-0.32,阶段低点止损,0,否
116,GUNUSDT,2025-04-30 02:00:00,0.06367,464457.23,2025-04-30 02:00:00,0.06347,462998.28,7294757.89150014,-1458.9516,-0.3141,阶段低点止损,0,否
117,MEUSDT,2025-04-30 03:00:00,1.012,463800.71,2025-04-30 04:00:00,1.007,461509.2,458301.09361816,-2291.5055,-0.4941,阶段低点止损,1,否
118,XVGUSDT,2025-04-30 04:00:00,0.005597,463800.71,2025-04-30 04:00:00,0.00556,460734.67,82865947.24702139,-3066.04,-0.6611,阶段低点止损,0,否
119,MEUSDT,2025-04-30 05:00:00,1.006,461389.81,2025-04-30 05:00:00,1.004,460472.54,458637.98335912,-917.276,-0.1988,阶段低点止损,0,否
120,FLUXUSDT,2025-04-30 06:00:00,0.3145,460977.04,2025-04-30 06:00:00,0.312,457312.67,1465745.74586408,-3664.3644,-0.7949,阶段低点止损,0,否
121,FLUXUSDT,2025-04-30 07:00:00,0.31,459328.07,2025-04-30 07:00:00,0.31,459328.07,1481703.46164566,0.0,0.0,阶段低点止损,0,否
122,OGUSDT,2025-04-30 08:00:00,4.24,459328.07,2025-04-30 08:00:00,4.22,457161.43,108332.09271466,-2166.6419,-0.4717,阶段低点止损,0,否
123,OGUSDT,2025-04-30 09:00:00,4.233,458353.08,2025-04-30 09:00:00,4.22,456945.43,108280.90816814,-1407.6518,-0.3071,阶段低点止损,0,否
124,DIAUSDT,2025-04-30 11:00:00,0.5846,457719.64,2025-04-30 11:00:00,0.5837,457014.98,782962.09538648,-704.6659,-0.154,阶段低点止损,0,否
125,AGLDUSDT,2025-04-30 15:00:00,0.926,457402.54,2025-04-30 15:00:00,0.918,453450.9,493955.2282012,-3951.6418,-0.8639,阶段低点止损,0,否
126,AGLDUSDT,2025-04-30 16:00:00,0.923,455624.3,2025-04-30 20:00:00,0.933,460560.64,493634.13054473,4936.3413,1.0834,MA5首次上升止损,4,否
127,STGUSDT,2025-04-30 18:00:00,0.211,458512.06,2025-04-30 20:00:00,0.2098,455904.41,2173042.94860886,-2607.6515,-0.5687,阶段低点止损,2,否
128,NOTUSDT,2025-05-01 00:00:00,0.00261,471423.63,2025-05-01 00:00:00,0.00261,471423.63,180622080.33167788,0.0,0.0,阶段低点止损,0,否
129,MDTUSDT,2025-05-01 01:00:00,0.0308,470688.88,2025-05-01 01:00:00,0.03066,468549.39,15282106.64833461,-2139.4949,-0.4545,阶段低点止损,0,否
130,COOKIEUSDT,2025-05-01 02:00:00,0.166,470686.93,2025-05-01 02:00:00,0.1646,466717.28,2835463.44758885,-3969.6488,-0.8434,阶段低点止损,0,否
131,COOKIEUSDT,2025-05-01 03:00:00,0.1651,469409.26,2025-05-01 03:00:00,0.1645,467703.35,2843181.46500198,-1705.9089,-0.3634,阶段低点止损,0,否
132,LAYERUSDT,2025-05-01 04:00:00,3.0494,468698.12,2025-05-01 06:00:00,3.0217,464440.58,153701.75107054,-4257.5385,-0.9084,阶段低点止损,2,否
133,SOLVUSDT,2025-04-30 22:00:00,0.03636,228336.11,2025-05-01 10:00:00,0.0399,250566.85,6279870.91430123,22230.743,9.736,阶段止盈,12,是
134,SOLVUSDT,2025-04-30 22:00:00,0.03636,228336.11,2025-05-01 11:00:00,0.03832,240644.65,6279870.91430123,12308.547,5.3905,MA5下跌破线,13,否
135,MAVUSDT,2025-05-01 11:00:00,0.06473,470286.4,2025-05-01 11:00:00,0.06462,469487.21,7265354.47794825,-799.189,-0.1699,阶段低点止损,0,否
136,ACEUSDT,2025-05-01 12:00:00,0.663,466422.59,2025-05-01 12:00:00,0.662,465719.09,703503.1558684,-703.5032,-0.1508,阶段低点止损,0,否
137,PUNDIXUSDT,2025-05-01 14:00:00,0.4957,467770.87,2025-05-01 14:00:00,0.493,465223.0,943657.19539639,-2547.8744,-0.5447,阶段低点止损,0,否
138,FLOKIUSDT,2025-05-01 13:00:00,8.693e-05,466106.02,2025-05-01 16:00:00,8.751e-05,469215.89,5361854548.724389,3109.8756,0.6672,MA5首次上升止损,3,否
139,SOLVUSDT,2025-05-01 15:00:00,0.03826,465417.91,2025-05-01 16:00:00,0.03792,461281.94,12164608.23293572,-4135.9668,-0.8887,阶段低点止损,1,否
140,GPSUSDT,2025-05-01 17:00:00,0.0229,464497.73,2025-05-01 19:00:00,0.023,466526.11,20283743.72951015,2028.3744,0.4367,MA5首次上升止损,2,否
141,GUSDT,2025-05-01 21:00:00,0.01557,465410.5,2025-05-01 21:00:00,0.01555,464812.67,29891490.03684075,-597.8298,-0.1285,阶段低点止损,0,否
142,NFPUSDT,2025-05-01 22:00:00,0.0865,465141.48,2025-05-02 01:00:00,0.0863,464066.0,5377358.10940207,-1075.4716,-0.2312,阶段低点止损,3,否
143,MEUSDT,2025-05-02 00:00:00,1.054,465625.44,2025-05-02 01:00:00,1.049,463416.59,441769.86593276,-2208.8493,-0.4744,阶段低点止损,1,否
144,TKOUSDT,2025-05-02 02:00:00,0.177,463663.53,2025-05-02 02:00:00,0.1764,462091.79,2619567.97759934,-1571.7408,-0.339,阶段低点止损,0,否
145,DENTUSDT,2025-05-02 03:00:00,0.000844,462956.25,2025-05-02 03:00:00,0.000842,461859.2,548526360.9966022,-1097.0527,-0.237,阶段低点止损,0,否
146,SYSUSDT,2025-05-02 04:00:00,0.0531,462462.57,2025-05-02 04:00:00,0.053,461591.65,8709276.3645242,-870.9276,-0.1883,阶段低点止损,0,否
147,FARMUSDT,2025-05-02 05:00:00,31.81,462070.66,2025-05-02 05:00:00,31.6,459020.21,14525.95591071,-3050.4507,-0.6602,阶段低点止损,0,否
148,PIVXUSDT,2025-05-02 06:00:00,0.1895,460697.95,2025-05-02 07:00:00,0.1883,457780.61,2431123.7714315,-2917.3485,-0.6332,阶段低点止损,1,否
149,THEUSDT,2025-05-02 07:00:00,0.295,461573.16,2025-05-02 07:00:00,0.2945,460790.83,1564654.77709825,-782.3274,-0.1695,阶段低点止损,0,否
150,BEAMXUSDT,2025-05-02 09:00:00,0.00823,459916.09,2025-05-02 09:00:00,0.00819,457680.78,55882878.77633354,-2235.3152,-0.486,阶段低点止损,0,否
151,COOKIEUSDT,2025-05-02 10:00:00,0.1829,459517.26,2025-05-02 11:00:00,0.1817,456502.38,2512396.15842952,-3014.8754,-0.6561,阶段低点止损,1,否
152,COSUSDT,2025-05-02 08:00:00,0.003743,459033.1,2025-05-02 12:00:00,0.0037635,461547.17,122637750.60776092,2514.0739,0.5477,MA5首次上升止损,4,否
153,UTKUSDT,2025-05-02 12:00:00,0.03713,458657.25,2025-05-02 12:00:00,0.03705,457669.03,12352740.27312601,-988.2192,-0.2155,阶段低点止损,0,否
154,XNOUSDT,2025-05-02 13:00:00,0.989,457357.15,2025-05-02 13:00:00,0.988,456894.71,462444.03375212,-462.444,-0.1011,阶段低点止损,0,否
155,SUSDT,2025-05-02 14:00:00,0.5481,457149.05,2025-05-02 14:00:00,0.5469,456148.18,834061.39311377,-1000.8737,-0.2189,阶段低点止损,0,否
156,ENSUSDT,2025-05-02 15:00:00,18.5,456698.66,2025-05-02 15:00:00,18.45,455464.34,24686.41386018,-1234.3207,-0.2703,阶段低点止损,0,否
157,ETHUSDT,2025-05-02 16:00:00,1816.33,456143.21,2025-05-02 16:00:00,1816.22,456115.59,251.13454719,-27.6248,-0.0061,阶段低点止损,0,否
158,GMTUSDT,2025-05-02 17:00:00,0.0586,456130.78,2025-05-02 17:00:00,0.0585,455352.4,7783801.72255012,-778.3802,-0.1706,阶段低点止损,0,否
