序号,交易对,买入时间,买入价,买入额,卖出时间,卖出价,卖出额,数量,盈亏(USDT),收益率(%),退出原因,持仓周期,是否半仓
36,WLDUSDT,2026-01-14 17:00:00,0.6074,477044.11,2026-01-14 18:00:00,0.6098,478929.04,785387.07100072,1884.929,0.3951,MACD下跌后止损,1,否
37,FFUSDT,2026-01-14 19:00:00,0.08714,478551.76,2026-01-14 21:00:00,0.08727,479265.69,5491757.66265354,713.9285,0.1492,MACD趋势转正后止损,2,否
38,AEURUSDT,2026-01-14 19:00:00,1.1611,478551.76,2026-01-14 21:00:00,1.1581,477315.3,412153.78754942,-1236.4614,-0.2584,收盘跌破成本,2,否
39,BARDUSDT,2026-01-14 22:00:00,0.7973,478316.62,2026-01-15 00:00:00,0.79834,478940.54,599920.51038969,623.9173,0.1304,MACD趋势转正后止损,2,否
40,AEURUSDT,2026-01-14 22:00:00,1.1581,478316.62,2026-01-15 00:00:00,1.1566,477697.1,413018.41199698,-619.5276,-0.1295,收盘跌破成本,2,否
41,RONINUSDT,2026-01-15 01:00:00,0.1576,478318.6,2026-01-15 02:00:00,0.152872,463969.04,3035016.48670347,-14349.5579,-3.0,最大亏损止损,1,否
42,BIGTIMEUSDT,2026-01-15 01:00:00,0.02399,478318.6,2026-01-15 03:00:00,0.02396,477720.45,19938249.19985275,-598.1475,-0.1251,收盘跌破成本,2,否
43,NOTUSDT,2026-01-15 03:00:00,0.000667,469618.24,2026-01-15 05:00:00,0.000661,465393.79,704075328.6242483,-4224.452,-0.8996,收盘跌破成本,2,否
44,ROSEUSDT,2026-01-15 04:00:00,0.01416,472859.47,2026-01-15 06:00:00,0.01389,463843.08,33394030.11685612,-9016.3881,-1.9068,收盘跌破成本,2,否
45,AXLUSDT,2026-01-15 06:00:00,0.0801,468488.94,2026-01-15 08:00:00,0.0781,456791.34,5848800.77892218,-11697.6016,-2.4969,收盘跌破成本,2,否
46,MMTUSDT,2026-01-15 07:00:00,0.2542,463001.79,2026-01-15 09:00:00,0.2504,456080.44,1821407.52347034,-6921.3486,-1.4949,收盘跌破成本,2,否
47,HUMAUSDT,2026-01-15 09:00:00,0.02859,458976.46,2026-01-15 11:00:00,0.02807,450628.51,16053741.00595281,-8347.9453,-1.8188,收盘跌破成本,2,否
48,BLURUSDT,2026-01-15 10:00:00,0.0353,456966.26,2026-01-15 12:00:00,0.034241,443257.27,12945219.77088964,-13708.9877,-3.0,最大亏损止损,2,否
49,HUMAUSDT,2026-01-15 12:00:00,0.02805,447556.79,2026-01-15 17:00:00,0.0281,448354.58,15955678.92977825,797.7839,0.1783,MACD趋势转正后止损,5,否
50,CHZUSDT,2026-01-15 13:00:00,0.05404,449124.62,2026-01-15 21:00:00,0.05554,461591.07,8310966.3074186,12466.4495,2.7757,MACD下跌后止损,8,否
51,HOMEUSDT,2026-01-15 18:00:00,0.02754,227453.34,2026-01-15 21:00:00,0.02801,231335.08,8259017.47253475,3881.7382,1.7066,阶段止盈,3,是
52,DOLOUSDT,2026-01-15 22:00:00,0.07291,456829.24,2026-01-15 23:00:00,0.0707227,443124.36,6265659.58546478,-13704.8772,-3.0,最大亏损止损,1,否
53,ATMUSDT,2026-01-16 00:00:00,0.998,225554.02,2026-01-16 02:00:00,1.05,237306.33,226006.02834403,11752.3135,5.2104,阶段止盈,2,是
54,ATMUSDT,2026-01-16 00:00:00,0.998,225554.02,2026-01-16 03:00:00,1.04,235046.27,226006.02834403,9492.2532,4.2084,MACD下跌后止损,3,否
55,HOMEUSDT,2026-01-15 18:00:00,0.02754,227453.34,2026-01-16 04:00:00,0.02802,231417.67,8259017.47253475,3964.3284,1.7429,MACD下跌后止损,10,否
56,BARDUSDT,2026-01-16 03:00:00,0.8129,463468.8,2026-01-16 07:00:00,0.81494,464631.89,570142.45777957,1163.0906,0.251,MACD趋势转正后止损,4,否
57,DOLOUSDT,2026-01-16 05:00:00,0.06708,458220.9,2026-01-16 09:00:00,0.06717,458835.69,6830961.54745534,614.7865,0.1342,MACD趋势转正后止损,4,否
58,IOUSDT,2026-01-16 08:00:00,0.166,465940.44,2026-01-16 10:00:00,0.165,463133.57,2806870.10640477,-2806.8701,-0.6024,MACD趋势转正后止损,2,否
59,DCRUSDT,2026-01-16 10:00:00,25.36,230511.07,2026-01-16 10:00:00,27.49,249871.82,9089.5533389,19360.7486,8.3991,阶段止盈,0,是
60,DCRUSDT,2026-01-16 10:00:00,25.36,230511.07,2026-01-16 14:00:00,27.45,249508.24,9089.5533389,18997.1665,8.2413,MACD下跌后止损,4,否
61,ASRUSDT,2026-01-16 11:00:00,1.796,475997.54,2026-01-16 14:00:00,1.839,487393.92,265032.03833023,11396.3776,2.3942,MACD下跌后止损,3,否
62,TRXUSDT,2026-01-16 15:00:00,0.3095,482148.49,2026-01-16 17:00:00,0.30736323,478819.76,1557830.32482521,-3328.7251,-0.6904,ATR止损,2,否
63,EDUUSDT,2026-01-16 15:00:00,0.1601,482148.49,2026-01-16 17:00:00,0.1598,481245.02,3011545.81844724,-903.4637,-0.1874,收盘跌破成本,2,否
64,EDUUSDT,2026-01-16 18:00:00,0.1599,240122.0,2026-01-16 20:00:00,0.1638,245978.63,1501701.06488894,5856.6342,2.439,阶段止盈,2,是
65,EDUUSDT,2026-01-16 18:00:00,0.1599,240122.0,2026-01-16 20:00:00,0.16008,240392.31,1501701.06488894,270.3062,0.1126,MACD趋势转正后止损,2,否
66,SANTOSUSDT,2026-01-16 18:00:00,2.196,240122.0,2026-01-16 22:00:00,2.338,255649.01,109345.17316746,15527.0146,6.4663,阶段止盈,4,是
67,ZROUSDT,2026-01-16 21:00:00,1.63,491858.08,2026-01-16 23:00:00,1.6034672,483851.72,301753.42498968,-8006.3633,-1.6278,ATR止损,2,否
68,SANTOSUSDT,2026-01-16 18:00:00,2.196,240122.0,2026-01-17 03:00:00,2.3472,256654.99,109345.17316746,16532.9902,6.8852,MACD下跌后止损,9,否
69,BANANAS31USDT,2026-01-17 00:00:00,0.003877,494947.14,2026-01-17 05:00:00,0.003903,498266.37,127662404.91552162,3319.2225,0.6706,MACD下跌后止损,5,否
70,ZENUSDT,2026-01-17 04:00:00,12.493,495491.26,2026-01-17 06:00:00,12.836,509095.16,39661.51098735,13603.8983,2.7455,MACD下跌后止损,2,否
71,BANKUSDT,2026-01-17 06:00:00,0.05,504028.58,2026-01-17 08:00:00,0.0493,496972.18,10080571.60662224,-7056.4001,-1.4,收盘跌破成本,2,否
72,DCRUSDT,2026-01-17 08:00:00,25.87,502347.92,2026-01-17 09:00:00,25.928,503474.17,19418.1645993,1126.2535,0.2242,MACD趋势转正后止损,1,否
73,BABYUSDT,2026-01-17 10:00:00,0.01863,502633.29,2026-01-17 12:00:00,0.01858,501284.3,26979779.31154462,-1348.989,-0.2684,收盘跌破成本,2,否
74,ZENUSDT,2026-01-17 09:00:00,12.14,500799.36,2026-01-17 14:00:00,12.1824,502548.44,41252.00635612,1749.0851,0.3493,MACD趋势转正后止损,5,否
75,XAIUSDT,2026-01-17 13:00:00,0.01956,501042.38,2026-01-17 14:00:00,0.0189732,486011.11,25615663.76216631,-15031.2715,-3.0,最大亏损止损,1,否
76,DIAUSDT,2026-01-17 15:00:00,0.2971,492188.07,2026-01-17 17:00:00,0.3,496992.33,1656641.10351017,4804.2592,0.9761,MACD下跌后止损,2,否
77,TWTUSDT,2026-01-17 15:00:00,0.9472,492188.07,2026-01-17 18:00:00,0.94786,492531.02,519624.23126359,342.952,0.0697,MACD趋势转正后止损,3,否
78,API3USDT,2026-01-17 18:00:00,0.4416,495028.1,2026-01-17 21:00:00,0.44166,495095.36,1120987.54102072,67.2593,0.0136,MACD趋势转正后止损,3,否
79,JUVUSDT,2026-01-17 19:00:00,0.808,493999.87,2026-01-17 21:00:00,0.8104,495467.2,611385.9808121,1467.3264,0.297,MACD趋势转正后止损,2,否
80,2ZUSDT,2026-01-17 22:00:00,0.13196,495194.88,2026-01-18 00:00:00,0.13099,491554.85,3752613.52237437,-3640.0351,-0.7351,收盘跌破成本,2,否
81,QNTUSDT,2026-01-17 22:00:00,81.24,495194.88,2026-01-18 00:00:00,80.23,489038.47,6095.45643048,-6156.411,-1.2432,收盘跌破成本,2,否
82,PUMPUSDT,2026-01-18 01:00:00,0.002855,490786.48,2026-01-18 03:00:00,0.0028602,491680.38,171904196.0288442,893.9018,0.1821,MACD趋势转正后止损,2,否
83,QNTUSDT,2026-01-18 01:00:00,80.2,490786.48,2026-01-18 08:00:00,83.19,509083.88,6119.53216537,18297.4012,3.7282,MACD下跌后止损,7,否
84,DUSKUSDT,2026-01-18 04:00:00,0.107,499422.57,2026-01-18 09:00:00,0.1113,519492.82,4667500.61691175,20070.2527,4.0187,MACD下跌后止损,5,否
85,LISTAUSDT,2026-01-18 09:00:00,0.171,516015.53,2026-01-18 11:00:00,0.1692,510583.79,3017634.68247181,-5431.7424,-1.0526,收盘跌破成本,2,否
86,SUPERUSDT,2026-01-18 10:00:00,0.2236,505466.72,2026-01-18 13:00:00,0.2228,503658.25,2260584.62150105,-1808.4677,-0.3578,收盘跌破成本,3,否
87,GRTUSDT,2026-01-18 12:00:00,0.04213,508349.6,2026-01-18 13:00:00,0.042152,508615.06,12066214.1156832,265.4567,0.0522,MACD趋势转正后止损,1,否
88,SUPERUSDT,2026-01-18 14:00:00,0.2229,505315.54,2026-01-18 16:00:00,0.2216,502368.43,2267005.56602281,-2947.1072,-0.5832,收盘跌破成本,2,否
89,XNOUSDT,2026-01-18 14:00:00,0.752,505315.54,2026-01-18 16:00:00,0.7522,505449.93,671962.1551416,134.3924,0.0266,MACD趋势转正后止损,2,否
90,COTIUSDT,2026-01-18 17:00:00,0.02183,504049.82,2026-01-18 19:00:00,0.021836,504188.36,23089776.40881008,138.5387,0.0275,MACD趋势转正后止损,2,否
91,HFTUSDT,2026-01-18 17:00:00,0.0315,504049.82,2026-01-18 19:00:00,0.0314,502449.66,16001581.55569282,-1600.1582,-0.3175,收盘跌破成本,2,否
92,RAREUSDT,2026-01-18 20:00:00,0.0285,503392.09,2026-01-18 21:00:00,0.027645,488290.33,17662880.35896917,-15101.7627,-3.0,最大亏损止损,1,否
93,EGLDUSDT,2026-01-18 20:00:00,6.59,503392.09,2026-01-18 22:00:00,6.48,494989.49,76387.26710632,-8402.5994,-1.6692,收盘跌破成本,2,否
94,SANTOSUSDT,2026-01-18 23:00:00,2.313,494176.27,2026-01-19 04:00:00,2.342,500372.17,213651.65229445,6195.8979,1.2538,MACD下跌后止损,5,否
95,METUSDT,2026-01-18 22:00:00,0.2947,495221.33,2026-01-19 05:00:00,0.3057,513706.0,1680425.26706683,18484.6779,3.7326,MACD下跌后止损,7,否
96,AMPUSDT,2026-01-19 05:00:00,0.002211,507021.77,2026-01-19 07:00:00,0.0022122,507296.95,229317852.12252697,275.1814,0.0543,MACD趋势转正后止损,2,否
97,FIDAUSDT,2026-01-19 06:00:00,0.0359,504127.77,2026-01-19 07:00:00,0.03496603,491012.39,14042556.33682671,-13115.3825,-2.6016,ATR止损,1,否
98,GPSUSDT,2026-01-19 08:00:00,0.00596,498143.3,2026-01-19 08:00:00,0.0057812,483199.0,83581089.92195567,-14944.2989,-3.0,最大亏损止损,0,否
99,SUSDT,2026-01-19 08:00:00,0.0774,498143.3,2026-01-19 08:00:00,0.07528366,484522.61,6435959.89579917,-13620.6858,-2.7343,ATR止损,0,否
100,BIOUSDT,2026-01-19 09:00:00,0.0436,485289.05,2026-01-19 12:00:00,0.0442,491967.34,11130482.86304838,6678.2897,1.3761,MACD下跌后止损,3,否
101,DCRUSDT,2026-01-19 09:00:00,22.54,242644.53,2026-01-19 13:00:00,25.21,271387.25,10765.06328369,28742.719,11.8456,阶段止盈,4,是
102,SAGAUSDT,2026-01-19 13:00:00,0.0598,504958.6,2026-01-19 15:00:00,0.0592,499892.13,8444123.76530251,-5066.4743,-1.0033,收盘跌破成本,2,否
103,DCRUSDT,2026-01-19 09:00:00,22.54,242644.53,2026-01-19 18:00:00,24.06,259007.42,10765.06328369,16362.8962,6.7436,MACD下跌后止损,9,否
104,FRAXUSDT,2026-01-19 16:00:00,1.0804,257903.34,2026-01-19 19:00:00,1.1969,285713.17,238710.97853708,27809.829,10.783,阶段止盈,3,是
105,VANRYUSDT,2026-01-19 19:00:00,0.0098,523219.8,2026-01-19 20:00:00,0.0096,512541.84,53389775.02209046,-10677.955,-2.0408,MACD趋势转正后止损,1,否
106,FRAXUSDT,2026-01-19 16:00:00,1.0804,257903.34,2026-01-20 00:00:00,1.3264,316626.24,238710.97853708,58722.9007,22.7693,MACD下跌后止损,8,否
107,SCRTUSDT,2026-01-19 21:00:00,0.1549,523871.65,2026-01-20 01:00:00,0.159,537737.84,3381999.02152263,13866.196,2.6469,MACD未上升止损,4,否
108,STOUSDT,2026-01-20 01:00:00,0.1031,548056.04,2026-01-20 03:00:00,0.1023,543803.43,5315771.513356,-4252.6172,-0.7759,收盘跌破成本,2,否
109,RAREUSDT,2026-01-20 02:00:00,0.0272,545011.87,2026-01-20 03:00:00,0.026384,528661.51,20037200.9336978,-16350.356,-3.0,最大亏损止损,1,否
110,BANKUSDT,2026-01-20 04:00:00,0.0509,537415.0,2026-01-20 06:00:00,0.0504,532135.87,10558251.38498282,-5279.1257,-0.9823,收盘跌破成本,2,否
111,CVXUSDT,2026-01-20 04:00:00,2.179,537415.0,2026-01-20 06:00:00,2.158,532235.69,246633.77489473,-5179.3093,-0.9637,收盘跌破成本,2,否
112,PHAUSDT,2026-01-20 07:00:00,0.0406,532708.7,2026-01-20 12:00:00,0.0424,556326.33,13120903.93500613,23617.6271,4.4335,MACD下跌后止损,5,否
113,FRAXUSDT,2026-01-20 07:00:00,1.1036,532708.7,2026-01-20 14:00:00,1.1392,549892.85,482700.88778656,17184.1516,3.2258,MACD下跌后止损,7,否
114,EULUSDT,2026-01-20 13:00:00,2.078,283506.56,2026-01-20 15:00:00,2.177,297013.36,136432.41349724,13506.8089,4.7642,阶段止盈,2,是
115,EULUSDT,2026-01-20 13:00:00,2.078,283506.56,2026-01-20 16:00:00,2.096,285962.34,136432.41349724,2455.7834,0.8662,MACD趋势转正后止损,3,否
116,MAVUSDT,2026-01-20 15:00:00,0.02571,552788.55,2026-01-20 17:00:00,0.02518,541393.06,21500915.93080552,-11395.4854,-2.0615,收盘跌破成本,2,否
117,PHAUSDT,2026-01-20 17:00:00,0.0401,553705.22,2026-01-20 21:00:00,0.04058,560333.12,13808110.29980571,6627.8929,1.197,MACD趋势转正后止损,4,否
118,FFUSDT,2026-01-20 18:00:00,0.08036,555610.16,2026-01-20 21:00:00,0.07941,549041.84,6914013.91421158,-6568.3132,-1.1822,收盘跌破成本,3,否
119,USDEUSDT,2026-01-20 22:00:00,1.0003,553151.51,2026-01-21 00:00:00,1.0003,553151.51,552985.61348446,0.0,0.0,收盘跌破成本,2,否
120,DOLOUSDT,2026-01-20 22:00:00,0.05621,553151.51,2026-01-21 01:00:00,0.05592,550297.68,9840802.51144832,-2853.8327,-0.5159,收盘跌破成本,3,否
121,SYRUPUSDT,2026-01-21 01:00:00,0.3487,553682.91,2026-01-21 02:00:00,0.33893061,538170.6,1587848.90308038,-15512.3152,-2.8017,ATR止损,1,否
122,SANDUSDT,2026-01-21 03:00:00,0.1373,546163.44,2026-01-21 05:00:00,0.13778,548072.83,3977883.79138055,1909.3842,0.3496,MACD趋势转正后止损,2,否
123,AXSUSDT,2026-01-21 02:00:00,1.922,545293.59,2026-01-21 06:00:00,2.034,577069.28,283711.54525599,31775.6931,5.8273,MACD下跌后止损,4,否
124,IDEXUSDT,2026-01-21 06:00:00,0.00969,566556.21,2026-01-21 08:00:00,0.00952,556616.62,58468132.85308173,-9939.5826,-1.7544,收盘跌破成本,2,否
125,ACHUSDT,2026-01-21 07:00:00,0.01199,555572.22,2026-01-21 09:00:00,0.01198,555108.85,46336298.18344256,-463.363,-0.0834,MACD趋势转正后止损,2,否
126,IDEXUSDT,2026-01-21 09:00:00,0.00952,555572.22,2026-01-21 11:00:00,0.0092344,538905.05,58358425.96843237,-16667.1665,-3.0,最大亏损止损,2,否
127,BARDUSDT,2026-01-21 10:00:00,0.8,277419.24,2026-01-21 13:00:00,0.8215,284874.88,346774.04752746,7455.642,2.6875,阶段止盈,3,是
128,BARDUSDT,2026-01-21 10:00:00,0.8,277419.24,2026-01-21 14:00:00,0.8087,280436.17,346774.04752746,3016.9342,1.0875,MACD下跌后止损,4,否
129,SHELLUSDT,2026-01-21 13:00:00,0.055,549954.52,2026-01-21 15:00:00,0.05335,533455.89,9999173.17234143,-16498.6357,-3.0,最大亏损止损,2,否
130,DUSDT,2026-01-21 15:00:00,0.01362,275163.16,2026-01-21 16:00:00,0.01461,295164.01,20202875.26851355,20000.8465,7.2687,阶段止盈,1,是
131,DUSDT,2026-01-21 15:00:00,0.01362,275163.16,2026-01-21 18:00:00,0.01435,289911.26,20202875.26851355,14748.0989,5.3598,MACD下跌后止损,3,否
132,SHELLUSDT,2026-01-21 16:00:00,0.0524,544606.27,2026-01-21 18:00:00,0.052,540448.97,10393249.47643841,-4157.2998,-0.7634,收盘跌破成本,2,否
133,SUSHIUSDT,2026-01-21 19:00:00,0.3077,558917.99,2026-01-21 20:00:00,0.30119683,547105.39,1816438.05898503,-11812.6055,-2.1135,ATR止损,1,否
134,SLPUSDT,2026-01-21 19:00:00,0.000898,558917.99,2026-01-21 20:00:00,0.00087106,542150.45,622403107.739079,-16767.5397,-3.0,最大亏损止损,1,否
135,HIGHUSDT,2026-01-21 21:00:00,0.218,546056.93,2026-01-21 23:00:00,0.217,543552.08,2504848.28166582,-2504.8483,-0.4587,收盘跌破成本,2,否
136,ZROUSDT,2026-01-21 21:00:00,1.881,273028.46,2026-01-21 23:00:00,1.986,288269.29,145150.69787431,15240.8233,5.5821,阶段止盈,2,是
137,ZROUSDT,2026-01-21 21:00:00,1.881,273028.46,2026-01-22 00:00:00,1.914,277818.44,145150.69787431,4789.973,1.7544,MACD下跌后止损,3,否
138,AXSUSDT,2026-01-22 00:00:00,2.273,559887.52,2026-01-22 00:00:00,2.20481,543090.9,246320.95164644,-16796.6257,-3.0,最大亏损止损,0,否
139,BELUSDT,2026-01-22 01:00:00,0.1359,546385.12,2026-01-22 02:00:00,0.13684,550164.38,4020493.89589881,3779.2643,0.6917,MACD趋势转正后止损,1,否
140,DUSDT,2026-01-22 01:00:00,0.01319,546385.12,2026-01-22 03:00:00,0.013204,546965.06,41424194.12074663,579.9387,0.1061,MACD趋势转正后止损,2,否
141,ZROUSDT,2026-01-22 03:00:00,1.884,549390.65,2026-01-22 04:00:00,1.8904,551256.95,291608.62605383,1866.2952,0.3397,MACD趋势转正后止损,1,否
142,MANTAUSDT,2026-01-22 04:00:00,0.0823,552545.93,2026-01-22 06:00:00,0.0813,545832.12,6713802.26013061,-6713.8023,-1.2151,收盘跌破成本,2,否
143,DUSKUSDT,2026-01-22 05:00:00,0.2251,549186.59,2026-01-22 07:00:00,0.2247,548210.7,2439744.97839453,-975.898,-0.1777,收盘跌破成本,2,否
144,ATMUSDT,2026-01-22 07:00:00,0.991,544518.56,2026-01-22 12:00:00,1.0,549463.73,549463.72932304,4945.1736,0.9082,MACD下跌后止损,5,否
145,SXTUSDT,2026-01-22 08:00:00,0.0334,544984.45,2026-01-22 14:00:00,0.03364,548900.51,16316899.80505548,3916.056,0.7186,MACD趋势转正后止损,6,否
146,ZBTUSDT,2026-01-22 13:00:00,0.0955,564105.29,2026-01-22 15:00:00,0.0943,557017.05,5906861.65899689,-7088.234,-1.2565,收盘跌破成本,2,否
147,STGUSDT,2026-01-22 15:00:00,0.1623,274591.08,2026-01-22 15:00:00,0.1693,286434.2,1691873.58366246,11843.1151,4.313,阶段止盈,0,是
148,STGUSDT,2026-01-22 15:00:00,0.1623,274591.08,2026-01-22 18:00:00,0.1684,284911.51,1691873.58366246,10320.4289,3.7585,MACD下跌后止损,3,否
149,EDUUSDT,2026-01-22 16:00:00,0.1591,557639.69,2026-01-22 19:00:00,0.1588,556588.2,3504963.4629475,-1051.489,-0.1886,收盘跌破成本,3,否
150,IOTAUSDT,2026-01-22 19:00:00,0.0903,557917.18,2026-01-22 21:00:00,0.0891,550503.0,6178484.85590774,-7414.1818,-1.3289,收盘跌破成本,2,否
151,SUSHIUSDT,2026-01-22 20:00:00,0.3082,554078.28,2026-01-22 22:00:00,0.3019463,542835.45,1797788.05804305,-11242.8272,-2.0291,ATR止损,2,否
152,GNOUSDT,2026-01-22 22:00:00,136.47,551151.01,2026-01-23 01:00:00,136.59,551635.65,4038.62395843,484.6349,0.0879,MACD趋势转正后止损,3,否
153,XRPUSDT,2026-01-22 23:00:00,1.9152,546483.9,2026-01-23 01:00:00,1.91678,546934.74,285340.38130415,450.8378,0.0825,MACD趋势转正后止损,2,否
154,FRAXUSDT,2026-01-23 02:00:00,1.1045,548049.81,2026-01-23 02:00:00,1.071365,531608.32,496197.20314241,-16441.4943,-3.0,最大亏损止损,0,否
155,BIFIUSDT,2026-01-23 02:00:00,178.9,548049.81,2026-01-23 04:00:00,177.6,544067.34,3063.44220722,-3982.4749,-0.7267,收盘跌破成本,2,否
156,XVGUSDT,2026-01-23 05:00:00,0.007254,540536.3,2026-01-23 07:00:00,0.007151,532861.19,74515619.42620628,-7675.1088,-1.4199,收盘跌破成本,2,否
