序号,交易对,买入时间,买入价,买入额,卖出时间,卖出价,卖出额,数量,盈亏(USDT),收益率(%),退出原因,持仓周期,是否半仓
36,WLDUSDT,2026-01-14 17:00:00,0.6074,478689.78,2026-01-14 18:00:00,0.6098,480581.21,788096.43621621,1891.4314,0.3951,MACD下跌后止损,1,否
37,AEURUSDT,2026-01-14 19:00:00,1.1611,480202.63,2026-01-14 20:00:00,1.1585901,479164.6,413575.60257115,-1038.0334,-0.2162,ATR止损,1,否
38,FFUSDT,2026-01-14 19:00:00,0.08714,480202.63,2026-01-14 21:00:00,0.08727,480919.02,5510702.68700206,716.3913,0.1492,MACD趋势转正后止损,2,否
39,AEURUSDT,2026-01-14 21:00:00,1.1581,481347.4,2026-01-14 23:00:00,1.1574,481056.45,415635.43532433,-290.9448,-0.0604,收盘跌破成本,2,否
40,BARDUSDT,2026-01-14 22:00:00,0.7973,480057.89,2026-01-15 00:00:00,0.79834,480684.08,602104.46910868,626.1886,0.1304,MACD趋势转正后止损,2,否
41,AEURUSDT,2026-01-15 00:00:00,1.1571,481308.8,2026-01-15 01:00:00,1.155171,480506.41,415961.28062814,-802.3893,-0.1667,ATR止损,1,否
42,RONINUSDT,2026-01-15 01:00:00,0.1576,480115.16,2026-01-15 02:00:00,0.1539444,468978.68,3046416.000391,-11136.4783,-2.3195,ATR止损,1,否
43,NOTUSDT,2026-01-15 03:00:00,0.000667,475058.13,2026-01-15 05:00:00,0.000661,470784.75,712231084.9276273,-4273.3865,-0.8996,收盘跌破成本,2,否
44,SYRUPUSDT,2026-01-15 02:00:00,0.3864,476283.37,2026-01-15 06:00:00,0.387,477022.94,1232617.41987489,739.5705,0.1553,MACD趋势转正后止损,4,否
45,AXLUSDT,2026-01-15 06:00:00,0.0801,474577.27,2026-01-15 08:00:00,0.07826991,463734.35,5924809.88887237,-10842.9235,-2.2848,ATR止损,2,否
46,MMTUSDT,2026-01-15 07:00:00,0.2542,470579.88,2026-01-15 08:00:00,0.24990509,462629.06,1851219.04341156,-7950.8192,-1.6896,ATR止损,1,否
47,AXLUSDT,2026-01-15 09:00:00,0.0782,464788.86,2026-01-15 10:00:00,0.07656075,455045.83,5943591.57400858,-9743.0325,-2.0962,ATR止损,1,否
48,HUMAUSDT,2026-01-15 09:00:00,0.02859,464788.86,2026-01-15 11:00:00,0.02807,456335.2,16257043.06007244,-8453.6624,-1.8188,收盘跌破成本,2,否
49,PIVXUSDT,2026-01-15 11:00:00,0.1426,229873.04,2026-01-15 15:00:00,0.1517,244542.36,1612012.92504936,14669.3176,6.3815,阶段止盈,4,是
50,PIVXUSDT,2026-01-15 11:00:00,0.1426,229873.04,2026-01-15 17:00:00,0.1544,248894.8,1612012.92504936,19021.7525,8.2749,MACD下跌后止损,6,否
51,HUMAUSDT,2026-01-15 12:00:00,0.02805,453263.48,2026-01-15 17:00:00,0.0281,454071.44,16159125.90506595,807.9563,0.1783,MACD趋势转正后止损,5,否
52,HOMEUSDT,2026-01-15 18:00:00,0.02754,472124.91,2026-01-15 20:00:00,0.02719582,466224.62,17143242.92973513,-5900.2928,-1.2497,ATR止损,2,否
53,METISUSDT,2026-01-15 18:00:00,5.48,472124.91,2026-01-15 22:00:00,5.496,473503.38,86154.18070892,1378.4669,0.292,MACD趋势转正后止损,4,否
54,GNSUSDT,2026-01-15 21:00:00,0.979,475672.88,2026-01-15 22:00:00,0.95980959,466348.71,485876.28145616,-9324.1651,-1.9602,ATR止损,1,否
55,DOLOUSDT,2026-01-15 23:00:00,0.07149,465894.21,2026-01-16 00:00:00,0.0693453,451917.39,6516914.45465041,-13976.8264,-3.0,最大亏损止损,1,否
56,MITOUSDT,2026-01-15 23:00:00,0.07252,465894.21,2026-01-16 01:00:00,0.07035,451953.36,6424354.85883836,-13940.85,-2.9923,收盘跌破成本,2,否
57,KAVAUSDT,2026-01-16 01:00:00,0.0885,456164.4,2026-01-16 03:00:00,0.0874,450494.56,5154400.00499605,-5669.84,-1.2429,收盘跌破成本,2,否
58,BANANAUSDT,2026-01-16 02:00:00,7.43,451475.68,2026-01-16 04:00:00,7.39,449045.12,60763.88639941,-2430.5555,-0.5384,收盘跌破成本,2,否
59,INITUSDT,2026-01-16 04:00:00,0.0922,452420.46,2026-01-16 05:00:00,0.0921,451929.76,4906946.38698171,-490.6946,-0.1085,MACD趋势转正后止损,1,否
60,IOUSDT,2026-01-16 06:00:00,0.166,450817.44,2026-01-16 07:00:00,0.1664,451903.75,2715767.72087041,1086.3071,0.241,MACD趋势转正后止损,1,否
61,DOLOUSDT,2026-01-16 05:00:00,0.06708,447919.58,2026-01-16 09:00:00,0.06717,448520.55,6677393.87734685,600.9654,0.1342,MACD趋势转正后止损,4,否
62,IOUSDT,2026-01-16 08:00:00,0.166,455032.27,2026-01-16 10:00:00,0.165,452291.11,2741158.22673376,-2741.1582,-0.6024,MACD趋势转正后止损,2,否
63,DCRUSDT,2026-01-16 10:00:00,25.36,225112.27,2026-01-16 10:00:00,27.49,244019.57,8876.66683845,18907.3004,8.3991,阶段止盈,0,是
64,DCRUSDT,2026-01-16 10:00:00,25.36,225112.27,2026-01-16 14:00:00,27.45,243664.5,8876.66683845,18552.2337,8.2413,MACD下跌后止损,4,否
65,ASRUSDT,2026-01-16 11:00:00,1.796,464849.19,2026-01-16 14:00:00,1.839,475978.65,258824.71389252,11129.4627,2.3942,MACD下跌后止损,3,否
66,TRXUSDT,2026-01-16 15:00:00,0.3095,470856.07,2026-01-16 16:00:00,0.30807549,468688.9,1521344.32757389,-2167.1702,-0.4603,ATR止损,1,否
67,EDUUSDT,2026-01-16 15:00:00,0.1601,470856.07,2026-01-16 17:00:00,0.1598,469973.77,2941012.30096264,-882.3037,-0.1874,收盘跌破成本,2,否
68,TOWNSUSDT,2026-01-16 17:00:00,0.00662,469748.5,2026-01-16 19:00:00,0.006638,471025.76,70958987.49802773,1277.2618,0.2719,MACD趋势转正后止损,2,否
69,SANTOSUSDT,2026-01-16 18:00:00,2.196,235380.53,2026-01-16 22:00:00,2.338,250600.95,107186.03549745,15220.417,6.4663,阶段止盈,4,是
70,MBLUSDT,2026-01-16 20:00:00,0.001258,472373.79,2026-01-16 22:00:00,0.001249,468994.33,375495860.3301558,-3379.4627,-0.7154,收盘跌破成本,2,否
71,STGUSDT,2026-01-16 23:00:00,0.1402,482863.23,2026-01-16 23:00:00,0.13884887,478209.8,3444102.91967538,-4653.4308,-0.9637,ATR止损,0,否
72,SANTOSUSDT,2026-01-16 18:00:00,2.196,235380.53,2026-01-17 03:00:00,2.3472,251587.06,107186.03549745,16206.5286,6.8852,MACD下跌后止损,9,否
73,BANANAS31USDT,2026-01-17 00:00:00,0.003877,481685.63,2026-01-17 05:00:00,0.003903,484915.91,124241843.20143266,3230.2879,0.6706,MACD下跌后止损,5,否
74,ZENUSDT,2026-01-17 04:00:00,12.493,482207.25,2026-01-17 06:00:00,12.836,495446.43,38598.19526307,13239.181,2.7455,MACD下跌后止损,2,否
75,BANKUSDT,2026-01-17 06:00:00,0.05,490515.69,2026-01-17 08:00:00,0.0493,483648.47,9810313.81225955,-6867.2197,-1.4,收盘跌破成本,2,否
76,DCRUSDT,2026-01-17 08:00:00,25.87,488880.09,2026-01-17 09:00:00,25.928,489976.15,18897.5680949,1096.0589,0.2242,MACD趋势转正后止损,1,否
77,BABYUSDT,2026-01-17 10:00:00,0.01863,489157.81,2026-01-17 12:00:00,0.01858,487844.98,26256457.66458089,-1312.8229,-0.2684,收盘跌破成本,2,否
78,ZENUSDT,2026-01-17 09:00:00,12.14,487373.04,2026-01-17 14:00:00,12.1824,489075.23,40146.04960112,1702.1925,0.3493,MACD趋势转正后止损,5,否
79,XAIUSDT,2026-01-17 13:00:00,0.01956,487609.55,2026-01-17 14:00:00,0.0189732,472981.27,24928913.73776596,-14628.2866,-3.0,最大亏损止损,1,否
80,DIAUSDT,2026-01-17 15:00:00,0.2971,478992.62,2026-01-17 17:00:00,0.3,483668.08,1612226.93845782,4675.4581,0.9761,MACD下跌后止损,2,否
81,TWTUSDT,2026-01-17 15:00:00,0.9472,478992.62,2026-01-17 18:00:00,0.94786,479326.38,505693.22573461,333.7575,0.0697,MACD趋势转正后止损,3,否
82,API3USDT,2026-01-17 18:00:00,0.4416,481756.51,2026-01-17 21:00:00,0.44166,481821.97,1090934.12416234,65.456,0.0136,MACD趋势转正后止损,3,否
83,JUVUSDT,2026-01-17 19:00:00,0.808,480755.85,2026-01-17 21:00:00,0.8104,482183.84,594994.86398846,1427.9877,0.297,MACD趋势转正后止损,2,否
84,2ZUSDT,2026-01-17 22:00:00,0.13196,481918.82,2026-01-18 00:00:00,0.13099,478376.37,3652006.82125651,-3542.4466,-0.7351,收盘跌破成本,2,否
85,QNTUSDT,2026-01-17 22:00:00,81.24,481918.82,2026-01-18 00:00:00,80.23,475927.46,5932.03865255,-5991.359,-1.2432,收盘跌破成本,2,否
86,PUMPUSDT,2026-01-18 01:00:00,0.002855,477628.61,2026-01-18 03:00:00,0.0028602,478498.54,167295484.26898354,869.9365,0.1821,MACD趋势转正后止损,2,否
87,QNTUSDT,2026-01-18 01:00:00,80.2,477628.61,2026-01-18 08:00:00,83.19,495435.46,5955.46892254,17806.8521,3.7282,MACD下跌后止损,7,否
88,DUSKUSDT,2026-01-18 04:00:00,0.107,486033.16,2026-01-18 09:00:00,0.1113,505565.34,4542366.0042656,19532.1738,4.0187,MACD下跌后止损,5,否
89,LISTAUSDT,2026-01-18 09:00:00,0.171,502181.27,2026-01-18 11:00:00,0.1692,496895.15,2936732.59416131,-5286.1187,-1.0526,收盘跌破成本,2,否
90,SUPERUSDT,2026-01-18 10:00:00,0.2236,491915.28,2026-01-18 13:00:00,0.2228,490155.29,2199978.87033298,-1759.9831,-0.3578,收盘跌破成本,3,否
91,GRTUSDT,2026-01-18 12:00:00,0.04213,494720.87,2026-01-18 13:00:00,0.042152,494979.21,11742721.70434837,258.3399,0.0522,MACD趋势转正后止损,1,否
92,SUPERUSDT,2026-01-18 14:00:00,0.2229,491768.15,2026-01-18 16:00:00,0.2216,488900.05,2206227.67081631,-2868.096,-0.5832,收盘跌破成本,2,否
93,XNOUSDT,2026-01-18 14:00:00,0.752,491768.15,2026-01-18 16:00:00,0.7522,491898.94,653947.00508638,130.7894,0.0266,MACD趋势转正后止损,2,否
94,COTIUSDT,2026-01-18 17:00:00,0.02183,490536.36,2026-01-18 19:00:00,0.021836,490671.18,22470744.84049408,134.8245,0.0275,MACD趋势转正后止损,2,否
95,HFTUSDT,2026-01-18 17:00:00,0.0315,490536.36,2026-01-18 19:00:00,0.0314,488979.1,15572582.85295193,-1557.2583,-0.3175,收盘跌破成本,2,否
96,RAREUSDT,2026-01-18 20:00:00,0.0285,489896.26,2026-01-18 21:00:00,0.027645,475199.38,17189342.61932183,-14696.8879,-3.0,最大亏损止损,1,否
97,EGLDUSDT,2026-01-18 20:00:00,6.59,489896.26,2026-01-18 22:00:00,6.48,481718.94,74339.34213212,-8177.3276,-1.6692,收盘跌破成本,2,否
98,SANTOSUSDT,2026-01-18 23:00:00,2.313,480927.52,2026-01-19 04:00:00,2.342,486957.31,207923.70088204,6029.7873,1.2538,MACD下跌后止损,5,否
99,METUSDT,2026-01-18 22:00:00,0.2947,481944.56,2026-01-19 05:00:00,0.3057,499933.66,1635373.45408724,17989.108,3.7326,MACD下跌后止损,7,否
100,AMPUSDT,2026-01-19 05:00:00,0.002211,493428.63,2026-01-19 07:00:00,0.0022122,493696.44,223169893.51396725,267.8039,0.0543,MACD趋势转正后止损,2,否
101,FIDAUSDT,2026-01-19 06:00:00,0.0359,490612.22,2026-01-19 07:00:00,0.03527735,482103.05,13666078.64737474,-8509.1702,-1.7344,ATR止损,1,否
102,GPSUSDT,2026-01-19 08:00:00,0.00596,486702.76,2026-01-19 08:00:00,0.0057812,472101.67,81661536.18916425,-14601.0827,-3.0,最大亏损止损,0,否
103,SUSDT,2026-01-19 08:00:00,0.0774,486702.76,2026-01-19 08:00:00,0.07598911,477830.84,6288149.29828707,-8871.9121,-1.8229,ATR止损,0,否
104,BIOUSDT,2026-01-19 09:00:00,0.0436,476139.91,2026-01-19 12:00:00,0.0442,482692.29,10920640.09250947,6552.3841,1.3761,MACD下跌后止损,3,否
105,DCRUSDT,2026-01-19 09:00:00,22.54,238069.95,2026-01-19 13:00:00,25.21,266270.79,10562.10976117,28200.8331,11.8456,阶段止盈,4,是
106,SAGAUSDT,2026-01-19 13:00:00,0.0598,495438.63,2026-01-19 15:00:00,0.0592,490467.67,8284926.86904143,-4970.9561,-1.0033,收盘跌破成本,2,否
107,DCRUSDT,2026-01-19 09:00:00,22.54,238069.95,2026-01-19 18:00:00,24.06,254124.36,10562.10976117,16054.4068,6.7436,MACD下跌后止损,9,否
108,FRAXUSDT,2026-01-19 16:00:00,1.0804,253041.09,2026-01-19 19:00:00,1.1969,280326.63,234210.5652387,27285.5309,10.783,阶段止盈,3,是
109,VANRYUSDT,2026-01-19 19:00:00,0.0098,513355.54,2026-01-19 20:00:00,0.0096,502878.9,52383218.66268234,-10476.6437,-2.0408,MACD趋势转正后止损,1,否
110,FRAXUSDT,2026-01-19 16:00:00,1.0804,253041.09,2026-01-20 00:00:00,1.3264,310656.89,234210.5652387,57615.799,22.7693,MACD下跌后止损,8,否
111,SCRTUSDT,2026-01-19 21:00:00,0.1549,513995.11,2026-01-20 01:00:00,0.159,527599.88,3318238.26169143,13604.7769,2.6469,MACD未上升止损,4,否
112,STOUSDT,2026-01-20 01:00:00,0.1031,537723.55,2026-01-20 03:00:00,0.1023,533551.11,5215553.37945836,-4172.4427,-0.7759,收盘跌破成本,2,否
113,RAREUSDT,2026-01-20 02:00:00,0.0272,534736.77,2026-01-20 03:00:00,0.026384,518694.66,19659439.98572215,-16042.103,-3.0,最大亏损止损,1,否
114,BANKUSDT,2026-01-20 04:00:00,0.0509,527283.12,2026-01-20 06:00:00,0.0504,522103.52,10359196.88304145,-5179.5984,-0.9823,收盘跌破成本,2,否
115,CVXUSDT,2026-01-20 04:00:00,2.179,527283.12,2026-01-20 06:00:00,2.158,522201.46,241983.99327527,-5081.6639,-0.9637,收盘跌破成本,2,否
116,PHAUSDT,2026-01-20 07:00:00,0.0406,522665.55,2026-01-20 12:00:00,0.0424,545837.92,12873535.79585404,23172.3644,4.4335,MACD下跌后止损,5,否
117,FRAXUSDT,2026-01-20 07:00:00,1.1036,522665.55,2026-01-20 14:00:00,1.1392,539525.73,473600.53761478,16860.1791,3.2258,MACD下跌后止损,7,否
118,EULUSDT,2026-01-20 13:00:00,2.078,278161.61,2026-01-20 15:00:00,2.177,291413.78,133860.25593752,13252.1653,4.7642,阶段止盈,2,是
119,EULUSDT,2026-01-20 13:00:00,2.078,278161.61,2026-01-20 16:00:00,2.096,280571.1,133860.25593752,2409.4846,0.8662,MACD趋势转正后止损,3,否
120,MAVUSDT,2026-01-20 15:00:00,0.02571,542366.84,2026-01-20 17:00:00,0.02518,531186.19,21095559.59329901,-11180.6466,-2.0615,收盘跌破成本,2,否
121,PHAUSDT,2026-01-20 17:00:00,0.0401,543266.23,2026-01-20 21:00:00,0.04058,549769.17,13547786.27281876,6502.9374,1.197,MACD趋势转正后止损,4,否
122,FFUSDT,2026-01-20 18:00:00,0.08036,545135.25,2026-01-20 21:00:00,0.07941,538690.77,6783664.148334,-6444.4809,-1.1822,收盘跌破成本,3,否
123,USDEUSDT,2026-01-20 22:00:00,1.0003,542722.95,2026-01-21 00:00:00,1.0003,542722.95,542560.18678649,0.0,0.0,收盘跌破成本,2,否
124,DOLOUSDT,2026-01-20 22:00:00,0.05621,542722.95,2026-01-21 01:00:00,0.05592,539922.93,9655274.05875341,-2800.0295,-0.5159,收盘跌破成本,3,否
125,SYRUPUSDT,2026-01-21 01:00:00,0.3487,543244.34,2026-01-21 01:00:00,0.34222041,533149.7,1557913.21950588,-10094.6389,-1.8582,ATR止损,0,否
126,AXSUSDT,2026-01-21 02:00:00,1.922,536920.35,2026-01-21 06:00:00,2.034,568208.12,279355.02292652,31287.7626,5.8273,MACD下跌后止损,4,否
127,MANAUSDT,2026-01-21 02:00:00,0.1522,536920.35,2026-01-21 06:00:00,0.15262,538402.0,3527729.00173963,1481.6462,0.276,MACD趋势转正后止损,4,否
128,IDEXUSDT,2026-01-21 07:00:00,0.00952,551666.59,2026-01-21 09:00:00,0.0095,550507.62,57948171.0085711,-1158.9634,-0.2101,收盘跌破成本,2,否
129,ACHUSDT,2026-01-21 07:00:00,0.01199,551666.59,2026-01-21 09:00:00,0.01198,551206.48,46010557.79829833,-460.1056,-0.0834,MACD趋势转正后止损,2,否
130,IDEXUSDT,2026-01-21 10:00:00,0.0095,550938.01,2026-01-21 11:00:00,0.009215,534409.87,57993474.41604498,-16528.1402,-3.0,最大亏损止损,1,否
131,BARDUSDT,2026-01-21 10:00:00,0.8,275469.0,2026-01-21 13:00:00,0.8215,282872.23,344336.25434527,7403.2295,2.6875,阶段止盈,3,是
132,BARDUSDT,2026-01-21 10:00:00,0.8,275469.0,2026-01-21 14:00:00,0.8087,278464.73,344336.25434527,2995.7254,1.0875,MACD下跌后止损,4,否
133,SHELLUSDT,2026-01-21 13:00:00,0.055,545576.69,2026-01-21 15:00:00,0.05362059,531893.57,9919576.20858676,-13683.1229,-2.508,ATR止损,2,否
134,DUSDT,2026-01-21 15:00:00,0.01362,272973.98,2026-01-21 16:00:00,0.01461,292815.71,20042142.76461783,19841.7213,7.2687,阶段止盈,1,是
135,DUSDT,2026-01-21 15:00:00,0.01362,272973.98,2026-01-21 18:00:00,0.01435,287604.75,20042142.76461783,14630.7642,5.3598,MACD下跌后止损,3,否
136,SHELLUSDT,2026-01-21 16:00:00,0.0524,541481.33,2026-01-21 18:00:00,0.052,537347.89,10333613.17514629,-4133.4453,-0.7634,收盘跌破成本,2,否
137,SUSHIUSDT,2026-01-21 19:00:00,0.3077,555675.04,2026-01-21 20:00:00,0.30333122,547785.46,1805898.72070393,-7889.5742,-1.4198,ATR止损,1,否
138,SLPUSDT,2026-01-21 19:00:00,0.000898,555675.04,2026-01-21 20:00:00,0.00087159,539335.65,618791799.9561223,-16339.3831,-2.9405,ATR止损,1,否
139,HIGHUSDT,2026-01-21 21:00:00,0.218,544772.01,2026-01-21 23:00:00,0.217,542273.05,2498954.15395784,-2498.9542,-0.4587,收盘跌破成本,2,否
140,ZROUSDT,2026-01-21 21:00:00,1.881,272386.0,2026-01-21 23:00:00,1.986,287590.96,144809.14555099,15204.9603,5.5821,阶段止盈,2,是
141,ZROUSDT,2026-01-21 21:00:00,1.881,272386.0,2026-01-22 00:00:00,1.914,277164.7,144809.14555099,4778.7018,1.7544,MACD下跌后止损,3,否
142,AXSUSDT,2026-01-22 00:00:00,2.273,558570.06,2026-01-22 00:00:00,2.20481,541812.96,245741.3368423,-16757.1018,-3.0,最大亏损止损,0,否
143,BELUSDT,2026-01-22 01:00:00,0.1359,545099.43,2026-01-22 02:00:00,0.13684,548869.8,4011033.32112267,3770.3713,0.6917,MACD趋势转正后止损,1,否
144,DUSDT,2026-01-22 01:00:00,0.01319,545099.43,2026-01-22 03:00:00,0.013204,545678.0,41326719.35864823,578.5741,0.1061,MACD趋势转正后止损,2,否
145,ZROUSDT,2026-01-22 03:00:00,1.884,548097.89,2026-01-22 04:00:00,1.8904,549959.79,290922.44537962,1861.9037,0.3397,MACD趋势转正后止损,1,否
146,MANTAUSDT,2026-01-22 04:00:00,0.0823,551245.74,2026-01-22 06:00:00,0.0813,544547.73,6698004.0945423,-6698.0041,-1.2151,收盘跌破成本,2,否
147,DUSKUSDT,2026-01-22 05:00:00,0.2251,547894.31,2026-01-22 07:00:00,0.2247,546920.71,2434004.04446938,-973.6016,-0.1777,收盘跌破成本,2,否
148,ATMUSDT,2026-01-22 07:00:00,0.991,543237.26,2026-01-22 12:00:00,1.0,548170.79,548170.79297427,4933.5371,0.9082,MACD下跌后止损,5,否
149,SXTUSDT,2026-01-22 08:00:00,0.0334,543702.06,2026-01-22 14:00:00,0.03364,547608.9,16278504.70865252,3906.8411,0.7186,MACD趋势转正后止损,6,否
150,ZBTUSDT,2026-01-22 13:00:00,0.0955,562777.9,2026-01-22 15:00:00,0.09418816,555047.29,5892962.29542012,-7730.606,-1.3737,ATR止损,2,否
151,STGUSDT,2026-01-22 15:00:00,0.1623,273944.95,2026-01-22 15:00:00,0.1693,285760.19,1687892.45672521,11815.2472,4.313,阶段止盈,0,是
152,STGUSDT,2026-01-22 15:00:00,0.1623,273944.95,2026-01-22 18:00:00,0.1684,284241.09,1687892.45672521,10296.144,3.7585,MACD下跌后止损,3,否
153,EDUUSDT,2026-01-22 16:00:00,0.1591,556030.94,2026-01-22 19:00:00,0.1588,554982.48,3494851.90955275,-1048.4556,-0.1886,收盘跌破成本,3,否
154,IOTAUSDT,2026-01-22 19:00:00,0.0903,556307.03,2026-01-22 21:00:00,0.0891,548914.24,6160653.67026492,-7392.7844,-1.3289,收盘跌破成本,2,否
155,SUSHIUSDT,2026-01-22 20:00:00,0.3082,552479.2,2026-01-22 22:00:00,0.3040642,545065.37,1792599.61222463,-7413.8335,-1.3419,ATR止损,2,否
156,GNOUSDT,2026-01-22 22:00:00,136.47,549560.38,2026-01-22 23:00:00,135.00868,543675.69,4026.96842341,-5884.6895,-1.0708,ATR止损,1,否
