序号,交易对,买入时间,买入价,买入额,卖出时间,卖出价,卖出额,数量,盈亏(USDT),收益率(%),退出原因,持仓周期,是否半仓
113,SEIUSDT,2025-04-29 21:00:00,0.2131,464410.92,2025-04-29 21:00:00,0.213,464192.99,2179309.81303876,-217.931,-0.0469,阶段低点止损,0,否
114,SHELLUSDT,2025-04-29 22:00:00,0.2126,464312.85,2025-04-29 22:00:00,0.2111,461036.89,2183973.90506572,-3275.9609,-0.7056,阶段低点止损,0,否
115,API3USDT,2025-04-29 23:00:00,0.816,462838.67,2025-04-29 23:00:00,0.804,456032.22,567204.25224394,-6806.451,-1.4706,阶段低点止损,0,否
116,TAOUSDT,2025-04-30 00:00:00,370.4,459775.77,2025-04-30 00:00:00,369.5,458658.6,1241.29526692,-1117.1657,-0.243,阶段低点止损,0,否
117,PARTIUSDT,2025-04-30 01:00:00,0.1875,459273.04,2025-04-30 01:00:00,0.1869,457803.37,2449456.22552444,-1469.6737,-0.32,阶段低点止损,0,否
118,GUNUSDT,2025-04-30 02:00:00,0.06367,458611.69,2025-04-30 02:00:00,0.06347,457171.1,7202947.84207539,-1440.5896,-0.3141,阶段低点止损,0,否
119,MEUSDT,2025-04-30 03:00:00,1.012,457963.42,2025-04-30 04:00:00,1.007,455700.76,452533.02746952,-2262.6651,-0.4941,阶段低点止损,1,否
120,XVGUSDT,2025-04-30 04:00:00,0.005597,457963.42,2025-04-30 04:00:00,0.00556,454935.97,81823016.58015956,-3027.4516,-0.6611,阶段低点止损,0,否
121,MEUSDT,2025-04-30 05:00:00,1.006,455582.87,2025-04-30 05:00:00,1.004,454677.14,452865.6771981,-905.7314,-0.1988,阶段低点止损,0,否
122,FLUXUSDT,2025-04-30 06:00:00,0.3145,455175.29,2025-04-30 06:00:00,0.312,451557.05,1447298.22623787,-3618.2456,-0.7949,阶段低点止损,0,否
123,FLUXUSDT,2025-04-30 07:00:00,0.31,453547.08,2025-04-30 07:00:00,0.31,453547.08,1463055.10208804,0.0,0.0,阶段低点止损,0,否
124,OGUSDT,2025-04-30 08:00:00,4.24,453547.08,2025-04-30 08:00:00,4.22,451407.71,106968.65133191,-2139.373,-0.4717,阶段低点止损,0,否
125,OGUSDT,2025-04-30 09:00:00,4.233,452584.36,2025-04-30 09:00:00,4.22,451194.43,106918.11098165,-1389.9354,-0.3071,阶段低点止损,0,否
126,AGLDUSDT,2025-04-30 10:00:00,0.938,451958.89,2025-04-30 11:00:00,0.927,446658.74,481832.50835401,-5300.1576,-1.1727,阶段低点止损,1,否
127,DIAUSDT,2025-04-30 11:00:00,0.5846,454343.96,2025-04-30 11:00:00,0.5837,453644.49,777187.75872804,-699.469,-0.154,阶段低点止损,0,否
128,VIRTUALUSDT,2025-04-30 12:00:00,1.3345,449259.06,2025-04-30 14:00:00,1.335,449427.39,336649.72714681,168.3249,0.0375,MA5下跌破线,2,否
129,AGLDUSDT,2025-04-30 14:00:00,0.93,452288.91,2025-04-30 15:00:00,0.918,446452.92,486332.15959327,-5835.9859,-1.2903,阶段低点止损,1,否
130,AGLDUSDT,2025-04-30 16:00:00,0.923,446708.61,2025-04-30 20:00:00,0.933,451548.36,483974.66240978,4839.7466,1.0834,MA5首次上升止损,4,否
131,AXLUSDT,2025-04-30 17:00:00,0.389,448450.92,2025-04-30 20:00:00,0.3801,438190.73,1152830.13416171,-10260.1882,-2.2879,阶段低点止损,3,否
132,CELOUSDT,2025-04-30 23:00:00,0.3557,455980.97,2025-05-01 03:00:00,0.35695,457583.38,1281925.70224396,1602.4071,0.3514,MA5首次上升止损,4,否
133,LAYERUSDT,2025-05-01 04:00:00,3.0494,460111.05,2025-05-01 06:00:00,3.0217,455931.52,150885.7655538,-4179.5357,-0.9084,阶段低点止损,2,否
134,SOLVUSDT,2025-04-30 22:00:00,0.03636,222134.71,2025-05-01 10:00:00,0.0399,243761.68,6109315.38363249,21626.9765,9.736,阶段止盈,12,是
135,SHELLUSDT,2025-05-01 07:00:00,0.2234,459384.92,2025-05-01 10:00:00,0.2241,460824.36,2056333.58558476,1439.4335,0.3133,MA5上升后止损,3,否
136,SOLVUSDT,2025-04-30 22:00:00,0.03636,222134.71,2025-05-01 11:00:00,0.03832,234108.97,6109315.38363249,11974.2582,5.3905,MA5下跌破线,13,否
137,MAVUSDT,2025-05-01 11:00:00,0.06473,462287.01,2025-05-01 11:00:00,0.06462,461501.41,7141773.60537085,-785.5951,-0.1699,阶段低点止损,0,否
138,ACEUSDT,2025-05-01 12:00:00,0.663,458524.49,2025-05-01 12:00:00,0.662,457832.9,691590.48219928,-691.5905,-0.1508,阶段低点止损,0,否
139,PUNDIXUSDT,2025-05-01 14:00:00,0.4957,459849.94,2025-05-01 14:00:00,0.493,457345.21,927677.90641878,-2504.7303,-0.5447,阶段低点止损,0,否
140,CATIUSDT,2025-05-01 15:00:00,0.1058,457536.82,2025-05-01 15:00:00,0.1028,444563.19,4324544.62176325,-12973.6339,-2.8355,阶段低点止损,0,否
141,FLOKIUSDT,2025-05-01 13:00:00,8.693e-05,458213.27,2025-05-01 16:00:00,8.751e-05,461270.49,5271060324.181905,3057.215,0.6672,MA5首次上升止损,3,否
142,CATIUSDT,2025-05-01 16:00:00,0.1034,453999.5,2025-05-01 16:00:00,0.1026,450486.93,4390710.86629281,-3512.5687,-0.7737,阶段低点止损,0,否
143,GPSUSDT,2025-05-01 17:00:00,0.0229,451043.1,2025-05-01 19:00:00,0.023,453012.72,19696205.28027073,1969.6205,0.4367,MA5首次上升止损,2,否
144,CATIUSDT,2025-05-01 18:00:00,0.1042,451929.43,2025-05-01 21:00:00,0.10485,454748.57,4337134.64640894,2819.1375,0.6238,MA5首次上升止损,3,否
145,GUSDT,2025-05-01 21:00:00,0.01557,454466.65,2025-05-01 21:00:00,0.01555,453882.88,29188609.75747985,-583.7722,-0.1285,阶段低点止损,0,否
146,ANIMEUSDT,2025-05-01 23:00:00,0.02002,456705.44,2025-05-02 00:00:00,0.01971,449633.58,22812459.65123402,-7071.8625,-1.5485,阶段低点止损,1,否
147,NFPUSDT,2025-05-01 22:00:00,0.0865,452935.34,2025-05-02 01:00:00,0.0863,451888.1,5236246.75782739,-1047.2494,-0.2312,阶段低点止损,3,否
148,THEUSDT,2025-05-02 01:00:00,0.3003,449753.01,2025-05-02 01:00:00,0.3001,449453.47,1497679.00909331,-299.5358,-0.0666,阶段低点止损,0,否
149,TKOUSDT,2025-05-02 02:00:00,0.177,449146.95,2025-05-02 02:00:00,0.1764,447624.42,2537553.40741073,-1522.532,-0.339,阶段低点止损,0,否
150,DENTUSDT,2025-05-02 03:00:00,0.000844,448461.81,2025-05-02 03:00:00,0.000842,447399.11,531352859.8242871,-1062.7057,-0.237,阶段低点止损,0,否
151,SYSUSDT,2025-05-02 04:00:00,0.0531,447983.6,2025-05-02 04:00:00,0.053,447139.94,8436602.56342479,-843.6603,-0.1883,阶段低点止损,0,否
152,PIVXUSDT,2025-05-02 05:00:00,0.2014,447603.95,2025-05-02 05:00:00,0.198,440047.58,2222462.50746029,-7556.3725,-1.6882,阶段低点止损,0,否
153,PIVXUSDT,2025-05-02 06:00:00,0.1895,444203.58,2025-05-02 07:00:00,0.1883,441390.68,2344082.22356775,-2812.8987,-0.6332,阶段低点止损,1,否
154,THEUSDT,2025-05-02 07:00:00,0.295,445047.45,2025-05-02 07:00:00,0.2945,444293.13,1508635.42700533,-754.3177,-0.1695,阶段低点止损,0,否
155,BEAMXUSDT,2025-05-02 09:00:00,0.00823,443449.71,2025-05-02 09:00:00,0.00819,441294.43,53882103.52789342,-2155.2841,-0.486,阶段低点止损,0,否
156,COOKIEUSDT,2025-05-02 10:00:00,0.1829,443065.16,2025-05-02 11:00:00,0.1817,440158.22,2422444.8145093,-2906.9338,-0.6561,阶段低点止损,1,否
157,COSUSDT,2025-05-02 08:00:00,0.003743,442598.33,2025-05-02 12:00:00,0.0037635,445022.4,118246950.03854805,2424.0625,0.5477,MA5首次上升止损,4,否
