序号,交易对,买入时间,买入价,买入额,卖出时间,卖出价,卖出额,数量,盈亏(USDT),收益率(%),退出原因,持仓周期,是否半仓
25,WINUSDT,2025-02-17 00:00:00,8.029e-05,397900.29,2025-02-17 03:00:00,8.054e-05,399114.46,4955788880.304678,1214.1683,0.3051,MA5首次上升止损,3,否
26,STORJUSDT,2025-02-17 05:00:00,0.3597,398385.96,2025-02-17 06:00:00,0.361,399825.77,1107550.61581855,1439.8158,0.3614,MA5首次上升止损,1,否
27,GLMUSDT,2025-02-17 21:00:00,0.3251,398961.88,2025-02-17 23:00:00,0.318879,391327.49,1227197.42488514,-7634.3952,-1.9136,阶段低点止损,2,否
28,SXPUSDT,2025-02-18 03:00:00,0.2487,395908.12,2025-02-18 06:00:00,0.25055,398853.16,1591910.43328538,2945.0343,0.7439,MA5首次上升止损,3,否
29,STORJUSDT,2025-02-18 05:00:00,0.3788,397882.09,2025-02-18 06:00:00,0.3814,400613.07,1050375.11535203,2730.9753,0.6864,MA5首次上升止损,1,否
30,API3USDT,2025-02-18 10:00:00,0.975,398178.53,2025-02-18 11:00:00,0.95832,391366.61,408388.23446018,-6811.9158,-1.7108,阶段低点止损,1,否
31,GNOUSDT,2025-02-19 21:00:00,185.0,395453.76,2025-02-19 23:00:00,181.863,388748.15,2137.58790432,-6705.6133,-1.6957,阶段低点止损,2,否
32,GNOUSDT,2025-02-20 03:00:00,180.7,392771.52,2025-02-20 05:00:00,181.2,393858.32,2173.61105144,1086.8055,0.2767,MA5下跌破线,2,否
33,ARKUSDT,2025-02-20 12:00:00,0.4948,393206.24,2025-02-20 14:00:00,0.4885,388199.77,794677.12046545,-5006.4659,-1.2732,MA5下跌破线,2,否
34,ARKUSDT,2025-02-20 21:00:00,0.485,391203.65,2025-02-21 04:00:00,0.4867,392574.88,806605.46982007,1371.2293,0.3505,MA5首次上升止损,7,否
35,ZECUSDT,2025-02-21 03:00:00,36.83,390461.58,2025-02-21 06:00:00,36.3726,385612.35,10601.72619686,-4849.2296,-1.2419,阶段低点止损,3,否
36,ASTRUSDT,2025-02-22 06:00:00,0.0426,389503.81,2025-02-22 08:00:00,0.0427,390418.14,9143281.98713898,914.3282,0.2347,MA5上升后止损,2,否
37,TNSRUSDT,2025-02-22 09:00:00,0.4597,396227.53,2025-02-22 11:00:00,0.46525,401011.22,861926.32172488,4783.6911,1.2073,MA5首次上升止损,2,否
38,SEIUSDT,2025-02-22 05:00:00,0.2526,389812.45,2025-02-22 14:00:00,0.2729,421139.42,1543200.52556308,31326.9707,8.0364,MA5下跌破线,9,否
39,BANDUSDT,2025-02-22 12:00:00,1.071,408017.49,2025-02-22 18:00:00,1.0735,408969.91,380968.71138633,952.4218,0.2334,MA5首次上升止损,6,否
40,VANAUSDT,2025-02-22 20:00:00,6.231,410528.87,2025-02-22 20:00:00,6.13899,404466.8,65884.90967881,-6062.0705,-1.4766,阶段低点止损,0,否
41,CVXUSDT,2025-02-22 17:00:00,2.604,404165.29,2025-02-23 06:00:00,2.732,424032.09,155209.4033352,19866.8036,4.9155,MA5下跌破线,13,否
42,RUNEUSDT,2025-02-23 10:00:00,1.35,421482.94,2025-02-23 16:00:00,1.366,426478.29,312209.58255582,4995.3533,1.1852,MA5首次上升止损,6,否
43,PROMUSDT,2025-02-22 23:00:00,6.053,408414.46,2025-02-23 17:00:00,6.574,443567.93,67473.06505856,35153.4669,8.6073,MA5下跌破线,18,否
44,BOMEUSDT,2025-02-23 20:00:00,0.002101,426584.84,2025-02-23 22:00:00,0.002094,425163.57,203038952.2948177,-1421.2727,-0.3332,MA5下跌破线,2,否
45,PEOPLEUSDT,2025-02-23 22:00:00,0.02135,427721.86,2025-02-23 23:00:00,0.020988,420469.62,20033810.62783433,-7252.2394,-1.6956,阶段低点止损,1,否
46,DUSDT,2025-02-24 02:00:00,0.08468,423115.43,2025-02-24 03:00:00,0.0832194,415817.34,4996639.51258947,-7298.0917,-1.7248,阶段低点止损,1,否
47,OGNUSDT,2025-02-24 10:00:00,0.0811,420196.2,2025-02-24 11:00:00,0.079992,414455.42,5181210.81698201,-5740.7816,-1.3662,阶段低点止损,1,否
48,GLMUSDT,2025-02-24 17:00:00,0.3337,417899.88,2025-02-24 21:00:00,0.329571,412729.05,1252322.09955995,-5170.8379,-1.2373,阶段低点止损,4,否
49,QNTUSDT,2025-02-27 08:00:00,101.5,415831.55,2025-02-27 14:00:00,101.5,415831.55,4096.86255609,0.0,0.0,MA5首次上升止损,6,否
50,GUSDT,2025-02-27 23:00:00,0.0203,415814.93,2025-02-28 03:00:00,0.0200475,410642.85,20483494.30827722,-5172.0823,-1.2438,阶段低点止损,4,否
51,USDPUSDT,2025-02-27 20:00:00,1.0011,415831.55,2025-02-28 08:00:00,1.0011,415831.55,415374.63734244,0.0,0.0,MA5首次上升止损,12,否
52,COOKIEUSDT,2025-02-28 08:00:00,0.2187,413779.33,2025-02-28 08:00:00,0.21582,408330.39,1891995.11432958,-5448.9459,-1.3169,阶段低点止损,0,否
53,COOKIEUSDT,2025-02-28 12:00:00,0.2075,411583.14,2025-02-28 12:00:00,0.204138,404914.5,1983533.1958876,-6668.6386,-1.6202,阶段低点止损,0,否
54,BCHUSDT,2025-03-01 23:00:00,310.0,408756.2,2025-03-02 01:00:00,310.35,409217.7,1318.56839709,461.4989,0.1129,MA5首次上升止损,2,否
55,BERAUSDT,2025-03-01 22:00:00,8.205,408915.68,2025-03-02 03:00:00,8.214,409364.22,49837.37753868,448.5364,0.1097,MA5上升后止损,5,否
56,PENGUUSDT,2025-03-02 02:00:00,0.008751,409100.28,2025-03-02 07:00:00,0.00876,409521.02,46748975.23488058,420.7408,0.1028,MA5上升后止损,5,否
57,APTUSDT,2025-03-02 13:00:00,6.25,409447.99,2025-03-02 18:00:00,6.25,409447.99,65511.67890407,0.0,0.0,MA5首次上升止损,5,否
58,ALGOUSDT,2025-03-03 17:00:00,0.2675,409447.99,2025-03-03 22:00:00,0.27175,415953.24,1530646.70336607,6505.2485,1.5888,MA5首次上升止损,5,否
59,MOVEUSDT,2025-03-03 18:00:00,0.4714,409631.67,2025-03-03 22:00:00,0.47575,413411.68,868968.32998479,3780.0122,0.9228,MA5首次上升止损,4,否
60,DOGSUSDT,2025-03-03 23:00:00,0.0001777,413562.1,2025-03-04 02:00:00,0.00017563,408735.27,2327304994.0366945,-4826.8306,-1.1671,阶段低点止损,3,否
61,PIVXUSDT,2025-03-04 02:00:00,0.1839,412538.08,2025-03-04 02:00:00,0.181962,408190.62,2243273.97086974,-4347.465,-1.0538,阶段低点止损,0,否
62,COTIUSDT,2025-03-04 06:00:00,0.08118,409892.38,2025-03-04 07:00:00,0.08235,415799.92,5049179.34509792,5907.5398,1.4412,MA5下跌破线,1,否
63,USDPUSDT,2025-03-05 00:00:00,1.0017,412255.4,2025-03-05 00:00:00,1.0016,412214.24,411555.75039289,-41.1556,-0.01,MA5上升后止损,0,否
64,USDPUSDT,2025-03-05 03:00:00,1.0011,412238.93,2025-03-05 08:00:00,1.001,412197.75,411785.96837333,-41.1786,-0.01,MA5上升后止损,5,否
65,DEXEUSDT,2025-03-06 10:00:00,18.872,412222.46,2025-03-06 12:00:00,18.995,414909.16,21843.07235586,2686.6979,0.6518,MA5首次上升止损,2,否
66,XNOUSDT,2025-03-06 16:00:00,1.196,413297.14,2025-03-06 17:00:00,1.2,414679.41,345566.17112016,1382.2647,0.3344,MA5首次上升止损,1,否
67,ETCUSDT,2025-03-07 01:00:00,20.12,413850.05,2025-03-07 01:00:00,19.9089,409507.91,20569.08779988,-4342.1344,-1.0492,阶段低点止损,0,否
68,ETCUSDT,2025-03-07 04:00:00,19.95,412113.19,2025-03-07 07:00:00,20.015,413455.92,20657.30289522,1342.7247,0.3258,MA5首次上升止损,3,否
69,AEURUSDT,2025-03-08 09:00:00,1.031,412650.28,2025-03-08 18:00:00,1.0267,410929.24,400242.75716291,-1721.0439,-0.4171,MA5上升后止损,9,否
70,EURIUSDT,2025-03-08 15:00:00,1.083,411817.78,2025-03-08 21:00:00,1.0829,411779.75,380256.4891044,-38.0256,-0.0092,MA5首次上升止损,6,否
71,DGBUSDT,2025-03-09 22:00:00,0.0101,411946.65,2025-03-09 23:00:00,0.0099594,406212.03,40786797.50822528,-5734.6237,-1.3921,阶段低点止损,1,否
72,HMSTRUSDT,2025-03-11 19:00:00,0.002128,409652.81,2025-03-11 20:00:00,0.0021315,410326.58,192506017.5475624,673.7711,0.1645,MA5首次上升止损,1,否
73,RADUSDT,2025-03-12 12:00:00,0.856,409922.31,2025-03-12 14:00:00,0.84447,404400.81,478881.2076703,-5521.5003,-1.347,阶段低点止损,2,否
74,TUSDUSDT,2025-03-13 08:00:00,0.9986,407713.71,2025-03-13 19:00:00,0.99895,407856.61,408285.31307431,142.8999,0.035,MA5首次上升止损,11,否
75,RADUSDT,2025-03-14 14:00:00,0.871,407770.87,2025-03-14 15:00:00,0.8755,409877.61,468164.03396077,2106.7382,0.5166,MA5首次上升止损,1,否
76,MDTUSDT,2025-03-14 23:00:00,0.02931,408613.57,2025-03-15 05:00:00,0.03048,424924.65,13941097.5380745,16311.0841,3.9918,MA5下跌破线,6,否
77,GMTUSDT,2025-03-15 10:00:00,0.0496,415138.0,2025-03-15 15:00:00,0.0497,415974.97,8369717.79211255,836.9718,0.2016,MA5首次上升止损,5,否
78,BANANAUSDT,2025-03-15 20:00:00,16.71,415472.79,2025-03-15 22:00:00,17.005,422807.59,24863.72179536,7334.7979,1.7654,MA5首次上升止损,2,否
79,OGUSDT,2025-03-16 03:00:00,4.243,418406.71,2025-03-16 08:00:00,4.284,422449.76,98611.05594445,4043.0533,0.9663,MA5首次上升止损,5,否
80,GMXUSDT,2025-03-16 14:00:00,16.39,420023.93,2025-03-16 14:00:00,16.1667,414301.46,25626.84146979,-5722.4737,-1.3624,阶段低点止损,0,否
81,SUSDT,2025-03-16 17:00:00,0.5299,416936.98,2025-03-16 17:00:00,0.522126,410820.22,786821.99793182,-6116.7542,-1.4671,阶段低点止损,0,否
82,PORTOUSDT,2025-03-16 16:00:00,1.047,417734.94,2025-03-16 18:00:00,1.03059,411187.64,398982.75282686,-6547.307,-1.5673,阶段低点止损,2,否
83,SANTOSUSDT,2025-03-16 23:00:00,2.698,415045.11,2025-03-16 23:00:00,2.64924,407544.14,153834.36067897,-7500.9634,-1.8073,阶段低点止损,0,否
84,TONUSDT,2025-03-16 22:00:00,3.335,412669.32,2025-03-17 03:00:00,3.3725,417309.53,123738.92585769,4640.2097,1.1244,MA5首次上升止损,5,否
85,SPELLUSDT,2025-03-17 06:00:00,0.0007015,411594.71,2025-03-17 07:00:00,0.0006927,406433.2,586735149.2447889,-5161.5091,-1.254,阶段低点止损,1,否
86,NOTUSDT,2025-03-17 04:00:00,0.002362,411525.02,2025-03-17 09:00:00,0.002367,412396.15,174227356.58449855,871.1368,0.2117,MA5首次上升止损,5,否
87,PSGUSDT,2025-03-17 12:00:00,2.21,409808.87,2025-03-17 15:00:00,2.205,408881.7,185433.87661656,-927.1694,-0.2262,MA5下跌破线,3,否
88,JUVUSDT,2025-03-17 18:00:00,1.125,409438.0,2025-03-17 20:00:00,1.11276,404983.31,363944.8885061,-4454.6854,-1.088,阶段低点止损,2,否
89,BERAUSDT,2025-03-18 01:00:00,6.517,407656.13,2025-03-18 07:00:00,6.62,414099.06,62552.72754262,6442.9309,1.5805,MA5下跌破线,6,否
90,BBUSDT,2025-03-18 13:00:00,0.1233,410924.7,2025-03-18 17:00:00,0.1236,411924.52,3332722.64561584,999.8168,0.2433,MA5首次上升止损,4,否
91,CRVUSDT,2025-03-18 12:00:00,0.4272,410233.3,2025-03-18 21:00:00,0.4323,415130.75,960283.9367275,4897.4481,1.1938,MA5下跌破线,9,否
92,ARKUSDT,2025-03-18 23:00:00,0.3411,412592.2,2025-03-19 01:00:00,0.334818,404993.54,1209593.09210902,-7598.6638,-1.8417,阶段低点止损,2,否
93,NMRUSDT,2025-03-19 12:00:00,10.14,414529.78,2025-03-19 14:00:00,10.185,416369.4,40880.64846598,1839.6292,0.4438,MA5首次上升止损,2,否
94,STRAXUSDT,2025-03-19 03:00:00,0.04279,409552.74,2025-03-19 16:00:00,0.04328,414242.64,9571225.47783443,4689.9005,1.1451,MA5下跌破线,13,否
95,NMRUSDT,2025-03-19 17:00:00,9.93,412164.55,2025-03-19 21:00:00,9.8109,407221.07,41507.0040345,-4943.4842,-1.1994,阶段低点止损,4,否
96,CTKUSDT,2025-03-19 18:00:00,0.4058,411832.49,2025-03-19 21:00:00,0.4069,412948.85,1014865.68267694,1116.3523,0.2711,MA5上升后止损,3,否
97,SUNUSDT,2025-03-19 22:00:00,0.01675,410633.7,2025-03-19 23:00:00,0.0164835,404100.33,24515444.6143733,-6533.366,-1.591,阶段低点止损,1,否
98,AVAXUSDT,2025-03-20 13:00:00,19.2,408020.35,2025-03-20 17:00:00,19.25,409082.9,21251.05994244,1062.553,0.2604,MA5首次上升止损,4,否
99,CRVUSDT,2025-03-20 15:00:00,0.4511,407680.33,2025-03-20 18:00:00,0.445599,402708.82,903747.13796449,-4971.513,-1.2195,阶段低点止损,3,否
100,DUSDT,2025-03-20 18:00:00,0.06077,407613.92,2025-03-20 18:00:00,0.0601425,403404.98,6707486.00833935,-4208.9475,-1.0326,阶段低点止损,0,否
101,COWUSDT,2025-03-20 21:00:00,0.3,404773.19,2025-03-20 23:00:00,0.2989,403289.02,1349243.95967746,-1484.1684,-0.3667,MA5下跌破线,2,否
102,QTUMUSDT,2025-03-20 22:00:00,2.245,404557.31,2025-03-20 23:00:00,2.225,400953.23,180203.70105554,-3604.074,-0.8909,MA5下跌破线,1,否
103,CETUSUSDT,2025-03-21 05:00:00,0.1125,402737.89,2025-03-21 07:00:00,0.110781,396584.06,3579892.36402255,-6153.835,-1.528,阶段低点止损,2,否
104,SCUSDT,2025-03-21 14:00:00,0.003437,400276.36,2025-03-21 16:00:00,0.00338382,394082.96,116460970.89410385,-6193.3944,-1.5473,阶段低点止损,2,否
105,AMPUSDT,2025-03-21 23:00:00,0.004159,397799.0,2025-03-22 02:00:00,0.00409761,391927.18,95647751.66871256,-5871.8155,-1.4761,阶段低点止损,3,否
106,KAVAUSDT,2025-03-22 00:00:00,0.5389,395924.3,2025-03-22 06:00:00,0.54195,398165.11,734689.74440057,2240.8037,0.566,MA5首次上升止损,6,否
107,1000CHEEMSUSDT,2025-03-22 11:00:00,0.001441,396346.59,2025-03-22 14:00:00,0.0014585,401159.96,275049683.8919968,4813.3695,1.2144,MA5首次上升止损,3,否
108,FORTHUSDT,2025-03-22 20:00:00,2.905,398271.94,2025-03-22 23:00:00,2.9065,398477.59,137098.77531002,205.6482,0.0516,MA5首次上升止损,3,否
109,AGLDUSDT,2025-03-23 00:00:00,1.006,398354.2,2025-03-23 02:00:00,1.0115,400532.08,395978.33155149,2177.8808,0.5467,MA5首次上升止损,2,否
110,ACXUSDT,2025-03-23 04:00:00,0.3129,399225.35,2025-03-23 05:00:00,0.306801,391443.71,1275887.99575011,-7781.6409,-1.9492,阶段低点止损,1,否
111,DOGSUSDT,2025-03-23 05:00:00,0.0001611,398306.71,2025-03-23 05:00:00,0.0001583,391386.41,2472419084.501989,-6920.301,-1.7374,阶段低点止损,0,否
112,ORCAUSDT,2025-03-23 08:00:00,2.815,393344.58,2025-03-23 08:00:00,2.772,387336.12,139731.64373313,-6008.4607,-1.5275,阶段低点止损,0,否
113,1000CHEEMSUSDT,2025-03-23 12:00:00,0.001502,390941.19,2025-03-23 13:00:00,0.00147114,382908.94,260280421.3292678,-8032.2538,-2.0546,阶段低点止损,1,否
114,ZROUSDT,2025-03-23 13:00:00,3.139,389900.07,2025-03-23 14:00:00,3.07692,382189.02,124211.55500199,-7711.0533,-1.9777,阶段低点止损,1,否
115,ARKMUSDT,2025-03-23 21:00:00,0.607,384643.87,2025-03-24 01:00:00,0.605,383376.51,633680.18118923,-1267.3604,-0.3295,MA5下跌破线,4,否
116,UMAUSDT,2025-03-23 23:00:00,1.372,384390.4,2025-03-24 01:00:00,1.35729,380269.13,280167.92850538,-4121.2702,-1.0722,阶段低点止损,2,否
117,API3USDT,2025-03-24 18:00:00,1.251,382488.42,2025-03-24 19:00:00,1.23255,376847.4,305746.13728664,-5641.0162,-1.4748,阶段低点止损,1,否
118,AIXBTUSDT,2025-03-25 06:00:00,0.1191,380232.01,2025-03-25 06:00:00,0.117216,374217.26,3192544.17508321,-6014.7532,-1.5819,阶段低点止损,0,否
119,ANKRUSDT,2025-03-25 17:00:00,0.02022,380523.9,2025-03-25 18:00:00,0.02027,381464.86,18819184.19348946,940.9592,0.2473,MA5下跌破线,1,否
120,ZRXUSDT,2025-03-25 16:00:00,0.2801,377826.11,2025-03-25 21:00:00,0.2834,382277.47,1348897.21514483,4451.3608,1.1782,MA5下跌破线,5,否
121,BNBUSDT,2025-03-26 06:00:00,630.37,379983.04,2025-03-26 10:00:00,631.05,380392.94,602.79365765,409.8997,0.1079,MA5首次上升止损,4,否
122,1000CHEEMSUSDT,2025-03-26 18:00:00,0.001925,380147.0,2025-03-26 20:00:00,0.00189882,374977.0,197478959.91938058,-5169.9992,-1.36,阶段低点止损,2,否
123,BELUSDT,2025-03-27 03:00:00,0.7673,378079.0,2025-03-27 07:00:00,0.77225,380518.06,492739.4737085,2439.0604,0.6451,MA5首次上升止损,4,否
124,SHIBUSDT,2025-03-27 08:00:00,1.421e-05,378601.49,2025-03-27 14:00:00,1.439e-05,383397.29,26643313883.833057,4795.7965,1.2667,MA5下跌破线,6,否
125,VANRYUSDT,2025-03-27 06:00:00,0.0335,379498.09,2025-03-27 15:00:00,0.0346,391959.22,11328301.1301735,12461.1312,3.2836,MA5下跌破线,9,否
126,PSGUSDT,2025-03-28 03:00:00,2.313,385957.39,2025-03-28 07:00:00,2.3175,386708.28,166864.41566424,750.8899,0.1946,MA5首次上升止损,4,否
127,SAGAUSDT,2025-03-28 08:00:00,0.4028,386257.75,2025-03-28 08:00:00,0.397188,380876.22,958931.85049549,-5381.5255,-1.3932,阶段低点止损,0,否
128,ORCAUSDT,2025-03-29 03:00:00,2.642,384105.14,2025-03-29 05:00:00,2.654,385849.75,145384.23132536,1744.6108,0.4542,MA5下跌破线,2,否
129,FUNUSDT,2025-03-31 15:00:00,0.004847,384802.98,2025-03-31 15:00:00,0.00478467,379854.61,79389928.50669529,-4948.3742,-1.286,阶段低点止损,0,否
130,TRXUSDT,2025-04-01 20:00:00,0.2339,382823.63,2025-04-01 22:00:00,0.2347,384132.99,1636697.87847124,1309.3583,0.342,MA5首次上升止损,2,否
131,COMPUSDT,2025-04-02 07:00:00,44.77,383347.38,2025-04-02 07:00:00,44.2233,378666.21,8562.59497645,-4681.1707,-1.2211,阶段低点止损,0,否
132,COMPUSDT,2025-04-02 17:00:00,43.51,381474.91,2025-04-02 20:00:00,42.6888,374275.02,8767.52261149,-7199.8896,-1.8874,阶段低点止损,3,否
133,RAREUSDT,2025-04-05 07:00:00,0.0674,378594.95,2025-04-05 07:00:00,0.066627,374252.91,5617135.80116708,-4342.046,-1.1469,阶段低点止损,0,否
134,DGBUSDT,2025-04-05 11:00:00,0.00999,376858.13,2025-04-05 11:00:00,0.0098802,372716.09,37723536.9978919,-4142.0444,-1.0991,阶段低点止损,0,否
135,TUSDUSDT,2025-04-06 03:00:00,0.9991,374228.35,2025-04-06 07:00:00,0.9991,374228.35,374565.45639552,0.0,0.0,MA5首次上升止损,4,否
136,PENDLEUSDT,2025-04-06 01:00:00,3.085,375201.32,2025-04-06 09:00:00,3.0875,375505.37,121621.17240324,304.0529,0.081,MA5首次上升止损,8,否
137,DCRUSDT,2025-04-09 21:00:00,11.88,375322.94,2025-04-09 23:00:00,11.91,376270.72,31592.83990205,947.7852,0.2525,MA5下跌破线,2,否
138,TFUELUSDT,2025-04-10 22:00:00,0.03337,375702.05,2025-04-10 23:00:00,0.0329175,370607.5,11258677.018736,-5094.5514,-1.356,阶段低点止损,1,否
139,ONGUSDT,2025-04-10 23:00:00,0.1778,376197.43,2025-04-10 23:00:00,0.174834,369921.83,2115846.08494963,-6275.5995,-1.6682,阶段低点止损,0,否
140,QIUSDT,2025-04-11 08:00:00,0.00745,371153.99,2025-04-11 10:00:00,0.0075,373644.96,49819327.75565704,2490.9664,0.6711,MA5首次上升止损,2,否
141,DCRUSDT,2025-04-11 18:00:00,13.05,372150.38,2025-04-11 21:00:00,12.8898,367581.91,28517.27037048,-4568.4667,-1.2276,阶段低点止损,3,否
142,PHAUSDT,2025-04-12 12:00:00,0.0914,370322.99,2025-04-12 14:00:00,0.0921,373159.16,4051673.86924965,2836.1717,0.7659,MA5首次上升止损,2,否
143,SPELLUSDT,2025-04-12 17:00:00,0.0005863,374154.96,2025-04-12 18:00:00,0.0005881,375303.65,638162985.6070813,1148.6934,0.307,MA5下跌破线,1,否
144,CRVUSDT,2025-04-12 14:00:00,0.5967,372591.93,2025-04-12 20:00:00,0.6075,379335.67,624420.86310742,6743.7453,1.81,MA5下跌破线,6,否
145,CVXUSDT,2025-04-13 12:00:00,2.124,375345.99,2025-04-13 15:00:00,2.137,377643.3,176716.56570794,2297.3154,0.6121,MA5首次上升止损,3,否
146,TRXUSDT,2025-04-13 09:00:00,0.2458,374614.44,2025-04-13 17:00:00,0.2466,375833.69,1524061.98458531,1219.2496,0.3255,MA5下跌破线,8,否
147,QIUSDT,2025-04-13 16:00:00,0.00794,376935.5,2025-04-13 19:00:00,0.007975,378597.05,47472984.75800613,1661.5545,0.4408,MA5首次上升止损,3,否
148,ARKUSDT,2025-04-13 18:00:00,0.4496,377350.31,2025-04-13 20:00:00,0.4482,376175.28,839302.2806073,-1175.0232,-0.3114,MA5下跌破线,2,否
149,ARKUSDT,2025-04-13 23:00:00,0.4328,376215.67,2025-04-14 03:00:00,0.425997,370302.1,869259.87591795,-5913.5749,-1.5719,阶段低点止损,4,否
150,BICOUSDT,2025-04-14 00:00:00,0.0999,376459.07,2025-04-14 03:00:00,0.10175,383430.53,3768359.02965512,6971.4642,1.8519,MA5首次上升止损,3,否
151,API3USDT,2025-04-14 05:00:00,0.804,376638.83,2025-04-14 05:00:00,0.79101,370553.58,468456.25622498,-6085.2468,-1.6157,阶段低点止损,0,否
152,RADUSDT,2025-04-14 08:00:00,0.707,374204.73,2025-04-14 13:00:00,0.7105,376057.23,529285.33422566,1852.4987,0.495,MA5首次上升止损,5,否
153,CVCUSDT,2025-04-14 17:00:00,0.101,374945.73,2025-04-14 21:00:00,0.102,378658.06,3712333.96797482,3712.334,0.9901,MA5首次上升止损,4,否
154,COWUSDT,2025-04-15 01:00:00,0.2776,376430.66,2025-04-15 05:00:00,0.273141,370384.18,1356018.24334527,-6046.4853,-1.6063,阶段低点止损,4,否
155,MANAUSDT,2025-04-15 02:00:00,0.2746,378112.13,2025-04-15 05:00:00,0.2751,378800.6,1376956.03413837,688.478,0.1821,MA5上升后止损,3,否
156,WINUSDT,2025-04-15 06:00:00,4.831e-05,374287.46,2025-04-15 12:00:00,4.85e-05,375759.51,7747618741.88872,1472.0476,0.3933,MA5首次上升止损,6,否
157,TRXUSDT,2025-04-15 07:00:00,0.2522,374070.53,2025-04-15 13:00:00,0.2528,374960.47,1483229.69110179,889.9378,0.2379,MA5首次上升止损,6,否
