序号,交易对,买入时间,买入价,买入额,卖出时间,卖出价,卖出额,数量,盈亏(USDT),收益率(%),退出原因,持仓周期,是否半仓
20,TRXUSDT,2025-02-18 02:00:00,0.2403,391285.48,2025-02-18 02:00:00,0.2403,391285.48,1628320.77802877,0.0,0.0,阶段低点止损,0,否
21,RONINUSDT,2025-02-18 03:00:00,1.29,391285.48,2025-02-18 03:00:00,1.289,390982.16,303322.0798142,-303.3221,-0.0775,阶段低点止损,0,否
22,CVCUSDT,2025-02-18 23:00:00,0.1303,391164.15,2025-02-18 23:00:00,0.129,387261.52,3002027.27650337,-3902.6355,-0.9977,阶段低点止损,0,否
23,ACHUSDT,2025-02-19 18:00:00,0.03421,389603.1,2025-02-19 18:00:00,0.03415,388919.79,11388573.51489644,-683.3144,-0.1754,阶段低点止损,0,否
24,ARKUSDT,2025-02-20 15:00:00,0.4887,390752.6,2025-02-20 15:00:00,0.4881,390272.86,799575.61317039,-479.7454,-0.1228,阶段低点止损,0,否
25,DEXEUSDT,2025-02-20 14:00:00,18.388,389329.77,2025-02-20 16:00:00,18.472,391108.31,21173.03535894,1778.535,0.4568,MA5首次上升止损,2,否
26,AGLDUSDT,2025-02-21 12:00:00,1.38,389849.29,2025-02-21 13:00:00,1.375,388436.79,282499.48552257,-1412.4974,-0.3623,阶段低点止损,1,否
27,DIAUSDT,2025-02-22 10:00:00,0.5233,389284.29,2025-02-22 11:00:00,0.5233,389284.29,743902.71555533,0.0,0.0,MA5首次上升止损,1,否
28,BANDUSDT,2025-02-22 11:00:00,1.079,389284.29,2025-02-22 11:00:00,1.074,387480.38,360782.47548666,-1803.9124,-0.4634,阶段低点止损,0,否
29,RUNEUSDT,2025-02-23 08:00:00,1.359,388562.73,2025-02-23 09:00:00,1.348,385417.63,285918.12074991,-3145.0993,-0.8094,阶段低点止损,1,否
30,DUSDT,2025-02-23 09:00:00,0.08634,389706.4,2025-02-23 09:00:00,0.08592,387810.68,4513625.18626512,-1895.7226,-0.4864,阶段低点止损,0,否
31,OGNUSDT,2025-02-24 10:00:00,0.0811,386546.4,2025-02-24 10:00:00,0.0808,385116.51,4766293.4320165,-1429.888,-0.3699,阶段低点止损,0,否
32,PAXGUSDT,2025-02-25 15:00:00,2965.0,385974.44,2025-02-25 15:00:00,2961.0,385453.73,130.17687761,-520.7075,-0.1349,阶段低点止损,0,否
33,VANAUSDT,2025-02-26 16:00:00,8.695,385766.16,2025-02-26 16:00:00,8.648,383680.94,44366.43578154,-2085.2225,-0.5405,阶段低点止损,0,否
34,1000SATSUSDT,2025-02-27 19:00:00,0.0001355,384932.07,2025-02-27 20:00:00,0.0001344,381807.16,2840827085.8141813,-3124.9098,-0.8118,阶段低点止损,1,否
35,USDPUSDT,2025-02-27 18:00:00,1.001,384932.07,2025-02-28 00:00:00,1.0009,384893.62,384547.52260522,-38.4548,-0.01,阶段低点止损,6,否
36,BELUSDT,2025-03-01 07:00:00,1.0358,383666.72,2025-03-01 09:00:00,1.04225,386055.84,370406.18295922,2389.1199,0.6227,MA5首次上升止损,2,否
37,CKBUSDT,2025-03-01 09:00:00,0.006461,385696.55,2025-03-01 09:00:00,0.006458,385517.46,59696107.44339509,-179.0883,-0.0464,阶段低点止损,0,否
38,BARUSDT,2025-03-02 14:00:00,1.732,384058.51,2025-03-02 15:00:00,1.732,384058.51,221742.78983198,0.0,0.0,MA5下跌破线,1,否
39,APTUSDT,2025-03-02 13:00:00,6.25,384550.74,2025-03-02 16:00:00,6.2,381474.33,61528.11790916,-3076.4059,-0.8,阶段低点止损,3,否
40,HBARUSDT,2025-03-02 16:00:00,0.24509,383812.4,2025-03-02 16:00:00,0.24454,382951.1,1566005.95502612,-861.3033,-0.2244,阶段低点止损,0,否
41,ZECUSDT,2025-03-03 21:00:00,40.22,382975.65,2025-03-03 22:00:00,40.05,381356.91,9522.02022039,-1618.7434,-0.4227,阶段低点止损,1,否
42,USDPUSDT,2025-03-05 06:00:00,1.0009,382328.16,2025-03-05 09:00:00,1.0008,382289.96,381984.36995603,-38.1984,-0.01,MA5首次上升止损,3,否
43,DGBUSDT,2025-03-06 16:00:00,0.00824,382312.88,2025-03-06 20:00:00,0.008305,385328.69,46397193.75172187,3015.8176,0.7888,MA5首次上升止损,4,否
44,TRXUSDT,2025-03-06 20:00:00,0.2415,385096.71,2025-03-06 20:00:00,0.2407,383821.03,1594603.34633247,-1275.6827,-0.3313,阶段低点止损,0,否
45,AEURUSDT,2025-03-08 03:00:00,1.0304,383008.93,2025-03-08 05:00:00,1.0303,382971.76,371708.97756299,-37.1709,-0.0097,MA5下跌破线,2,否
46,AUCTIONUSDT,2025-03-09 13:00:00,16.05,382994.06,2025-03-09 13:00:00,15.99,381562.31,23862.55838765,-1431.7535,-0.3738,阶段低点止损,0,否
47,HMSTRUSDT,2025-03-11 02:00:00,0.002104,382421.36,2025-03-11 06:00:00,0.00214,388964.69,181759201.86335573,6543.3313,1.711,MA5首次上升止损,4,否
48,IOSTUSDT,2025-03-11 09:00:00,0.004655,385038.69,2025-03-11 14:00:00,0.0049545,409811.86,82715079.10361606,24773.1662,6.4339,MA5首次上升止损,5,否
49,HMSTRUSDT,2025-03-11 14:00:00,0.002139,399331.86,2025-03-11 14:00:00,0.002129,397464.95,186690911.12502927,-1866.9091,-0.4675,阶段低点止损,0,否
50,EURIUSDT,2025-03-12 22:00:00,1.0879,394201.2,2025-03-13 02:00:00,1.09,394962.13,362350.58007119,760.9362,0.193,MA5首次上升止损,4,否
51,QUICKUSDT,2025-03-13 03:00:00,0.02876,395342.15,2025-03-13 03:00:00,0.02847,391355.74,13746250.11386682,-3986.4125,-1.0083,阶段低点止损,0,否
52,AVAUSDT,2025-03-13 02:00:00,0.6981,394607.03,2025-03-13 04:00:00,0.6934,391950.31,565258.60007037,-2656.7154,-0.6733,阶段低点止损,2,否
53,RADUSDT,2025-03-14 14:00:00,0.871,391848.32,2025-03-14 15:00:00,0.8755,393872.79,449883.25989135,2024.4747,0.5166,MA5首次上升止损,1,否
54,MDTUSDT,2025-03-14 18:00:00,0.03114,392658.11,2025-03-14 18:00:00,0.03089,389505.75,12609444.74094955,-3152.3612,-0.8028,阶段低点止损,0,否
55,1000CHEEMSUSDT,2025-03-14 17:00:00,0.000934,392658.11,2025-03-14 21:00:00,0.000926,389294.87,420404827.87277204,-3363.2386,-0.8565,阶段低点止损,4,否
56,TIAUSDT,2025-03-16 08:00:00,3.619,390051.87,2025-03-16 08:00:00,3.615,389620.75,107778.90834758,-431.1156,-0.1105,阶段低点止损,0,否
57,SHIBUSDT,2025-03-17 19:00:00,1.311e-05,389879.42,2025-03-17 19:00:00,1.309e-05,389284.64,29739086426.88979,-594.7817,-0.1526,阶段低点止损,0,否
58,NMRUSDT,2025-03-19 10:00:00,10.12,389641.51,2025-03-19 10:00:00,10.11,389256.49,38502.12553015,-385.0213,-0.0988,阶段低点止损,0,否
59,RAYUSDT,2025-03-20 23:00:00,1.843,389487.5,2025-03-20 23:00:00,1.825,385683.5,211333.42477645,-3804.0016,-0.9767,阶段低点止损,0,否
60,BANANAUSDT,2025-03-22 13:00:00,22.53,387965.9,2025-03-22 15:00:00,23.315,401483.58,17219.96898378,13517.6757,3.4842,MA5首次上升止损,2,否
61,ZROUSDT,2025-03-22 14:00:00,3.093,388723.58,2025-03-22 15:00:00,3.1115,391048.63,125678.49332036,2325.0521,0.5981,MA5首次上升止损,1,否
62,MASKUSDT,2025-03-22 17:00:00,2.179,394302.99,2025-03-22 19:00:00,2.1805,394574.43,180955.93956681,271.4339,0.0688,MA5首次上升止损,2,否
63,JSTUSDT,2025-03-22 20:00:00,0.03121,394683.37,2025-03-22 20:00:00,0.03115,393924.6,12646054.71196583,-758.7633,-0.1922,阶段低点止损,0,否
64,FORTHUSDT,2025-03-22 18:00:00,2.903,394520.14,2025-03-22 21:00:00,2.889,392617.53,135900.84031814,-1902.6118,-0.4823,阶段低点止损,3,否
65,BELUSDT,2025-03-24 11:00:00,0.6669,394978.63,2025-03-24 13:00:00,0.6653,394031.01,592260.65401135,-947.617,-0.2399,阶段低点止损,2,否
66,CRVUSDT,2025-03-24 10:00:00,0.4918,393347.02,2025-03-24 16:00:00,0.5122,409663.16,799810.93099014,16316.143,4.148,MA5下跌破线,6,否
67,HBARUSDT,2025-03-26 04:00:00,0.19557,401119.49,2025-03-26 04:00:00,0.19525,400463.16,2051027.70523137,-656.3289,-0.1636,阶段低点止损,0,否
68,AIXBTUSDT,2025-03-26 03:00:00,0.118,399494.43,2025-03-26 11:00:00,0.1209,409312.51,3385545.98507848,9818.0834,2.4576,MA5下跌破线,8,否
69,LUNCUSDT,2025-03-27 18:00:00,6.623e-05,403159.13,2025-03-27 18:00:00,6.608e-05,402246.04,6087258463.470966,-913.0888,-0.2265,阶段低点止损,0,否
70,REQUSDT,2025-03-29 12:00:00,0.1261,402793.89,2025-03-29 12:00:00,0.1254,400557.92,3194241.81227497,-2235.9693,-0.5551,阶段低点止损,0,否
71,PAXGUSDT,2025-03-31 05:00:00,3114.0,401899.5,2025-03-31 05:00:00,3111.0,401512.32,129.06214028,-387.1864,-0.0963,阶段低点止损,0,否
72,USDPUSDT,2025-04-01 21:00:00,1.0023,401744.63,2025-04-01 21:00:00,1.0014,401383.89,400822.73795481,-360.7405,-0.0898,MA5上升后止损,0,否
73,EURIUSDT,2025-04-04 04:00:00,1.1028,401600.33,2025-04-04 08:00:00,1.1043,402146.58,364164.24924414,546.2464,0.136,MA5首次上升止损,4,否
74,EURIUSDT,2025-04-04 16:00:00,1.1004,401818.83,2025-04-04 16:00:00,1.1,401672.77,365157.06344601,-146.0628,-0.0364,阶段低点止损,0,否
75,FUNUSDT,2025-04-06 10:00:00,0.007109,401760.41,2025-04-06 10:00:00,0.007064,399217.26,56514334.9958977,-2543.1451,-0.633,阶段低点止损,0,否
76,EPICUSDT,2025-04-08 14:00:00,1.348,400743.15,2025-04-08 14:00:00,1.343,399256.71,297287.20286047,-1486.436,-0.3709,阶段低点止损,0,否
77,ARKUSDT,2025-04-10 11:00:00,0.3515,400148.58,2025-04-10 11:00:00,0.35,398440.97,1138402.77396925,-1707.6042,-0.4267,阶段低点止损,0,否
78,CTKUSDT,2025-04-12 07:00:00,0.3196,399465.53,2025-04-12 07:00:00,0.3194,399215.55,1249892.15702693,-249.9784,-0.0626,阶段低点止损,0,否
79,RADUSDT,2025-04-14 04:00:00,0.71,399365.54,2025-04-14 05:00:00,0.711,399928.03,562486.6788919,562.4867,0.1408,MA5首次上升止损,1,否
80,ARKUSDT,2025-04-14 05:00:00,0.4174,399815.53,2025-04-14 05:00:00,0.4169,399336.6,957871.42155333,-478.9357,-0.1198,阶段低点止损,0,否
81,POWRUSDT,2025-04-16 02:00:00,0.1605,399398.96,2025-04-16 02:00:00,0.1602,398652.42,2488467.05545478,-746.5401,-0.1869,阶段低点止损,0,否
82,STEEMUSDT,2025-04-18 00:00:00,0.1477,399100.35,2025-04-18 02:00:00,0.14875,401937.55,2702101.19400025,2837.2063,0.7109,MA5首次上升止损,2,否
83,ARKUSDT,2025-04-18 05:00:00,0.4903,400235.23,2025-04-18 05:00:00,0.4885,398765.88,816306.80982117,-1469.3523,-0.3671,阶段低点止损,0,否
84,LAYERUSDT,2025-04-20 04:00:00,2.1216,399647.49,2025-04-20 04:00:00,2.1123,397895.64,188370.79937417,-1751.8484,-0.4383,阶段低点止损,0,否
85,LTCUSDT,2025-04-22 03:00:00,77.51,398946.75,2025-04-22 03:00:00,77.5,398895.28,5147.035848,-51.4704,-0.0129,阶段低点止损,0,否
86,ATMUSDT,2025-04-24 03:00:00,1.086,398926.16,2025-04-24 03:00:00,1.085,398558.83,367335.32268433,-367.3353,-0.0921,阶段低点止损,0,否
87,HIGHUSDT,2025-04-26 04:00:00,0.524,398779.23,2025-04-26 04:00:00,0.521,396496.14,761029.05783609,-2283.0872,-0.5725,阶段低点止损,0,否
88,RAREUSDT,2025-04-28 06:00:00,0.0639,397865.99,2025-04-28 06:00:00,0.0637,396620.71,6226384.84251495,-1245.277,-0.313,阶段低点止损,0,否
89,OGUSDT,2025-04-30 09:00:00,4.233,397367.88,2025-04-30 09:00:00,4.22,396147.52,93873.82013922,-1220.3597,-0.3071,阶段低点止损,0,否
90,XNOUSDT,2025-05-02 13:00:00,0.989,396879.74,2025-05-02 13:00:00,0.988,396478.44,401293.97045964,-401.294,-0.1011,阶段低点止损,0,否
91,AAVEUSDT,2025-05-04 19:00:00,174.87,396719.22,2025-05-04 19:00:00,174.67,396265.49,2268.65225137,-453.7305,-0.1144,阶段低点止损,0,否
92,PSGUSDT,2025-05-07 01:00:00,2.62,396537.73,2025-05-07 01:00:00,2.611,395175.57,151350.27748713,-1362.1525,-0.3435,阶段低点止损,0,否
93,KAITOUSDT,2025-05-09 12:00:00,1.2853,395992.87,2025-05-09 12:00:00,1.2834,395407.49,308093.72599186,-585.3781,-0.1478,阶段低点止损,0,否
94,OGUSDT,2025-05-11 21:00:00,4.61,395758.71,2025-05-11 21:00:00,4.584,393526.67,85847.87739384,-2232.0448,-0.564,阶段低点止损,0,否
95,PARTIUSDT,2025-05-14 06:00:00,0.3861,394865.9,2025-05-14 06:00:00,0.3833,392002.33,1022703.69557287,-2863.5703,-0.7252,阶段低点止损,0,否
96,AAVEUSDT,2025-05-17 00:00:00,235.87,393720.47,2025-05-17 00:00:00,233.7,390098.25,1669.22656006,-3622.2216,-0.92,阶段低点止损,0,否
97,BBUSDT,2025-05-19 17:00:00,0.1683,392271.58,2025-05-19 17:00:00,0.1677,390873.11,2330787.76035359,-1398.4727,-0.3565,阶段低点止损,0,否
98,TUSDUSDT,2025-05-22 10:00:00,0.9988,392715.78,2025-05-22 11:00:00,0.9986,392637.14,393187.60220551,-78.6375,-0.02,阶段低点止损,1,否
99,JSTUSDT,2025-05-22 06:00:00,0.03747,391712.19,2025-05-22 23:00:00,0.03899,407602.3,10454021.64411593,15890.1129,4.0566,MA5下跌破线,17,否
100,ASRUSDT,2025-05-25 00:00:00,1.833,398036.78,2025-05-25 00:00:00,1.819,394996.67,217150.45344052,-3040.1063,-0.7638,阶段低点止损,0,否
101,EURIUSDT,2025-05-27 13:00:00,1.1371,396820.74,2025-05-27 13:00:00,1.1371,396820.74,348976.11346162,0.0,0.0,阶段低点止损,0,否
102,ZECUSDT,2025-05-27 14:00:00,53.04,396820.74,2025-05-27 14:00:00,52.97,396297.03,7481.53730425,-523.7076,-0.132,阶段低点止损,0,否
103,COWUSDT,2025-05-30 03:00:00,0.4514,396611.26,2025-05-30 03:00:00,0.451,396259.81,878624.84619558,-351.4499,-0.0886,阶段低点止损,0,否
104,PAXGUSDT,2025-06-03 11:00:00,3379.23,396470.68,2025-06-03 11:00:00,3373.91,395846.5,117.3257445,-624.173,-0.1574,阶段低点止损,0,否
105,QNTUSDT,2025-06-06 03:00:00,115.16,396221.01,2025-06-06 03:00:00,115.09,395980.16,3440.61311578,-240.8429,-0.0608,阶段低点止损,0,否
106,SUNUSDT,2025-06-09 01:00:00,0.01944,401406.33,2025-06-09 02:00:00,0.01942,400993.36,20648473.84271391,-412.9695,-0.1029,阶段低点止损,1,否
107,REQUSDT,2025-06-08 19:00:00,0.144,396124.67,2025-06-09 07:00:00,0.1478,406577.96,2750865.75865103,10453.2899,2.6389,MA5下跌破线,12,否
108,KNCUSDT,2025-06-11 19:00:00,0.358,400140.8,2025-06-11 19:00:00,0.3577,399805.48,1117711.72460379,-335.3135,-0.0838,阶段低点止损,0,否
109,PAXGUSDT,2025-06-14 13:00:00,3454.84,400006.67,2025-06-14 13:00:00,3452.7,399758.9,115.78153315,-247.7725,-0.0619,阶段低点止损,0,否
110,EURIUSDT,2025-06-17 07:00:00,1.1555,399907.56,2025-06-17 07:00:00,1.1554,399872.95,346090.49156973,-34.609,-0.0087,阶段低点止损,0,否
111,BMTUSDT,2025-06-20 02:00:00,0.1358,399893.72,2025-06-20 02:00:00,0.1345,396065.58,2944725.47414699,-3828.1431,-0.9573,阶段低点止损,0,否
112,SIGNUSDT,2025-06-22 23:00:00,0.06701,398362.46,2025-06-22 23:00:00,0.06672,396638.46,5944821.10345628,-1723.9981,-0.4328,阶段低点止损,0,否
113,SXPUSDT,2025-06-25 20:00:00,0.1767,397672.86,2025-06-25 20:00:00,0.1763,396772.64,2250553.83641542,-900.2215,-0.2264,阶段低点止损,0,否
114,LQTYUSDT,2025-06-28 18:00:00,1.549,397312.77,2025-06-28 18:00:00,1.547,396799.78,256496.30360283,-512.9926,-0.1291,阶段低点止损,0,否
115,XRPUSDT,2025-07-01 17:00:00,2.2088,397107.58,2025-07-01 17:00:00,2.2058,396568.22,179784.30697116,-539.3529,-0.1358,阶段低点止损,0,否
116,PORTALUSDT,2025-07-04 18:00:00,0.0391,397401.8,2025-07-04 18:00:00,0.039,396385.42,10163728.78428142,-1016.3729,-0.2558,阶段低点止损,0,否
117,WINUSDT,2025-07-04 17:00:00,4.981e-05,396891.84,2025-07-04 19:00:00,4.984e-05,397130.88,7968115560.520579,239.0435,0.0602,MA5下跌破线,2,否
118,1INCHUSDT,2025-07-07 19:00:00,0.1893,396580.9,2025-07-07 19:00:00,0.1891,396161.91,2094986.28792861,-418.9973,-0.1057,阶段低点止损,0,否
119,AUDIOUSDT,2025-07-10 20:00:00,0.0575,396413.31,2025-07-10 21:00:00,0.05785,398826.26,6894144.44177132,2412.9506,0.6087,MA5首次上升止损,1,否
120,BARUSDT,2025-07-10 21:00:00,1.047,398343.67,2025-07-10 22:00:00,1.044,397202.28,380461.95400721,-1141.3859,-0.2865,阶段低点止损,1,否
121,OGUSDT,2025-07-10 22:00:00,4.007,397682.86,2025-07-10 22:00:00,4.002,397186.62,99247.03149162,-496.2352,-0.1248,阶段低点止损,0,否
122,AUCTIONUSDT,2025-07-14 01:00:00,11.87,397022.38,2025-07-14 01:00:00,11.78,394012.1,33447.54684863,-3010.2792,-0.7582,阶段低点止损,0,否
123,1INCHUSDT,2025-07-14 00:00:00,0.3185,396723.44,2025-07-14 04:00:00,0.32345,402889.15,1245599.48890395,6165.7175,1.5542,MA5首次上升止损,4,否
124,SKLUSDT,2025-07-17 04:00:00,0.02376,397985.61,2025-07-17 04:00:00,0.02372,397315.6,16750236.2170617,-670.0094,-0.1684,阶段低点止损,0,否
125,FORMUSDT,2025-07-20 12:00:00,3.4825,397717.61,2025-07-20 12:00:00,3.4816,397614.82,114204.62562467,-102.7842,-0.0258,阶段低点止损,0,否
126,QNTUSDT,2025-07-23 16:00:00,129.03,397676.5,2025-07-23 16:00:00,128.89,397245.01,3082.04677263,-431.4865,-0.1085,阶段低点止损,0,否
127,PARTIUSDT,2025-07-26 21:00:00,0.2262,397503.9,2025-07-26 21:00:00,0.2247,394867.93,1757311.67309205,-2635.9675,-0.6631,阶段低点止损,0,否
128,CFXUSDT,2025-07-30 04:00:00,0.2082,396449.51,2025-07-30 04:00:00,0.2064,393022.0,1904176.33741386,-3427.5174,-0.8646,阶段低点止损,0,否
129,USDPUSDT,2025-08-02 15:00:00,1.0004,395078.51,2025-08-02 15:00:00,1.0003,395039.01,394920.53827132,-39.4921,-0.01,阶段低点止损,0,否
130,REDUSDT,2025-08-05 23:00:00,0.381,395062.71,2025-08-05 23:00:00,0.3779,391848.29,1036909.99912099,-3214.421,-0.8136,阶段低点止损,0,否
131,BABYUSDT,2025-08-09 08:00:00,0.06382,393776.94,2025-08-09 08:00:00,0.06379,393591.84,6170118.16462217,-185.1035,-0.047,阶段低点止损,0,否
132,LDOUSDT,2025-08-12 19:00:00,1.469,393702.9,2025-08-12 19:00:00,1.465,392630.87,268007.41991029,-1072.0297,-0.2723,阶段低点止损,0,否
133,IDEXUSDT,2025-08-16 14:00:00,0.0271,393274.09,2025-08-16 14:00:00,0.02693,390807.05,14511958.96591716,-2467.033,-0.6273,阶段低点止损,0,否
134,BIOUSDT,2025-08-20 02:00:00,0.1294,392287.27,2025-08-20 02:00:00,0.1288,390468.32,3031586.3583205,-1818.9518,-0.4637,阶段低点止损,0,否
135,BBUSDT,2025-08-23 15:00:00,0.1561,391559.69,2025-08-23 15:00:00,0.1551,389051.3,2508390.09635282,-2508.3901,-0.6406,阶段低点止损,0,否
136,NTRNUSDT,2025-08-27 07:00:00,0.1098,390556.34,2025-08-27 07:00:00,0.109,387710.75,3556979.39892654,-2845.5835,-0.7286,阶段低点止损,0,否
137,A2ZUSDT,2025-08-30 22:00:00,0.005703,389418.1,2025-08-30 22:00:00,0.005674,387437.9,68283027.2829174,-1980.2078,-0.5085,阶段低点止损,0,否
138,BTCUSDT,2025-09-03 14:00:00,110685.57,388626.02,2025-09-03 14:00:00,110666.0,388557.31,3.51108118,-68.7119,-0.0177,阶段低点止损,0,否
139,RLCUSDT,2025-09-07 07:00:00,1.309,388598.54,2025-09-07 07:00:00,1.296,384739.27,296866.72019445,-3859.2674,-0.9931,阶段低点止损,0,否
140,VICUSDT,2025-09-11 01:00:00,0.2431,387054.83,2025-09-11 03:00:00,0.2406,383074.42,1592163.01846781,-3980.4075,-1.0284,阶段低点止损,2,否
141,PROVEUSDT,2025-09-11 02:00:00,0.9245,386417.96,2025-09-11 03:00:00,0.9167,383157.76,417975.08337711,-3260.2057,-0.8437,阶段低点止损,1,否
142,EPICUSDT,2025-09-14 23:00:00,2.185,384158.58,2025-09-14 23:00:00,2.172,381872.97,175816.28581736,-2285.6117,-0.595,阶段低点止损,0,否
143,GNOUSDT,2025-09-18 20:00:00,149.37,383244.34,2025-09-19 03:00:00,149.805,384360.44,2565.73836664,1116.0962,0.2912,MA5首次上升止损,7,否
144,REQUSDT,2025-09-18 23:00:00,0.1298,383860.12,2025-09-19 03:00:00,0.13015,384895.18,2957319.8538726,1035.0619,0.2696,MA5首次上升止损,4,否
145,JTOUSDT,2025-09-19 05:00:00,2.006,385215.93,2025-09-19 05:00:00,2.003,384639.83,192031.86898986,-576.0956,-0.1496,阶段低点止损,0,否
146,THEUSDT,2025-09-19 04:00:00,0.401,384104.8,2025-09-19 06:00:00,0.4002,383338.51,957867.33935164,-766.2939,-0.1995,阶段低点止损,2,否
147,SUNUSDT,2025-09-23 09:00:00,0.03131,383567.85,2025-09-23 12:00:00,0.03255,398758.65,12250649.86549433,15190.8058,3.9604,MA5首次上升止损,3,否
148,PAXGUSDT,2025-09-23 13:00:00,3753.04,389644.17,2025-09-23 22:00:00,3779.9,392432.8,103.82094772,2788.6307,0.7157,MA5下跌破线,9,否
149,HUMAUSDT,2025-09-23 22:00:00,0.031,391168.68,2025-09-23 22:00:00,0.03077,388266.46,12618344.40058701,-2902.2192,-0.7419,阶段低点止损,0,否
150,LAZIOUSDT,2025-09-27 18:00:00,0.949,389598.73,2025-09-27 18:00:00,0.945,387956.59,410536.0739719,-1642.1443,-0.4215,阶段低点止损,0,否
151,USDPUSDT,2025-10-01 20:00:00,0.9996,388941.88,2025-10-01 20:00:00,0.9995,388902.97,389097.51548718,-38.9098,-0.01,阶段低点止损,0,否
152,AMPUSDT,2025-10-05 18:00:00,0.003234,388926.31,2025-10-05 18:00:00,0.003228,388204.74,120261692.20171973,-721.5702,-0.1855,阶段低点止损,0,否
153,SUNUSDT,2025-10-09 17:00:00,0.02601,388637.68,2025-10-09 17:00:00,0.02598,388189.43,14941856.38289418,-448.2557,-0.1153,阶段低点止损,0,否
154,PROMUSDT,2025-10-13 19:00:00,10.402,388458.38,2025-10-13 19:00:00,10.39,388010.25,37344.58587219,-448.135,-0.1154,阶段低点止损,0,否
155,PAXGUSDT,2025-10-17 20:00:00,4307.8,388279.13,2025-10-17 20:00:00,4305.89,388106.97,90.13397285,-172.1559,-0.0443,阶段低点止损,0,否
156,UMAUSDT,2025-10-22 05:00:00,1.172,388210.27,2025-10-22 05:00:00,1.167,386554.08,331237.42822102,-1656.1871,-0.4266,阶段低点止损,0,否
157,MORPHOUSDT,2025-10-26 08:00:00,1.989,387547.79,2025-10-26 08:00:00,1.988,387352.95,194845.54601237,-194.8455,-0.0503,阶段低点止损,0,否
158,PUMPUSDT,2025-10-30 15:00:00,0.004957,390659.87,2025-10-30 16:00:00,0.005015,395230.83,78809736.86595385,4570.9647,1.1701,MA5下跌破线,1,否
