序号,交易对,买入时间,买入价,买入额,卖出时间,卖出价,卖出额,数量,盈亏(USDT),收益率(%),退出原因,持仓周期,是否半仓
113,SEIUSDT,2025-04-29 21:00:00,0.2131,469642.13,2025-04-29 21:00:00,0.213,469421.74,2203857.95310634,-220.3858,-0.0469,阶段低点止损,0,否
114,SHELLUSDT,2025-04-29 22:00:00,0.2126,469542.96,2025-04-29 22:00:00,0.2111,466230.09,2208574.58230983,-3312.8619,-0.7056,阶段低点止损,0,否
115,API3USDT,2025-04-29 23:00:00,0.816,468052.17,2025-04-29 23:00:00,0.804,461169.05,573593.34357354,-6883.1201,-1.4706,阶段低点止损,0,否
116,TAOUSDT,2025-04-30 00:00:00,370.4,464954.76,2025-04-30 00:00:00,369.5,463825.01,1255.27744142,-1129.7497,-0.243,阶段低点止损,0,否
117,PARTIUSDT,2025-04-30 01:00:00,0.1875,464446.38,2025-04-30 01:00:00,0.1869,462960.15,2477047.34366368,-1486.2284,-0.32,阶段低点止损,0,否
118,GUNUSDT,2025-04-30 02:00:00,0.06367,463777.57,2025-04-30 02:00:00,0.06347,462320.76,7284083.14990029,-1456.8166,-0.3141,阶段低点止损,0,否
119,MEUSDT,2025-04-30 03:00:00,1.012,463122.01,2025-04-30 04:00:00,1.007,460833.85,457630.44137417,-2288.1522,-0.4941,阶段低点止损,1,否
120,XVGUSDT,2025-04-30 04:00:00,0.005597,463122.01,2025-04-30 04:00:00,0.00556,460060.45,82744685.84432028,-3061.5534,-0.6611,阶段低点止损,0,否
121,MEUSDT,2025-04-30 05:00:00,1.006,460714.64,2025-04-30 05:00:00,1.004,459798.71,457966.83812948,-915.9337,-0.1988,阶段低点止损,0,否
122,FLUXUSDT,2025-04-30 06:00:00,0.3145,460302.47,2025-04-30 06:00:00,0.312,456643.47,1463600.85533846,-3659.0021,-0.7949,阶段低点止损,0,否
123,FLUXUSDT,2025-04-30 07:00:00,0.31,458655.92,2025-04-30 07:00:00,0.31,458655.92,1479535.21948932,0.0,0.0,阶段低点止损,0,否
124,OGUSDT,2025-04-30 08:00:00,4.24,458655.92,2025-04-30 08:00:00,4.22,456492.45,108173.56557587,-2163.4713,-0.4717,阶段低点止损,0,否
125,OGUSDT,2025-04-30 09:00:00,4.233,457682.36,2025-04-30 09:00:00,4.22,456276.76,108122.45592996,-1405.5919,-0.3071,阶段低点止损,0,否
126,AGLDUSDT,2025-04-30 10:00:00,0.938,457049.84,2025-04-30 11:00:00,0.927,451689.98,487259.95691292,-5359.8595,-1.1727,阶段低点止损,1,否
127,DIAUSDT,2025-04-30 11:00:00,0.5846,459461.78,2025-04-30 11:00:00,0.5837,458754.43,785942.14226999,-707.3479,-0.154,阶段低点止损,0,否
128,VIRTUALUSDT,2025-04-30 12:00:00,1.3345,454319.6,2025-04-30 14:00:00,1.335,454489.82,340441.81058822,170.2209,0.0375,MA5下跌破线,2,否
129,AGLDUSDT,2025-04-30 14:00:00,0.93,457383.57,2025-04-30 15:00:00,0.918,451481.85,491810.29303793,-5901.7235,-1.2903,阶段低点止损,1,否
130,AGLDUSDT,2025-04-30 16:00:00,0.923,451740.42,2025-04-30 20:00:00,0.933,456634.68,489426.24057958,4894.2624,1.0834,MA5首次上升止损,4,否
131,STGUSDT,2025-04-30 18:00:00,0.211,454603.56,2025-04-30 20:00:00,0.2098,452018.14,2154519.25858931,-2585.4231,-0.5687,阶段低点止损,2,否
132,CELOUSDT,2025-04-30 23:00:00,0.3557,464715.29,2025-05-01 03:00:00,0.35695,466348.39,1306480.99600029,1633.1012,0.3514,MA5首次上升止损,4,否
133,LAYERUSDT,2025-05-01 04:00:00,3.0494,468924.48,2025-05-01 06:00:00,3.0217,464664.89,153775.98320864,-4259.5947,-0.9084,阶段低点止损,2,否
134,SOLVUSDT,2025-04-30 22:00:00,0.03636,226389.7,2025-05-01 10:00:00,0.0399,248430.94,6226339.35283174,22041.2413,9.736,阶段止盈,12,是
135,SHELLUSDT,2025-05-01 07:00:00,0.2234,468184.44,2025-05-01 10:00:00,0.2241,469651.45,2095722.66653278,1467.0059,0.3133,MA5上升后止损,3,否
136,SOLVUSDT,2025-04-30 22:00:00,0.03636,226389.7,2025-05-01 11:00:00,0.03832,238593.32,6226339.35283174,12203.6251,5.3905,MA5下跌破线,13,否
137,MAVUSDT,2025-05-01 11:00:00,0.06473,471142.12,2025-05-01 11:00:00,0.06462,470341.47,7278574.31738877,-800.6432,-0.1699,阶段低点止损,0,否
138,ACEUSDT,2025-05-01 12:00:00,0.663,467307.53,2025-05-01 12:00:00,0.662,466602.69,704837.90162441,-704.8379,-0.1508,阶段低点止损,0,否
139,PUNDIXUSDT,2025-05-01 14:00:00,0.4957,468658.37,2025-05-01 14:00:00,0.493,466105.66,945447.58173108,-2552.7085,-0.5447,阶段低点止损,0,否
140,FLOKIUSDT,2025-05-01 13:00:00,8.693e-05,466990.35,2025-05-01 16:00:00,8.751e-05,470106.13,5372027513.185936,3115.776,0.6672,MA5首次上升止损,3,否
141,SOLVUSDT,2025-05-01 15:00:00,0.03826,466300.94,2025-05-01 16:00:00,0.03792,462157.13,12187687.9577059,-4143.8139,-0.8887,阶段低点止损,1,否
142,GPSUSDT,2025-05-01 17:00:00,0.0229,465379.02,2025-05-01 19:00:00,0.023,467411.24,20322227.76562719,2032.2228,0.4367,MA5首次上升止损,2,否
143,BABYUSDT,2025-05-01 18:00:00,0.10319,466293.52,2025-05-01 19:00:00,0.10137,458069.33,4518785.89090334,-8224.1903,-1.7637,阶段低点止损,1,否
144,GUSDT,2025-05-01 21:00:00,0.01557,462592.63,2025-05-01 21:00:00,0.01555,461998.42,29710509.34089056,-594.2102,-0.1285,阶段低点止损,0,否
145,ANIMEUSDT,2025-05-01 23:00:00,0.02002,466173.49,2025-05-02 00:00:00,0.01971,458955.02,23285389.21838325,-7218.4707,-1.5485,阶段低点止损,1,否
146,NFPUSDT,2025-05-01 22:00:00,0.0865,462325.24,2025-05-02 01:00:00,0.0863,461256.28,5344800.41449246,-1068.9601,-0.2312,阶段低点止损,3,否
147,THEUSDT,2025-05-02 01:00:00,0.3003,459076.92,2025-05-02 01:00:00,0.3001,458771.18,1528727.68583961,-305.7455,-0.0666,阶段低点止损,0,否
148,TKOUSDT,2025-05-02 02:00:00,0.177,458458.31,2025-05-02 02:00:00,0.1764,456904.21,2590159.92389042,-1554.096,-0.339,阶段低点止损,0,否
149,DENTUSDT,2025-05-02 03:00:00,0.000844,457758.96,2025-05-02 03:00:00,0.000842,456674.23,542368439.9871485,-1084.7369,-0.237,阶段低点止损,0,否
150,SYSUSDT,2025-05-02 04:00:00,0.0531,457270.83,2025-05-02 04:00:00,0.053,456409.68,8611503.4228468,-861.1503,-0.1883,阶段低点止损,0,否
151,PIVXUSDT,2025-05-02 05:00:00,0.2014,456883.31,2025-05-02 05:00:00,0.198,449170.29,2268536.81280604,-7713.0252,-1.6882,阶段低点止损,0,否
152,PIVXUSDT,2025-05-02 06:00:00,0.1895,453412.45,2025-05-02 07:00:00,0.1883,450541.24,2392677.85105828,-2871.2134,-0.6332,阶段低点止损,1,否
153,THEUSDT,2025-05-02 07:00:00,0.295,454273.82,2025-05-02 07:00:00,0.2945,453503.86,1539911.24339635,-769.9556,-0.1695,阶段低点止损,0,否
154,BEAMXUSDT,2025-05-02 09:00:00,0.00823,452642.95,2025-05-02 09:00:00,0.00819,450442.99,54999143.96492315,-2199.9658,-0.486,阶段低点止损,0,否
155,COOKIEUSDT,2025-05-02 10:00:00,0.1829,452250.43,2025-05-02 11:00:00,0.1817,449283.23,2472664.99221411,-2967.198,-0.6561,阶段低点止损,1,否
156,COSUSDT,2025-05-02 08:00:00,0.003743,451773.93,2025-05-02 12:00:00,0.0037635,454248.24,120698350.70964682,2474.3162,0.5477,MA5首次上升止损,4,否
157,UTKUSDT,2025-05-02 12:00:00,0.03713,451404.02,2025-05-02 12:00:00,0.03705,450431.42,12157393.38272394,-972.5915,-0.2155,阶段低点止损,0,否
