序号,交易对,买入时间,买入价,买入额,卖出时间,卖出价,卖出额,数量,盈亏(USDT),收益率(%),退出原因,持仓周期,是否半仓
23,QNTUSDT,2025-02-14 07:00:00,91.2,435229.93,2025-02-14 12:00:00,92.0,439047.74,4772.25801095,3817.8064,0.8772,MA5首次上升止损,5,否
24,THEUSDT,2025-02-14 19:00:00,0.6919,435743.38,2025-02-14 20:00:00,0.6872465,432812.71,629777.97045202,-2930.6718,-0.6726,阶段低点止损,1,否
25,AUCTIONUSDT,2025-02-14 18:00:00,11.09,435213.59,2025-02-14 22:00:00,11.2,439530.4,39243.78599142,4316.8165,0.9919,MA5首次上升止损,4,否
26,VICUSDT,2025-02-15 06:00:00,0.3062,435837.35,2025-02-15 08:00:00,0.3054,434698.65,1423374.76077063,-1138.6998,-0.2613,MA5下跌破线,2,否
27,NEXOUSDT,2025-02-15 07:00:00,1.368,434492.26,2025-02-15 11:00:00,1.35917,431687.75,317611.30306947,-2804.5078,-0.6455,阶段低点止损,4,否
28,LRCUSDT,2025-02-15 22:00:00,0.1365,434062.91,2025-02-15 22:00:00,0.1354195,430626.97,3179948.04631021,-3435.9339,-0.7916,阶段低点止损,0,否
29,JUVUSDT,2025-02-16 10:00:00,1.674,432516.74,2025-02-16 12:00:00,1.6945,437813.39,258373.20076614,5296.6506,1.2246,MA5首次上升止损,2,否
30,OSMOUSDT,2025-02-16 11:00:00,0.3312,434493.29,2025-02-16 13:00:00,0.3325,436198.73,1311875.88486832,1705.4387,0.3925,MA5下跌破线,2,否
31,PSGUSDT,2025-02-16 13:00:00,2.429,438383.26,2025-02-16 14:00:00,2.46,443978.11,180478.9054483,5594.8461,1.2762,MA5首次上升止损,1,否
32,CITYUSDT,2025-02-16 14:00:00,1.377,440703.04,2025-02-16 14:00:00,1.368125,437862.63,320045.78047513,-2840.4063,-0.6445,阶段低点止损,0,否
33,QKCUSDT,2025-02-17 01:00:00,0.009222,436717.4,2025-02-17 02:00:00,0.0091331,432507.68,47356039.88987177,-4209.7152,-0.9639,阶段低点止损,1,否
34,AUDIOUSDT,2025-02-17 00:00:00,0.1036,436907.18,2025-02-17 05:00:00,0.10645,448926.34,4217250.73501422,12019.1646,2.751,MA5首次上升止损,5,否
35,MLNUSDT,2025-02-17 13:00:00,13.74,440421.43,2025-02-17 13:00:00,13.6514,437581.45,32053.96130935,-2839.981,-0.6448,阶段低点止损,0,否
36,GLMUSDT,2025-02-18 00:00:00,0.3186,439143.44,2025-02-18 00:00:00,0.3163105,435987.7,1378353.53720345,-3155.7404,-0.7186,阶段低点止损,0,否
37,API3USDT,2025-02-18 12:00:00,0.96,437723.35,2025-02-18 12:00:00,0.95122,433720.01,455961.82683591,-4003.3448,-0.9146,阶段低点止损,0,否
38,THEUSDT,2025-02-19 04:00:00,0.7011,435921.85,2025-02-19 04:00:00,0.6882415,427926.84,621768.43329718,-7995.0094,-1.834,阶段低点止损,0,否
39,OMUSDT,2025-02-19 20:00:00,7.5088,436532.34,2025-02-19 20:00:00,7.4554355,433429.93,58136.09835394,-3102.4038,-0.7107,阶段低点止损,0,否
40,ACHUSDT,2025-02-19 18:00:00,0.03421,432324.09,2025-02-19 23:00:00,0.03511,443697.72,12637360.25591497,11373.6242,2.6308,MA5首次上升止损,5,否
41,ARKUSDT,2025-02-20 11:00:00,0.4982,436046.14,2025-02-20 11:00:00,0.4926245,431166.23,875243.16246331,-4879.9183,-1.1191,阶段低点止损,0,否
42,ZECUSDT,2025-02-21 03:00:00,36.83,434540.19,2025-02-21 03:00:00,36.5563,431310.93,11798.53900427,-3229.2601,-0.7431,阶段低点止损,0,否
43,ARKUSDT,2025-02-21 02:00:00,0.481,433850.18,2025-02-21 05:00:00,0.4841,436646.3,901975.42687252,2796.1238,0.6445,MA5首次上升止损,3,否
44,ACHUSDT,2025-02-21 19:00:00,0.03646,433655.27,2025-02-21 19:00:00,0.0357603,425333.04,11894000.79510992,-8322.2324,-1.9191,阶段低点止损,0,否
45,BANDUSDT,2025-02-22 11:00:00,1.079,429910.26,2025-02-22 11:00:00,1.06863,425778.5,398433.98000867,-4131.7604,-0.9611,阶段低点止损,0,否
46,BARUSDT,2025-02-23 05:00:00,1.765,426173.56,2025-02-23 05:00:00,1.7512,422841.43,241458.10522189,-3332.1219,-0.7819,阶段低点止损,0,否
47,REQUSDT,2025-02-23 04:00:00,0.1026,428050.97,2025-02-23 06:00:00,0.101092,421759.54,4172036.7666827,-6291.4314,-1.4698,阶段低点止损,2,否
48,DUSDT,2025-02-24 02:00:00,0.08468,433431.5,2025-02-24 03:00:00,0.0836397,428106.76,5118463.58558029,-5324.7377,-1.2285,阶段低点止损,1,否
49,TSTUSDT,2025-02-24 01:00:00,0.1021,423720.37,2025-02-24 05:00:00,0.1047,434510.51,4150052.62760378,10790.1368,2.5465,MA5首次上升止损,4,否
50,TFUELUSDT,2025-02-24 23:00:00,0.05105,426179.8,2025-02-24 23:00:00,0.05057585,422221.46,8348282.13324206,-3958.338,-0.9288,阶段低点止损,0,否
51,HMSTRUSDT,2025-02-26 03:00:00,0.001707,424398.55,2025-02-26 06:00:00,0.001721,427879.27,248622466.7919991,3480.7145,0.8202,MA5上升后止损,3,否
52,EURIUSDT,2025-02-26 14:00:00,1.0498,425964.87,2025-02-26 18:00:00,1.0501,426086.6,405758.11807462,121.7274,0.0286,MA5上升后止损,4,否
53,EURUSDT,2025-02-26 15:00:00,1.05,426019.65,2025-02-26 18:00:00,1.0501,426060.22,405732.99971493,40.5733,0.0095,MA5上升后止损,3,否
54,VANAUSDT,2025-02-26 21:00:00,8.445,426037.91,2025-02-26 21:00:00,8.3381,420644.96,50448.53850629,-5392.9488,-1.2658,阶段低点止损,0,否
55,USDCUSDT,2025-02-26 20:00:00,1.0007,426037.91,2025-02-27 02:00:00,1.00085,426101.77,425739.88976283,63.861,0.015,MA5首次上升止损,6,否
56,RUNEUSDT,2025-02-27 15:00:00,1.56,423639.82,2025-02-27 18:00:00,1.578,428527.97,271563.98601498,4888.1517,1.1538,MA5首次上升止损,3,否
57,1000SATSUSDT,2025-02-27 16:00:00,0.0001359,428039.15,2025-02-27 20:00:00,0.00013403,422138.26,3149662654.5755386,-5900.893,-1.3786,阶段低点止损,4,否
58,USDPUSDT,2025-02-27 19:00:00,1.001,425272.55,2025-02-28 08:00:00,1.00105,425293.79,424847.69949278,21.2424,0.005,MA5首次上升止损,13,否
59,FIOUSDT,2025-02-28 13:00:00,0.02273,423193.64,2025-02-28 14:00:00,0.02223825,414038.1,18618286.12850095,-9155.5422,-2.1634,阶段低点止损,1,否
60,BELUSDT,2025-03-01 07:00:00,1.0358,419073.65,2025-03-01 09:00:00,1.04225,421683.25,404589.35094532,2609.6013,0.6227,MA5首次上升止损,2,否
61,SOLVUSDT,2025-03-01 10:00:00,0.038,427294.76,2025-03-01 14:00:00,0.0373125,419564.1,11244599.06793138,-7730.6619,-1.8092,阶段低点止损,4,否
62,CKBUSDT,2025-03-01 09:00:00,0.006461,421567.94,2025-03-01 15:00:00,0.006687,436314.01,65248095.19544095,14746.0695,3.4979,MA5首次上升止损,6,否
63,BARUSDT,2025-03-02 14:00:00,1.732,423404.9,2025-03-02 15:00:00,1.732,423404.9,244460.10608835,0.0,0.0,MA5下跌破线,1,否
64,HBARUSDT,2025-03-02 16:00:00,0.24509,423099.07,2025-03-02 16:00:00,0.2433173,420038.86,1726300.84278316,-3060.2135,-0.7233,阶段低点止损,0,否
65,APTUSDT,2025-03-02 12:00:00,6.23,423404.9,2025-03-02 18:00:00,6.245,424424.34,67962.2638435,1019.434,0.2408,MA5首次上升止损,6,否
66,TNSRUSDT,2025-03-03 09:00:00,0.5126,422486.55,2025-03-03 10:00:00,0.5033705,414879.57,824203.18562068,-7606.9833,-1.8005,阶段低点止损,1,否
67,PIVXUSDT,2025-03-04 02:00:00,0.1839,419063.41,2025-03-04 02:00:00,0.182881,416741.36,2278756.99001307,-2322.0534,-0.5541,阶段低点止损,0,否
68,USDPUSDT,2025-03-04 23:00:00,1.0014,418018.49,2025-03-05 00:00:00,1.00155,418081.1,417434.0787354,62.6151,0.015,MA5首次上升止损,1,否
69,USDPUSDT,2025-03-05 03:00:00,1.0011,418046.66,2025-03-05 08:00:00,1.001,418004.9,417587.31719703,-41.7587,-0.01,MA5上升后止损,5,否
70,DEXEUSDT,2025-03-06 04:00:00,19.057,418027.87,2025-03-06 05:00:00,19.12,419409.82,21935.65995785,1381.9466,0.3306,MA5下跌破线,1,否
71,DEXEUSDT,2025-03-06 08:00:00,18.933,418649.75,2025-03-06 12:00:00,19.0255,420695.12,22112.17175178,2045.3759,0.4886,MA5首次上升止损,4,否
72,XNOUSDT,2025-03-06 09:00:00,1.203,418311.43,2025-03-06 14:00:00,1.204,418659.16,347723.55074703,347.7236,0.0831,MA5首次上升止损,5,否
73,DGBUSDT,2025-03-06 14:00:00,0.00833,420196.07,2025-03-06 14:00:00,0.0082585,416589.34,50443705.80035917,-3606.725,-0.8583,阶段低点止损,0,否
74,1000CHEEMSUSDT,2025-03-07 11:00:00,0.000844,418103.62,2025-03-07 12:00:00,0.0008348,413548.57,495383431.6224607,-4555.0507,-1.0895,阶段低点止损,1,否
75,AEURUSDT,2025-03-08 04:00:00,1.0319,416053.84,2025-03-08 05:00:00,1.0303,415408.74,403192.01811722,-645.1072,-0.1551,MA5下跌破线,1,否
76,1000CHEEMSUSDT,2025-03-08 22:00:00,0.000908,415763.55,2025-03-08 23:00:00,0.00090047,412317.93,457889367.0067364,-3445.6175,-0.8287,阶段低点止损,1,否
77,BTTCUSDT,2025-03-08 23:00:00,7.4e-07,414939.34,2025-03-09 00:00:00,7.5e-07,420546.63,560728843758.7899,5607.2884,1.3514,MA5首次上升止损,1,否
78,CVXUSDT,2025-03-09 17:00:00,2.316,416736.3,2025-03-09 18:00:00,2.293475,412683.19,179937.95214594,-4053.1024,-0.9726,阶段低点止损,1,否
79,DGBUSDT,2025-03-09 18:00:00,0.01054,415845.6,2025-03-09 18:00:00,0.01039775,410233.27,39454042.15435315,-5612.3375,-1.3496,阶段低点止损,0,否
80,RAREUSDT,2025-03-10 13:00:00,0.0651,412386.85,2025-03-10 21:00:00,0.0952,603060.34,6334667.42287496,190673.4894,46.2366,MA5下跌破线,8,否
81,OGUSDT,2025-03-10 14:00:00,3.978,441462.97,2025-03-10 22:00:00,4.181,463991.12,110976.11178988,22528.1507,5.1031,MA5下跌破线,8,否
82,QUICKUSDT,2025-03-10 22:00:00,0.02454,506379.96,2025-03-10 22:00:00,0.0241387,498099.18,20634880.05387508,-8280.7774,-1.6353,阶段低点止损,0,否
83,HMSTRUSDT,2025-03-11 16:00:00,0.002128,504601.24,2025-03-11 18:00:00,0.002126,504126.99,237124641.66798773,-474.2493,-0.094,MA5下跌破线,2,否
84,IOSTUSDT,2025-03-12 13:00:00,0.004823,504387.83,2025-03-12 14:00:00,0.00477799,499680.69,104579685.94069597,-4707.1317,-0.9332,阶段低点止损,1,否
85,AUCTIONUSDT,2025-03-12 14:00:00,23.6,505987.89,2025-03-12 14:00:00,23.31285,499831.35,21440.16502063,-6156.5434,-1.2167,阶段低点止损,0,否
86,TIAUSDT,2025-03-13 14:00:00,3.618,500181.13,2025-03-13 14:00:00,3.58996,496304.66,138247.96389548,-3876.4729,-0.775,阶段低点止损,0,否
87,IOTXUSDT,2025-03-13 13:00:00,0.01648,499499.17,2025-03-13 21:00:00,0.016585,502681.66,30309415.74754475,3182.4887,0.6371,MA5首次上升止损,8,否
88,AUCTIONUSDT,2025-03-14 12:00:00,25.53,499186.88,2025-03-14 12:00:00,25.0342,489492.52,19552.95255014,-9694.3539,-1.942,阶段低点止损,0,否
89,LAYERUSDT,2025-03-15 10:00:00,1.1894,494824.42,2025-03-15 10:00:00,1.1809655,491315.43,416028.60212016,-3508.9932,-0.7091,阶段低点止损,0,否
90,PHAUSDT,2025-03-16 09:00:00,0.1204,493245.37,2025-03-16 09:00:00,0.1198975,491186.77,4096722.36213996,-2058.603,-0.4174,阶段低点止损,0,否
91,REDUSDT,2025-03-17 09:00:00,0.7675,492319.0,2025-03-17 09:00:00,0.7574935,485900.25,641457.98183389,-6418.7493,-1.3038,阶段低点止损,0,否
92,VANAUSDT,2025-03-18 10:00:00,6.347,489430.56,2025-03-18 10:00:00,6.309295,486523.05,77112.11026858,-2907.5121,-0.5941,阶段低点止损,0,否
93,NMRUSDT,2025-03-19 12:00:00,10.14,488122.18,2025-03-19 14:00:00,10.185,490288.41,48138.28238873,2166.2227,0.4438,MA5首次上升止损,2,否
94,CTKUSDT,2025-03-19 15:00:00,0.412,490742.75,2025-03-19 15:00:00,0.408945,487103.87,1191123.17255664,-3638.8813,-0.7415,阶段低点止损,0,否
95,DYMUSDT,2025-03-19 13:00:00,0.402,490071.78,2025-03-19 20:00:00,0.4085,497995.83,1219084.03944889,7924.0463,1.6169,MA5首次上升止损,7,否
96,RLCUSDT,2025-03-20 17:00:00,1.347,491025.31,2025-03-20 18:00:00,1.336285,487119.34,364532.52254937,-3905.966,-0.7955,阶段低点止损,1,否
97,DUSDT,2025-03-20 18:00:00,0.06077,489384.91,2025-03-20 18:00:00,0.06044625,486777.73,8053067.49255428,-2607.1806,-0.5327,阶段低点止损,0,否
98,PENDLEUSDT,2025-03-21 21:00:00,2.469,488094.39,2025-03-21 21:00:00,2.450685,484473.72,197689.10162538,-3620.6759,-0.7418,阶段低点止损,0,否
99,DOGSUSDT,2025-03-23 01:00:00,0.0001668,486465.09,2025-03-23 03:00:00,0.00016497,481130.89,2916457360.6699696,-5334.2005,-1.0965,阶段低点止损,2,否
100,ACXUSDT,2025-03-23 02:00:00,0.316,485546.4,2025-03-23 03:00:00,0.313,480936.79,1536539.25218715,-4609.6178,-0.9494,MA5下跌破线,1,否
101,CRVUSDT,2025-03-24 09:00:00,0.4978,481990.37,2025-03-24 09:00:00,0.4922265,476593.88,968240.99947489,-5396.4912,-1.1196,阶段低点止损,0,否
102,ZRXUSDT,2025-03-25 16:00:00,0.2801,479561.95,2025-03-25 21:00:00,0.2834,485211.91,1712109.77684342,5649.9623,1.1782,MA5下跌破线,5,否
103,IMXUSDT,2025-03-25 17:00:00,0.625,483414.2,2025-03-25 23:00:00,0.633,489601.9,773462.71278678,6187.7017,1.28,MA5首次上升止损,6,否
104,HIVEUSDT,2025-03-25 22:00:00,0.2529,486281.13,2025-03-26 02:00:00,0.2531,486665.69,1922819.81084026,384.564,0.0791,MA5上升后止损,4,否
105,PORTOUSDT,2025-03-26 00:00:00,1.079,487830.81,2025-03-26 02:00:00,1.071615,484491.95,452113.81982305,-3338.8606,-0.6844,阶段低点止损,2,否
106,SHIBUSDT,2025-03-27 08:00:00,1.421e-05,484870.32,2025-03-27 08:00:00,1.406e-05,479729.87,34121767612.800373,-5140.4443,-1.0602,阶段低点止损,0,否
107,VANRYUSDT,2025-03-27 07:00:00,0.0332,483559.46,2025-03-27 15:00:00,0.0346,503950.53,14565044.09065465,20391.0617,4.2169,MA5下跌破线,8,否
108,SUIUSDT,2025-03-28 14:00:00,2.6523,490422.24,2025-03-28 14:00:00,2.638143,487804.55,184904.51368848,-2617.6932,-0.5338,阶段低点止损,0,否
109,OGUSDT,2025-03-29 23:00:00,4.239,489244.28,2025-03-29 23:00:00,4.18895,483467.76,115415.02234391,-5776.5219,-1.1807,阶段低点止损,0,否
110,LAYERUSDT,2025-03-31 08:00:00,1.4771,486574.43,2025-03-31 08:00:00,1.4506105,477848.47,329411.97618722,-8725.9585,-1.7933,阶段低点止损,0,否
111,PAXGUSDT,2025-03-31 06:00:00,3110.0,486644.84,2025-03-31 10:00:00,3116.5,487661.95,156.47744208,1017.1034,0.209,MA5首次上升止损,4,否
112,PAXGUSDT,2025-04-01 17:00:00,3145.0,483639.86,2025-04-01 19:00:00,3151.0,484562.54,153.78055878,922.6834,0.1908,MA5下跌破线,2,否
113,USDPUSDT,2025-04-01 20:00:00,1.0027,483219.87,2025-04-01 20:00:00,1.0023,483027.1,481918.68925262,-192.7675,-0.0399,MA5上升后止损,0,否
114,TRXUSDT,2025-04-01 16:00:00,0.2343,483175.86,2025-04-01 22:00:00,0.2349,484413.19,2062210.24348583,1237.3261,0.2561,MA5首次上升止损,6,否
115,BELUSDT,2025-04-03 03:00:00,0.7337,484061.12,2025-04-03 03:00:00,0.7234645,477308.21,659753.46730149,-6752.9066,-1.3951,阶段低点止损,0,否
116,TSTUSDT,2025-04-04 17:00:00,0.0686,480845.27,2025-04-04 18:00:00,0.0681575,477743.61,7009406.292878,-3101.6623,-0.645,阶段低点止损,1,否
117,EURIUSDT,2025-04-04 16:00:00,1.1004,481022.31,2025-04-04 20:00:00,1.1021,481765.44,437134.05214699,743.1279,0.1545,MA5上升后止损,4,否
118,PENDLEUSDT,2025-04-06 02:00:00,3.077,479960.97,2025-04-06 03:00:00,3.041715,474457.1,155983.41582853,-5503.8748,-1.1467,阶段低点止损,1,否
119,ZROUSDT,2025-04-06 03:00:00,2.967,479118.66,2025-04-06 08:00:00,2.9855,482106.09,161482.52782572,2987.4268,0.6235,MA5首次上升止损,5,否
120,FORTHUSDT,2025-04-07 14:00:00,2.279,478828.57,2025-04-07 14:00:00,2.231785,468908.48,210104.68138488,-9920.0925,-2.0717,阶段低点止损,0,否
121,TSTUSDT,2025-04-09 00:00:00,0.0743,474364.53,2025-04-09 00:00:00,0.073829,471357.45,6384448.54962219,-3007.0753,-0.6339,阶段低点止损,0,否
122,ARKUSDT,2025-04-10 11:00:00,0.3515,473011.34,2025-04-10 11:00:00,0.34825,468637.84,1345693.72223851,-4373.5046,-0.9246,阶段低点止损,0,否
123,DCRUSDT,2025-04-11 21:00:00,13.0,471043.27,2025-04-11 21:00:00,12.90515,467606.46,36234.09740754,-3436.8041,-0.7296,阶段低点止损,0,否
124,TAOUSDT,2025-04-13 08:00:00,253.8,469496.7,2025-04-13 08:00:00,252.332,466781.1,1849.8688118,-2715.6074,-0.5784,阶段低点止损,0,否
125,JSTUSDT,2025-04-14 22:00:00,0.03111,468274.68,2025-04-14 23:00:00,0.0309445,465783.54,15052223.7575824,-2491.143,-0.532,阶段低点止损,1,否
126,COWUSDT,2025-04-14 23:00:00,0.2919,468003.74,2025-04-14 23:00:00,0.2880525,461835.04,1603301.61380867,-6168.703,-1.3181,阶段低点止损,0,否
127,LISTAUSDT,2025-04-16 14:00:00,0.1979,463576.76,2025-04-16 16:00:00,0.195816,458695.03,2342479.82878096,-4881.728,-1.0531,阶段低点止损,2,否
128,MDTUSDT,2025-04-16 13:00:00,0.02348,464377.75,2025-04-16 21:00:00,0.02397,474068.77,19777587.325487,9691.0178,2.0869,MA5下跌破线,8,否
129,ANKRUSDT,2025-04-18 07:00:00,0.01695,466541.93,2025-04-18 08:00:00,0.01699,467642.91,27524597.68874771,1100.9839,0.236,MA5下跌破线,1,否
130,IQUSDT,2025-04-18 08:00:00,0.00522,469762.31,2025-04-18 08:00:00,0.00511032,459891.9,89992779.45476191,-9870.4081,-2.1011,阶段低点止损,0,否
131,NEOUSDT,2025-04-19 23:00:00,5.54,463535.71,2025-04-20 07:00:00,5.61,469392.66,83670.70628366,5856.9494,1.2635,MA5下跌破线,8,否
132,XVGUSDT,2025-04-19 22:00:00,0.004429,462595.69,2025-04-20 08:00:00,0.004497,469698.08,104446983.50867057,7102.3949,1.5353,MA5下跌破线,10,否
133,POLYXUSDT,2025-04-20 09:00:00,0.1502,468136.94,2025-04-20 14:00:00,0.1507,469695.32,3116757.2343742,1558.3786,0.3329,MA5首次上升止损,5,否
134,ALPINEUSDT,2025-04-20 08:00:00,0.729,470542.45,2025-04-20 16:00:00,0.7365,475383.42,645462.88932682,4840.9717,1.0288,MA5首次上升止损,8,否
135,QKCUSDT,2025-04-20 15:00:00,0.007807,475809.21,2025-04-20 17:00:00,0.00773712,471550.27,60946484.71698084,-4258.9404,-0.8951,阶段低点止损,2,否
136,AEURUSDT,2025-04-20 17:00:00,1.0428,469469.57,2025-04-20 21:00:00,1.04405,470032.32,450200.96472785,562.7512,0.1199,MA5首次上升止损,4,否
137,ENJUSDT,2025-04-22 05:00:00,0.0925,469522.86,2025-04-22 05:00:00,0.091142,462629.75,5075922.76779843,-6893.1031,-1.4681,阶段低点止损,0,否
138,AEURUSDT,2025-04-22 04:00:00,1.0483,469643.82,2025-04-22 10:00:00,1.04865,469800.62,448005.16781137,156.8018,0.0334,MA5首次上升止损,6,否
139,RSRUSDT,2025-04-23 16:00:00,0.008681,466612.48,2025-04-23 16:00:00,0.00859481,461979.68,53751005.85499284,-4632.7992,-0.9929,阶段低点止损,0,否
140,BARUSDT,2025-04-25 03:00:00,1.853,464527.72,2025-04-25 04:00:00,1.865,467536.0,250689.54246606,3008.2745,0.6476,MA5下跌破线,1,否
141,AEURUSDT,2025-04-25 06:00:00,1.0576,469235.21,2025-04-25 10:00:00,1.051516,466535.86,443679.28157448,-2699.3447,-0.5753,阶段低点止损,4,否
142,SYSUSDT,2025-04-25 04:00:00,0.0438,466332.69,2025-04-25 12:00:00,0.0453,482302.98,10646864.99761095,15970.2975,3.4247,MA5下跌破线,8,否
143,ONDOUSDT,2025-04-26 21:00:00,0.994,471853.37,2025-04-26 21:00:00,0.9889305,469446.87,474701.58395897,-2406.4997,-0.51,阶段低点止损,0,否
144,RAREUSDT,2025-04-28 08:00:00,0.0636,470770.45,2025-04-28 09:00:00,0.0627845,464734.08,7402051.0943281,-6036.3727,-1.2822,阶段低点止损,1,否
145,NOTUSDT,2025-04-28 09:00:00,0.002534,470770.45,2025-04-28 09:00:00,0.00252034,468231.74,185781550.7495136,-2538.7049,-0.5393,阶段低点止损,0,否
146,SHELLUSDT,2025-04-29 22:00:00,0.2126,466911.66,2025-04-29 22:00:00,0.2100445,461299.28,2196197.85841007,-5612.3836,-1.202,阶段低点止损,0,否
147,ACEUSDT,2025-05-01 12:00:00,0.663,464386.09,2025-05-01 12:00:00,0.65869,461367.23,700431.51141139,-3018.8598,-0.6501,阶段低点止损,0,否
148,COTIUSDT,2025-05-03 03:00:00,0.08195,463027.61,2025-05-03 03:00:00,0.0814308,460094.06,5650123.30871718,-2933.544,-0.6336,阶段低点止损,0,否
149,AAVEUSDT,2025-05-04 19:00:00,174.87,461707.51,2025-05-04 21:00:00,173.79665,458873.56,2640.28998879,-2833.9553,-0.6138,阶段低点止损,2,否
150,PSGUSDT,2025-05-04 20:00:00,2.613,461339.19,2025-05-04 23:00:00,2.6235,463193.02,176555.37309073,1853.8314,0.4018,MA5首次上升止损,3,否
151,PARTIUSDT,2025-05-06 14:00:00,0.2638,461266.45,2025-05-06 14:00:00,0.260889,456176.44,1748546.07509711,-5090.0176,-1.1035,阶段低点止损,0,否
152,ZECUSDT,2025-05-08 17:00:00,39.94,463576.28,2025-05-08 17:00:00,39.67065,460449.99,11606.81726662,-3126.2962,-0.6744,阶段低点止损,0,否
153,CYBERUSDT,2025-05-08 16:00:00,1.302,458975.95,2025-05-08 20:00:00,1.319,464968.72,352516.08807953,5992.7735,1.3057,MA5首次上升止损,4,否
154,GUNUSDT,2025-05-10 11:00:00,0.05394,460265.86,2025-05-10 11:00:00,0.0535708,457115.51,8532922.90414364,-3150.3551,-0.6845,阶段低点止损,0,否
155,AMPUSDT,2025-05-12 06:00:00,0.004488,460876.15,2025-05-12 09:00:00,0.004483,460362.69,102690763.55060089,-513.4538,-0.1114,MA5下跌破线,3,否
156,1000CATUSDT,2025-05-12 05:00:00,0.0112,458848.2,2025-05-12 14:00:00,0.01212,496539.3,40968589.43198336,37691.1023,8.2143,MA5下跌破线,9,否
157,KAITOUSDT,2025-05-14 05:00:00,1.9706,480210.85,2025-05-14 05:00:00,1.9236335,468765.7,243687.63344039,-11445.1552,-2.3834,阶段低点止损,0,否
