序号,交易对,买入时间,买入价,买入额,卖出时间,卖出价,卖出额,数量,盈亏(USDT),收益率(%),退出原因,持仓周期,是否半仓
25,WINUSDT,2025-02-17 00:00:00,8.029e-05,392532.64,2025-02-17 03:00:00,8.054e-05,393730.43,4888935575.195351,1197.7892,0.3051,MA5首次上升止损,3,否
26,STORJUSDT,2025-02-17 05:00:00,0.3597,393011.75,2025-02-17 06:00:00,0.361,394432.15,1092609.82212623,1420.3928,0.3614,MA5首次上升止损,1,否
27,GLMUSDT,2025-02-17 21:00:00,0.3251,393579.91,2025-02-17 23:00:00,0.318879,386048.5,1210642.60266475,-7531.4076,-1.9136,阶段低点止损,2,否
28,SXPUSDT,2025-02-18 03:00:00,0.2487,390567.35,2025-02-18 06:00:00,0.25055,393472.65,1570435.65369457,2905.306,0.7439,MA5首次上升止损,3,否
29,STORJUSDT,2025-02-18 05:00:00,0.3788,392514.69,2025-02-18 06:00:00,0.3814,395208.82,1036205.61585116,2694.1346,0.6864,MA5首次上升止损,1,否
30,API3USDT,2025-02-18 10:00:00,0.975,392807.12,2025-02-18 11:00:00,0.95832,386087.1,402879.10081852,-6720.0234,-1.7108,阶段低点止损,1,否
31,GNOUSDT,2025-02-19 21:00:00,185.0,390119.11,2025-02-19 23:00:00,181.863,383503.96,2108.75196723,-6615.1549,-1.6957,阶段低点止损,2,否
32,GNOUSDT,2025-02-20 03:00:00,180.7,387473.05,2025-02-20 05:00:00,181.2,388545.2,2144.28916419,1072.1446,0.2767,MA5下跌破线,2,否
33,ARKUSDT,2025-02-20 12:00:00,0.4948,387901.91,2025-02-20 14:00:00,0.4885,382962.98,783956.97211349,-4938.9289,-1.2732,MA5下跌破线,2,否
34,ARKUSDT,2025-02-20 21:00:00,0.485,385926.34,2025-02-21 04:00:00,0.4867,387279.07,795724.40872583,1352.7315,0.3505,MA5首次上升止损,7,否
35,ZECUSDT,2025-02-21 03:00:00,36.83,385194.27,2025-02-21 06:00:00,36.3726,380410.46,10458.70952419,-4783.8137,-1.2419,阶段低点止损,3,否
36,ASTRUSDT,2025-02-22 06:00:00,0.0426,384249.43,2025-02-22 08:00:00,0.0427,385151.42,9019939.64242852,901.994,0.2347,MA5上升后止损,2,否
37,TNSRUSDT,2025-02-22 09:00:00,0.4597,390882.44,2025-02-22 11:00:00,0.46525,395601.6,850298.98554092,4719.1594,1.2073,MA5首次上升止损,2,否
38,SEIUSDT,2025-02-22 05:00:00,0.2526,384553.91,2025-02-22 14:00:00,0.2729,415458.28,1522382.83980767,30904.3716,8.0364,MA5下跌破线,9,否
39,BANDUSDT,2025-02-22 12:00:00,1.071,402513.36,2025-02-22 18:00:00,1.0735,403452.93,375829.46552365,939.5737,0.2334,MA5首次上升止损,6,否
40,VANAUSDT,2025-02-22 20:00:00,6.231,404990.86,2025-02-22 20:00:00,6.13899,399010.57,64996.12606125,-5980.2936,-1.4766,阶段低点止损,0,否
41,CVXUSDT,2025-02-22 17:00:00,2.604,398713.12,2025-02-23 06:00:00,2.732,418311.92,153115.63746913,19598.8016,4.9155,MA5下跌破线,13,否
42,RUNEUSDT,2025-02-23 10:00:00,1.35,415797.16,2025-02-23 16:00:00,1.366,420725.12,307997.89336067,4927.9663,1.1852,MA5首次上升止损,6,否
43,PROMUSDT,2025-02-22 23:00:00,6.053,402904.98,2025-02-23 17:00:00,6.574,437584.22,66562.85731688,34679.2487,8.6073,MA5下跌破线,18,否
44,BOMEUSDT,2025-02-23 20:00:00,0.002101,420830.23,2025-02-23 22:00:00,0.002094,419428.13,200299968.58209577,-1402.0998,-0.3332,MA5下跌破线,2,否
45,PEOPLEUSDT,2025-02-23 22:00:00,0.02135,421951.91,2025-02-23 23:00:00,0.020988,414797.51,19763555.68220342,-7154.4072,-1.6956,阶段低点止损,1,否
46,DUSDT,2025-02-24 02:00:00,0.08468,417407.63,2025-02-24 03:00:00,0.0832194,410207.99,4929235.13481543,-7199.6408,-1.7248,阶段低点止损,1,否
47,OGNUSDT,2025-02-24 10:00:00,0.0811,414527.77,2025-02-24 11:00:00,0.079992,408864.44,5111316.58299637,-5663.3388,-1.3662,阶段低点止损,1,否
48,GLMUSDT,2025-02-24 17:00:00,0.3337,412262.44,2025-02-24 21:00:00,0.329571,407161.36,1235428.34693264,-5101.0836,-1.2373,阶段低点止损,4,否
49,QNTUSDT,2025-02-27 08:00:00,101.5,410222.01,2025-02-27 14:00:00,101.5,410222.01,4041.59611738,0.0,0.0,MA5首次上升止损,6,否
50,GUSDT,2025-02-27 23:00:00,0.0203,410205.62,2025-02-28 03:00:00,0.0200475,405103.3,20207173.15582889,-5102.3112,-1.2438,阶段低点止损,4,否
51,USDPUSDT,2025-02-27 20:00:00,1.0011,410222.01,2025-02-28 08:00:00,1.0011,410222.01,409771.25753034,0.0,0.0,MA5首次上升止损,12,否
52,REZUSDT,2025-02-28 09:00:00,0.01996,408181.08,2025-02-28 09:00:00,0.0195921,400657.54,20449953.97920286,-7523.5381,-1.8432,阶段低点止损,0,否
53,BCHUSDT,2025-03-01 23:00:00,310.0,405013.65,2025-03-02 01:00:00,310.35,405470.92,1306.49563477,457.2735,0.1129,MA5首次上升止损,2,否
54,BERAUSDT,2025-03-01 22:00:00,8.205,405171.67,2025-03-02 03:00:00,8.214,405616.1,49381.06839699,444.4296,0.1097,MA5上升后止损,5,否
55,PENGUUSDT,2025-03-02 02:00:00,0.008751,405354.58,2025-03-02 07:00:00,0.00876,405771.46,46320943.38774736,416.8885,0.1028,MA5上升后止损,5,否
56,APTUSDT,2025-03-02 13:00:00,6.25,405699.1,2025-03-02 18:00:00,6.25,405699.1,64911.85645258,0.0,0.0,MA5首次上升止损,5,否
57,ALGOUSDT,2025-03-03 17:00:00,0.2675,405699.1,2025-03-03 22:00:00,0.27175,412144.79,1516632.16010692,6445.6867,1.5888,MA5首次上升止损,5,否
58,MOVEUSDT,2025-03-03 18:00:00,0.4714,405881.1,2025-03-03 22:00:00,0.47575,409626.5,861012.08885833,3745.4026,0.9228,MA5首次上升止损,4,否
59,DOGSUSDT,2025-03-03 23:00:00,0.0001777,409775.54,2025-03-04 02:00:00,0.00017563,404992.9,2305996277.633075,-4782.6363,-1.1671,阶段低点止损,3,否
60,PIVXUSDT,2025-03-04 02:00:00,0.1839,408760.9,2025-03-04 02:00:00,0.181962,404453.24,2222734.63933246,-4307.6597,-1.0538,阶段低点止损,0,否
61,COTIUSDT,2025-03-04 06:00:00,0.08118,406139.42,2025-03-04 07:00:00,0.08235,411992.87,5002949.25019786,5853.4506,1.4412,MA5下跌破线,1,否
62,USDPUSDT,2025-03-05 00:00:00,1.0017,408480.8,2025-03-05 00:00:00,1.0016,408440.02,407787.56152556,-40.7788,-0.01,MA5上升后止损,0,否
63,USDPUSDT,2025-03-05 03:00:00,1.0011,408464.49,2025-03-05 08:00:00,1.001,408423.69,408015.67163889,-40.8016,-0.01,MA5上升后止损,5,否
64,DEXEUSDT,2025-03-06 10:00:00,18.872,408448.17,2025-03-06 12:00:00,18.995,411110.27,21643.07801244,2662.0986,0.6518,MA5首次上升止损,2,否
65,XNOUSDT,2025-03-06 16:00:00,1.196,409513.01,2025-03-06 17:00:00,1.2,410882.62,342402.18034201,1369.6087,0.3344,MA5首次上升止损,1,否
66,ETCUSDT,2025-03-07 01:00:00,20.12,410060.85,2025-03-07 01:00:00,19.9089,405758.47,20380.75801081,-4302.378,-1.0492,阶段低点止损,0,否
67,ETCUSDT,2025-03-07 04:00:00,19.95,408339.9,2025-03-07 07:00:00,20.015,409670.33,20468.16541209,1330.4308,0.3258,MA5首次上升止损,3,否
68,AEURUSDT,2025-03-08 09:00:00,1.031,408872.07,2025-03-08 18:00:00,1.0267,407166.79,396578.14963324,-1705.286,-0.4171,MA5上升后止损,9,否
69,EURIUSDT,2025-03-08 15:00:00,1.083,408047.19,2025-03-08 21:00:00,1.0829,408009.51,376774.8750883,-37.6775,-0.0092,MA5首次上升止损,6,否
70,DGBUSDT,2025-03-09 22:00:00,0.0101,408174.89,2025-03-09 23:00:00,0.0099594,402492.77,40413355.1346036,-5682.1177,-1.3921,阶段低点止损,1,否
71,HMSTRUSDT,2025-03-11 19:00:00,0.002128,405902.04,2025-03-11 20:00:00,0.0021315,406569.64,190743439.74000296,667.602,0.1645,MA5首次上升止损,1,否
72,RADUSDT,2025-03-12 12:00:00,0.856,406169.08,2025-03-12 14:00:00,0.84447,400698.13,474496.58946538,-5470.9457,-1.347,阶段低点止损,2,否
73,TUSDUSDT,2025-03-13 08:00:00,0.9986,403980.7,2025-03-13 19:00:00,0.99895,404122.29,404547.06820724,141.5915,0.035,MA5首次上升止损,11,否
74,RADUSDT,2025-03-14 14:00:00,0.871,404037.34,2025-03-14 15:00:00,0.8755,406124.79,463877.54179253,2087.4489,0.5166,MA5首次上升止损,1,否
75,MDTUSDT,2025-03-14 23:00:00,0.02931,404872.32,2025-03-15 05:00:00,0.03048,421034.06,13813453.37688583,16161.7405,3.9918,MA5下跌破线,6,否
76,GMTUSDT,2025-03-15 10:00:00,0.0496,411337.01,2025-03-15 15:00:00,0.0497,412166.32,8293084.9729215,829.3085,0.2016,MA5首次上升止损,5,否
77,BANANAUSDT,2025-03-15 20:00:00,16.71,411668.74,2025-03-15 22:00:00,17.005,418936.38,24636.07050005,7267.6408,1.7654,MA5首次上升止损,2,否
78,OGUSDT,2025-03-16 03:00:00,4.243,414575.79,2025-03-16 08:00:00,4.284,418581.83,97708.17685007,4006.0353,0.9663,MA5首次上升止损,5,否
79,GMXUSDT,2025-03-16 14:00:00,16.39,416178.21,2025-03-16 14:00:00,16.1667,410508.13,25392.20307963,-5670.0789,-1.3624,阶段低点止损,0,否
80,SUSDT,2025-03-16 17:00:00,0.5299,413119.52,2025-03-16 17:00:00,0.522126,407058.77,779617.88551123,-6060.7494,-1.4671,阶段低点止损,0,否
81,PORTOUSDT,2025-03-16 16:00:00,1.047,413910.18,2025-03-16 18:00:00,1.03059,407422.82,395329.68184919,-6487.3601,-1.5673,阶段低点止损,2,否
82,SANTOSUSDT,2025-03-16 23:00:00,2.698,411244.97,2025-03-16 23:00:00,2.64924,403812.68,152425.85909743,-7432.2849,-1.8073,阶段低点止损,0,否
83,TONUSDT,2025-03-16 22:00:00,3.335,408890.93,2025-03-17 03:00:00,3.3725,413488.66,122605.97693783,4597.7241,1.1244,MA5首次上升止损,5,否
84,SPELLUSDT,2025-03-17 06:00:00,0.0007015,407826.16,2025-03-17 07:00:00,0.0006927,402711.91,581363024.4346209,-5114.2505,-1.254,阶段低点止损,1,否
85,NOTUSDT,2025-03-17 04:00:00,0.002362,407757.11,2025-03-17 09:00:00,0.002367,408620.27,172632137.50460824,863.1607,0.2117,MA5首次上升止损,5,否
86,PSGUSDT,2025-03-17 12:00:00,2.21,406056.67,2025-03-17 15:00:00,2.205,405137.99,183736.05106358,-918.6803,-0.2262,MA5下跌破线,3,否
87,TONUSDT,2025-03-17 22:00:00,3.42,405543.66,2025-03-17 23:00:00,3.4395,407855.97,118580.01813499,2312.3104,0.5702,MA5首次上升止损,1,否
88,JUVUSDT,2025-03-17 21:00:00,1.115,405689.2,2025-03-18 01:00:00,1.116,406053.05,363846.8168147,363.8468,0.0897,MA5首次上升止损,4,否
89,BERAUSDT,2025-03-18 01:00:00,6.517,406759.66,2025-03-18 07:00:00,6.62,413188.43,62415.17011149,6428.7625,1.5805,MA5下跌破线,6,否
90,BBUSDT,2025-03-18 13:00:00,0.1233,410021.05,2025-03-18 17:00:00,0.1236,411018.67,3325393.7762954,997.6181,0.2433,MA5首次上升止损,4,否
91,CRVUSDT,2025-03-18 12:00:00,0.4272,409331.17,2025-03-18 21:00:00,0.4323,414217.85,958172.21120121,4886.6783,1.1938,MA5下跌破线,9,否
92,ARKUSDT,2025-03-18 23:00:00,0.3411,411684.89,2025-03-19 01:00:00,0.334818,404102.93,1206933.11987442,-7581.9539,-1.8417,阶段低点止损,2,否
93,NMRUSDT,2025-03-19 12:00:00,10.14,413618.2,2025-03-19 14:00:00,10.185,415453.78,40790.74931678,1835.5837,0.4438,MA5首次上升止损,2,否
94,STRAXUSDT,2025-03-19 03:00:00,0.04279,408652.11,2025-03-19 16:00:00,0.04328,413331.69,9550177.74352755,4679.5871,1.1451,MA5下跌破线,13,否
95,NMRUSDT,2025-03-19 17:00:00,9.93,411258.17,2025-03-19 21:00:00,9.8109,406325.56,41415.72748952,-4932.6131,-1.1994,阶段低点止损,4,否
96,CTKUSDT,2025-03-19 18:00:00,0.4058,410926.85,2025-03-19 21:00:00,0.4069,412040.75,1012633.92841563,1113.8973,0.2711,MA5上升后止损,3,否
97,SUNUSDT,2025-03-19 22:00:00,0.01675,409730.69,2025-03-19 23:00:00,0.0164835,403211.69,24461533.59055995,-6518.9987,-1.591,阶段低点止损,1,否
98,AVAXUSDT,2025-03-20 13:00:00,19.2,407123.09,2025-03-20 17:00:00,19.25,408183.3,21204.32750839,1060.2164,0.2604,MA5首次上升止损,4,否
99,CRVUSDT,2025-03-20 15:00:00,0.4511,406783.82,2025-03-20 18:00:00,0.445599,401823.24,901759.74045886,-4960.5803,-1.2195,阶段低点止损,3,否
100,DUSDT,2025-03-20 18:00:00,0.06077,406717.56,2025-03-20 18:00:00,0.0601425,402517.86,6692735.81948447,-4199.6917,-1.0326,阶段低点止损,0,否
101,COWUSDT,2025-03-20 21:00:00,0.3,403883.07,2025-03-20 23:00:00,0.2989,402402.16,1346276.88629232,-1480.9046,-0.3667,MA5下跌破线,2,否
102,QTUMUSDT,2025-03-20 22:00:00,2.245,403667.66,2025-03-20 23:00:00,2.225,400071.51,179807.42164182,-3596.1484,-0.8909,MA5下跌破线,1,否
103,CETUSUSDT,2025-03-21 05:00:00,0.1125,401852.24,2025-03-21 07:00:00,0.110781,395711.94,3572019.95275195,-6140.3023,-1.528,阶段低点止损,2,否
104,SCUSDT,2025-03-21 14:00:00,0.003437,399396.12,2025-03-21 16:00:00,0.00338382,393216.35,116204865.80304965,-6179.7748,-1.5473,阶段低点止损,2,否
105,AMPUSDT,2025-03-21 23:00:00,0.004159,396924.21,2025-03-22 02:00:00,0.00409761,391065.31,95437416.17208925,-5858.903,-1.4761,阶段低点止损,3,否
106,KAVAUSDT,2025-03-22 00:00:00,0.5389,395053.64,2025-03-22 06:00:00,0.54195,397289.52,733074.11486871,2235.8761,0.566,MA5首次上升止损,6,否
107,1000CHEEMSUSDT,2025-03-22 11:00:00,0.001441,395475.0,2025-03-22 14:00:00,0.0014585,400277.79,274444832.1223714,4802.7846,1.2144,MA5首次上升止损,3,否
108,FORTHUSDT,2025-03-22 20:00:00,2.905,397396.12,2025-03-22 23:00:00,2.9065,397601.31,136797.28637287,205.1959,0.0516,MA5首次上升止损,3,否
109,AGLDUSDT,2025-03-23 00:00:00,1.006,397478.2,2025-03-23 02:00:00,1.0115,399651.29,395107.54998511,2173.0915,0.5467,MA5首次上升止损,2,否
110,ACXUSDT,2025-03-23 04:00:00,0.3129,398347.43,2025-03-23 05:00:00,0.306801,390582.9,1273082.23680085,-7764.5286,-1.9492,阶段低点止损,1,否
111,DOGSUSDT,2025-03-23 05:00:00,0.0001611,397430.81,2025-03-23 05:00:00,0.0001583,390525.73,2466982077.4952707,-6905.0828,-1.7374,阶段低点止损,0,否
112,1000CHEEMSUSDT,2025-03-23 12:00:00,0.001502,392618.74,2025-03-23 13:00:00,0.00147114,384552.02,261397296.8191244,-8066.7206,-2.0546,阶段低点止损,1,否
113,APTUSDT,2025-03-23 11:00:00,5.641,392479.59,2025-03-23 16:00:00,5.6435,392653.53,69576.2431016,173.9406,0.0443,MA5首次上升止损,5,否
114,ARKMUSDT,2025-03-23 21:00:00,0.607,389322.48,2025-03-24 01:00:00,0.605,388039.7,641387.93302683,-1282.7759,-0.3295,MA5下跌破线,4,否
115,UMAUSDT,2025-03-23 23:00:00,1.372,389065.92,2025-03-24 01:00:00,1.35729,384894.52,283575.74356711,-4171.3992,-1.0722,阶段低点止损,2,否
116,API3USDT,2025-03-24 18:00:00,1.251,387140.81,2025-03-24 19:00:00,1.23255,381431.17,309465.07220281,-5709.6306,-1.4748,阶段低点止损,1,否
117,AIXBTUSDT,2025-03-25 06:00:00,0.1191,384856.95,2025-03-25 06:00:00,0.117216,378769.04,3231376.60027591,-6087.9135,-1.5819,阶段低点止损,0,否
118,ANKRUSDT,2025-03-25 17:00:00,0.02022,385152.4,2025-03-25 18:00:00,0.02027,386104.8,19048090.83418217,952.4045,0.2473,MA5下跌破线,1,否
119,ZRXUSDT,2025-03-25 16:00:00,0.2801,382421.79,2025-03-25 21:00:00,0.2834,386927.29,1365304.49013528,4505.5048,1.1782,MA5下跌破线,5,否
120,BNBUSDT,2025-03-26 06:00:00,630.37,384604.95,2025-03-26 10:00:00,631.05,385019.84,610.12572208,414.8855,0.1079,MA5首次上升止损,4,否
121,1000CHEEMSUSDT,2025-03-26 18:00:00,0.001925,384770.91,2025-03-26 20:00:00,0.00189882,379538.02,199880989.93608418,-5232.8843,-1.36,阶段低点止损,2,否
122,BELUSDT,2025-03-27 04:00:00,0.7672,382677.75,2025-03-27 07:00:00,0.7722,385171.74,498797.90393685,2493.9895,0.6517,MA5首次上升止损,3,否
123,SHIBUSDT,2025-03-27 08:00:00,1.421e-05,383216.68,2025-03-27 14:00:00,1.439e-05,388070.94,26968098519.130627,4854.2577,1.2667,MA5下跌破线,6,否
124,VANRYUSDT,2025-03-27 06:00:00,0.0335,384134.24,2025-03-27 15:00:00,0.0346,396747.6,11466693.78447304,12613.3632,3.2836,MA5下跌破线,9,否
125,PSGUSDT,2025-03-28 03:00:00,2.313,390662.4,2025-03-28 07:00:00,2.3175,391422.44,168898.57158096,760.0436,0.1946,MA5首次上升止损,4,否
126,SAGAUSDT,2025-03-28 08:00:00,0.4028,390966.41,2025-03-28 08:00:00,0.397188,385519.28,970621.68196528,-5447.1289,-1.3932,阶段低点止损,0,否
127,ORCAUSDT,2025-03-29 03:00:00,2.642,388787.56,2025-03-29 05:00:00,2.654,390553.44,147156.53366538,1765.8784,0.4542,MA5下跌破线,2,否
128,FUNUSDT,2025-03-31 15:00:00,0.004847,389493.91,2025-03-31 15:00:00,0.00478467,384485.22,80357729.17382598,-5008.6973,-1.286,阶段低点止损,0,否
129,TRXUSDT,2025-04-01 20:00:00,0.2339,387490.43,2025-04-01 22:00:00,0.2347,388815.75,1656649.99744238,1325.32,0.342,MA5首次上升止损,2,否
130,COMPUSDT,2025-04-02 07:00:00,44.77,388020.56,2025-04-02 07:00:00,44.2233,383282.33,8666.97704715,-4738.2364,-1.2211,阶段低点止损,0,否
131,COMPUSDT,2025-04-02 17:00:00,43.51,386125.27,2025-04-02 20:00:00,42.6888,378837.61,8874.40284671,-7287.6596,-1.8874,阶段低点止损,3,否
132,RAREUSDT,2025-04-05 07:00:00,0.0674,383210.2,2025-04-05 07:00:00,0.066627,378815.23,5685611.33550737,-4394.9776,-1.1469,阶段低点止损,0,否
133,KAIAUSDT,2025-04-05 14:00:00,0.1078,381452.21,2025-04-05 21:00:00,0.1081,382513.77,3538517.74571668,1061.5553,0.2783,MA5首次上升止损,7,否
134,JSTUSDT,2025-04-05 15:00:00,0.03146,381593.75,2025-04-05 22:00:00,0.03146,381593.75,12129489.9459023,0.0,0.0,MA5上升后止损,7,否
135,TUSDUSDT,2025-04-06 03:00:00,0.9991,380886.55,2025-04-06 07:00:00,0.9991,380886.55,381229.66152756,0.0,0.0,MA5首次上升止损,4,否
136,PENDLEUSDT,2025-04-06 01:00:00,3.085,381876.84,2025-04-06 09:00:00,3.0875,382186.3,123785.03569457,309.4626,0.081,MA5首次上升止损,8,否
137,DCRUSDT,2025-04-09 21:00:00,11.88,382000.62,2025-04-09 23:00:00,11.91,382965.27,32154.93435635,964.648,0.2525,MA5下跌破线,2,否
138,TFUELUSDT,2025-04-10 22:00:00,0.03337,382386.48,2025-04-10 23:00:00,0.0329175,377201.29,11458989.49252965,-5185.1927,-1.356,阶段低点止损,1,否
139,ONGUSDT,2025-04-10 23:00:00,0.1778,382890.67,2025-04-10 23:00:00,0.174834,376503.42,2153490.85997405,-6387.2539,-1.6682,阶段低点止损,0,否
140,QIUSDT,2025-04-11 08:00:00,0.00745,377757.5,2025-04-11 10:00:00,0.0075,380292.79,50705704.79346219,2535.2852,0.6711,MA5首次上升止损,2,否
141,DCRUSDT,2025-04-11 18:00:00,13.05,378771.61,2025-04-11 21:00:00,12.8898,374121.87,29024.64481281,-4649.7481,-1.2276,阶段低点止损,3,否
142,PHAUSDT,2025-04-12 12:00:00,0.0914,376911.72,2025-04-12 14:00:00,0.0921,379798.35,4123760.56419647,2886.6324,0.7659,MA5首次上升止损,2,否
143,SPELLUSDT,2025-04-12 17:00:00,0.0005863,380811.86,2025-04-12 18:00:00,0.0005881,381980.99,649517073.3136353,1169.1307,0.307,MA5下跌破线,1,否
144,CRVUSDT,2025-04-12 14:00:00,0.5967,379221.02,2025-04-12 20:00:00,0.6075,386084.75,635530.45329899,6863.7289,1.81,MA5下跌破线,6,否
145,CVXUSDT,2025-04-13 12:00:00,2.124,382024.08,2025-04-13 15:00:00,2.137,384362.27,179860.67690132,2338.1888,0.6121,MA5首次上升止损,3,否
146,TRXUSDT,2025-04-13 09:00:00,0.2458,381279.51,2025-04-13 17:00:00,0.2466,382520.45,1551177.83717075,1240.9423,0.3255,MA5下跌破线,8,否
147,QIUSDT,2025-04-13 16:00:00,0.00794,383641.87,2025-04-13 19:00:00,0.007975,385332.99,48317616.05877257,1691.1166,0.4408,MA5首次上升止损,3,否
148,ARKUSDT,2025-04-13 18:00:00,0.4496,384064.06,2025-04-13 20:00:00,0.4482,382868.13,854235.0045685,-1195.929,-0.3114,MA5下跌破线,2,否
149,ARKUSDT,2025-04-13 23:00:00,0.4328,382909.24,2025-04-14 03:00:00,0.425997,376890.45,884725.60033876,-6018.7883,-1.5719,阶段低点止损,4,否
150,BICOUSDT,2025-04-14 00:00:00,0.0999,383156.96,2025-04-14 03:00:00,0.10175,390252.46,3835405.03498209,7095.4993,1.8519,MA5首次上升止损,3,否
151,ARKUSDT,2025-04-14 06:00:00,0.4147,383339.92,2025-04-14 08:00:00,0.407484,376669.61,924378.88654174,-6670.318,-1.7401,阶段低点止损,2,否
152,RADUSDT,2025-04-14 08:00:00,0.707,384486.15,2025-04-14 13:00:00,0.7105,386389.55,543827.65780505,1903.3968,0.495,MA5首次上升止损,5,否
153,CVCUSDT,2025-04-14 17:00:00,0.101,381433.16,2025-04-14 21:00:00,0.102,385209.72,3776565.89853143,3776.5659,0.9901,MA5首次上升止损,4,否
154,COWUSDT,2025-04-15 01:00:00,0.2776,382943.78,2025-04-15 05:00:00,0.273141,376792.68,1379480.4831091,-6151.1035,-1.6063,阶段低点止损,4,否
155,MANAUSDT,2025-04-15 02:00:00,0.2746,384654.34,2025-04-15 05:00:00,0.2751,385354.73,1400780.54592186,700.3903,0.1821,MA5上升后止损,3,否
156,WINUSDT,2025-04-15 06:00:00,4.831e-05,380763.5,2025-04-15 12:00:00,4.85e-05,382261.01,7881670395.996636,1497.5174,0.3933,MA5首次上升止损,6,否
157,TRXUSDT,2025-04-15 07:00:00,0.2522,380542.81,2025-04-15 13:00:00,0.2528,381448.15,1508892.98199647,905.3358,0.2379,MA5首次上升止损,6,否
