序号,交易对,买入时间,买入价,买入额,卖出时间,卖出价,卖出额,数量,盈亏(USDT),收益率(%),退出原因,持仓周期,是否半仓
23,USTCUSDT,2025-02-13 19:00:00,0.01873,444025.04,2025-02-13 21:00:00,0.01857665,440389.63,23706622.52250336,-3635.4106,-0.8187,阶段低点止损,2,否
24,QNTUSDT,2025-02-14 04:00:00,92.4,440566.17,2025-02-14 04:00:00,91.938,438363.34,4768.03217895,-2202.8309,-0.5,阶段低点止损,0,否
25,AUCTIONUSDT,2025-02-14 13:00:00,11.54,439574.9,2025-02-14 13:00:00,11.25345,428659.81,38091.41243026,-10915.0942,-2.4831,阶段低点止损,0,否
26,THEUSDT,2025-02-14 22:00:00,0.6906,434663.11,2025-02-14 23:00:00,0.6782915,426916.15,629399.22826657,-7746.9604,-1.7823,阶段低点止损,1,否
27,FLUXUSDT,2025-02-15 09:00:00,0.4418,431176.97,2025-02-15 10:00:00,0.44435,433665.66,975955.12643818,2488.6856,0.5772,MA5首次上升止损,1,否
28,JTOUSDT,2025-02-15 10:00:00,3.221,433416.79,2025-02-15 11:00:00,3.197,430187.36,134559.69943358,-3229.4328,-0.7451,MA5上升后止损,1,否
29,STRAXUSDT,2025-02-15 11:00:00,0.05938,431449.16,2025-02-15 12:00:00,0.05951,432393.72,7265900.25701491,944.567,0.2189,MA5首次上升止损,1,否
30,ASRUSDT,2025-02-15 20:00:00,1.562,431268.69,2025-02-15 22:00:00,1.54424,426365.15,276100.3161198,-4903.5416,-1.137,阶段低点止损,2,否
31,LDOUSDT,2025-02-15 21:00:00,1.821,430647.47,2025-02-15 22:00:00,1.80692,427317.7,236489.54863694,-3329.7728,-0.7732,阶段低点止损,1,否
32,AEURUSDT,2025-02-16 08:00:00,1.0429,430490.58,2025-02-16 09:00:00,1.0506,433669.0,412782.2221669,3178.4231,0.7383,MA5首次上升止损,1,否
33,JUVUSDT,2025-02-16 10:00:00,1.674,436696.3,2025-02-16 12:00:00,1.6945,442044.14,260869.95290325,5347.834,1.2246,MA5首次上升止损,2,否
34,SLPUSDT,2025-02-16 07:00:00,0.002498,427563.7,2025-02-16 14:00:00,0.00253,433040.9,171162410.83768475,5477.1971,1.281,MA5下跌破线,7,否
35,PSGUSDT,2025-02-16 13:00:00,2.429,437639.39,2025-02-16 14:00:00,2.46,443224.74,180172.65865085,5585.3524,1.2762,MA5首次上升止损,1,否
36,OSMOUSDT,2025-02-16 15:00:00,0.3257,436378.67,2025-02-16 15:00:00,0.323972,434063.46,1339817.82404704,-2315.2052,-0.5305,阶段低点止损,0,否
37,FTTUSDT,2025-02-16 17:00:00,2.1728,435336.82,2025-02-16 17:00:00,2.1479065,430349.22,200357.52160905,-4987.6,-1.1457,阶段低点止损,0,否
38,LTCUSDT,2025-02-16 20:00:00,131.76,433092.4,2025-02-16 21:00:00,130.3649,428506.74,3286.97937893,-4585.6649,-1.0588,阶段低点止损,1,否
39,WINUSDT,2025-02-16 21:00:00,7.996e-05,433831.97,2025-02-16 23:00:00,8.019e-05,435052.74,5425612472.84294,1220.7628,0.2814,MA5首次上升止损,2,否
40,QKCUSDT,2025-02-17 01:00:00,0.009222,431578.2,2025-02-17 02:00:00,0.0091331,427418.02,46798763.50161998,-4160.1761,-0.9639,阶段低点止损,1,否
41,CVCUSDT,2025-02-17 02:00:00,0.1213,431283.36,2025-02-17 04:00:00,0.119599,425235.44,3555510.01485473,-6047.9225,-1.4023,阶段低点止损,2,否
42,BARUSDT,2025-02-17 08:00:00,1.84,426984.55,2025-02-17 08:00:00,1.80493,418846.32,232056.82208392,-8138.2328,-1.906,阶段低点止损,0,否
43,MLNUSDT,2025-02-17 13:00:00,13.74,423322.35,2025-02-17 13:00:00,13.6514,420592.63,30809.48674648,-2729.7205,-0.6448,阶段低点止损,0,否
44,GLMUSDT,2025-02-17 20:00:00,0.3326,422093.97,2025-02-17 20:00:00,0.32636,414174.95,1269073.88352407,-7919.021,-1.8761,阶段低点止损,0,否
45,RONINUSDT,2025-02-18 03:00:00,1.29,418530.41,2025-02-18 03:00:00,1.282555,416114.94,324442.18154664,-2415.472,-0.5771,阶段低点止损,0,否
46,AAVEUSDT,2025-02-18 11:00:00,259.2,417443.45,2025-02-18 12:00:00,257.2871,414362.71,1610.5071442,-3080.7391,-0.738,阶段低点止损,1,否
47,API3USDT,2025-02-18 12:00:00,0.96,417595.64,2025-02-18 12:00:00,0.95122,413776.38,434995.4632308,-3819.2602,-0.9146,阶段低点止损,0,否
48,CVCUSDT,2025-02-18 23:00:00,0.1303,414338.45,2025-02-18 23:00:00,0.128355,408153.58,3179880.67612399,-6184.8679,-1.4927,阶段低点止损,0,否
49,OMUSDT,2025-02-19 20:00:00,7.5088,415561.34,2025-02-19 20:00:00,7.4554355,412607.97,55343.24243138,-2953.3645,-0.7107,阶段低点止损,0,否
50,ACHUSDT,2025-02-19 18:00:00,0.03421,411555.26,2025-02-19 23:00:00,0.03511,422382.5,12030261.9566553,10827.2358,2.6308,MA5首次上升止损,5,否
51,ARKUSDT,2025-02-20 10:00:00,0.4994,415098.5,2025-02-20 11:00:00,0.493918,410541.9,831194.44057328,-4556.6079,-1.0977,阶段低点止损,1,否
52,GNOUSDT,2025-02-20 22:00:00,180.1,413048.03,2025-02-20 22:00:00,178.901,410298.2,2293.43714635,-2749.8311,-0.6657,阶段低点止损,0,否
53,AGLDUSDT,2025-02-21 11:00:00,1.383,413023.19,2025-02-21 13:00:00,1.374095,410363.78,298642.94435255,-2659.4154,-0.6439,阶段低点止损,2,否
54,AEURUSDT,2025-02-21 10:00:00,1.0545,411810.61,2025-02-21 17:00:00,1.0632,415208.19,390526.89051165,3397.5839,0.825,MA5下跌破线,7,否
55,COSUSDT,2025-02-22 02:00:00,0.005008,412142.78,2025-02-22 03:00:00,0.00497998,409836.41,82296881.36624008,-2306.3701,-0.5596,阶段低点止损,1,否
56,OSMOUSDT,2025-02-22 03:00:00,0.3309,412476.08,2025-02-22 03:00:00,0.328549,409545.5,1246527.90647224,-2930.5871,-0.7105,阶段低点止损,0,否
57,VANAUSDT,2025-02-22 17:00:00,6.252,408730.0,2025-02-22 19:00:00,6.232,407422.48,65375.87992071,-1307.5176,-0.3199,MA5上升后止损,2,否
58,CVXUSDT,2025-02-22 16:00:00,2.619,409786.15,2025-02-23 06:00:00,2.732,427466.88,156466.64801006,17680.7312,4.3146,MA5下跌破线,14,否
59,DUSDT,2025-02-23 09:00:00,0.08634,417154.1,2025-02-23 11:00:00,0.08678,419279.97,4831527.64964528,2125.8722,0.5096,MA5首次上升止损,2,否
60,WIFUSDT,2025-02-23 12:00:00,0.684,417832.65,2025-02-23 13:00:00,0.67859,414527.86,610866.44957321,-3304.7875,-0.7909,阶段低点止损,1,否
61,RUNEUSDT,2025-02-23 10:00:00,1.35,417132.36,2025-02-23 16:00:00,1.366,422076.15,308986.92992293,4943.7909,1.1852,MA5首次上升止损,6,否
62,TSTUSDT,2025-02-24 00:00:00,0.103,418848.29,2025-02-24 00:00:00,0.102087,415135.59,4066488.2647472,-3712.7038,-0.8864,阶段低点止损,0,否
63,OGNUSDT,2025-02-24 10:00:00,0.0811,417177.57,2025-02-24 11:00:00,0.080396,413556.21,5143989.82201468,-3621.3688,-0.8681,阶段低点止损,1,否
64,PSGUSDT,2025-02-24 11:00:00,2.462,416251.66,2025-02-24 11:00:00,2.448695,414002.17,169070.5346862,-2249.4835,-0.5404,阶段低点止损,0,否
65,TFUELUSDT,2025-02-24 23:00:00,0.05105,414535.69,2025-02-24 23:00:00,0.05057585,410685.5,8120189.83410336,-3850.188,-0.9288,阶段低点止损,0,否
66,PAXGUSDT,2025-02-25 15:00:00,2965.0,412803.11,2025-02-25 20:00:00,2970.5,413568.85,139.225331,765.7393,0.1855,MA5首次上升止损,5,否
67,HMSTRUSDT,2025-02-26 03:00:00,0.001707,413147.69,2025-02-26 06:00:00,0.001721,416536.13,242031452.32617635,3388.4403,0.8202,MA5上升后止损,3,否
68,EURIUSDT,2025-02-26 14:00:00,1.0498,414672.49,2025-02-26 18:00:00,1.0501,414790.99,395001.41671789,118.5004,0.0286,MA5上升后止损,4,否
69,EURUSDT,2025-02-26 15:00:00,1.05,414725.81,2025-02-26 18:00:00,1.0501,414765.31,394976.96424923,39.4977,0.0095,MA5上升后止损,3,否
70,VANAUSDT,2025-02-26 21:00:00,8.445,414743.59,2025-02-26 21:00:00,8.3381,409493.61,49111.14108053,-5249.981,-1.2658,阶段低点止损,0,否
71,USDCUSDT,2025-02-26 20:00:00,1.0007,414743.59,2025-02-27 02:00:00,1.00085,414805.75,414453.46899679,62.168,0.015,MA5首次上升止损,6,否
72,QNTUSDT,2025-02-27 03:00:00,101.3,412409.07,2025-02-27 04:00:00,100.5945,409536.86,4071.16555373,-2872.2073,-0.6964,阶段低点止损,1,否
73,QNTUSDT,2025-02-27 09:00:00,100.7,411116.58,2025-02-27 12:00:00,99.699,407029.91,4082.58765947,-4086.6702,-0.994,阶段低点止损,3,否
74,EURIUSDT,2025-02-27 10:00:00,1.0496,411300.29,2025-02-27 17:00:00,1.0486,410908.43,391863.84694462,-391.8638,-0.0953,MA5上升后止损,7,否
75,GUSDT,2025-02-28 00:00:00,0.02036,409101.24,2025-02-28 03:00:00,0.02008905,403656.94,20093380.99047458,-5444.3016,-1.3308,阶段低点止损,3,否
76,USUALUSDT,2025-02-28 01:00:00,0.2207,407925.77,2025-02-28 03:00:00,0.222,410328.6,1848327.02391536,2402.8251,0.589,MA5下跌破线,2,否
77,COOKIEUSDT,2025-02-28 11:00:00,0.2125,407732.57,2025-02-28 11:00:00,0.2086515,400348.3,1918741.51794982,-7384.2767,-1.8111,阶段低点止损,0,否
78,BELUSDT,2025-03-01 07:00:00,1.0358,404409.65,2025-03-01 09:00:00,1.04225,406927.94,390432.17612957,2518.2875,0.6227,MA5首次上升止损,2,否
79,SOLVUSDT,2025-03-01 10:00:00,0.038,412343.09,2025-03-01 14:00:00,0.0373125,404882.94,10851134.05367493,-7460.1547,-1.8092,阶段低点止损,4,否
80,CKBUSDT,2025-03-01 09:00:00,0.006461,406816.66,2025-03-01 15:00:00,0.006687,421046.75,62964968.64275689,14230.0829,3.4979,MA5首次上升止损,6,否
81,USUALUSDT,2025-03-01 20:00:00,0.2278,408589.35,2025-03-01 20:00:00,0.2255665,404583.27,1793631.89262222,-4006.0768,-0.9805,阶段低点止损,0,否
82,PENGUUSDT,2025-03-02 02:00:00,0.008751,404940.01,2025-03-02 04:00:00,0.00866147,400797.37,46273570.27209651,-4142.6414,-1.023,阶段低点止损,2,否
83,USUALUSDT,2025-03-02 01:00:00,0.228,406786.61,2025-03-02 05:00:00,0.2231785,398184.32,1784151.80072309,-8602.2879,-2.1147,阶段低点止损,4,否
84,BARUSDT,2025-03-02 14:00:00,1.732,401051.39,2025-03-02 15:00:00,1.732,401051.39,231553.92170107,0.0,0.0,MA5下跌破线,1,否
85,HBARUSDT,2025-03-02 16:00:00,0.24509,400761.71,2025-03-02 16:00:00,0.2433173,397863.06,1635161.4035455,-2898.6506,-0.7233,阶段低点止损,0,否
86,APTUSDT,2025-03-02 12:00:00,6.23,401051.39,2025-03-02 18:00:00,6.245,402017.01,64374.22028672,965.6133,0.2408,MA5首次上升止损,6,否
87,JUPUSDT,2025-03-02 22:00:00,0.7437,400181.53,2025-03-03 08:00:00,0.8131,437525.34,538095.36855474,37343.8186,9.3317,MA5下跌破线,10,否
88,XLMUSDT,2025-03-02 23:00:00,0.3116,399890.95,2025-03-03 10:00:00,0.3473,445706.45,1283347.09273153,45815.4912,11.457,MA5下跌破线,11,否
89,TNSRUSDT,2025-03-03 09:00:00,0.5126,442743.02,2025-03-03 10:00:00,0.5033705,434771.31,863720.28892948,-7971.7064,-1.8005,阶段低点止损,1,否
90,AEVOUSDT,2025-03-03 11:00:00,0.1605,434015.95,2025-03-03 11:00:00,0.1592995,430769.62,2704149.20321406,-3246.3311,-0.748,阶段低点止损,0,否
91,NOTUSDT,2025-03-03 14:00:00,0.003025,432819.21,2025-03-03 14:00:00,0.00300589,430085.65,143080730.27937686,-2733.5574,-0.6316,阶段低点止损,0,否
92,KAVAUSDT,2025-03-03 13:00:00,0.4422,432555.1,2025-03-03 16:00:00,0.4458,436076.58,978188.82431603,3521.4798,0.8141,MA5首次上升止损,3,否
93,WANUSDT,2025-03-03 17:00:00,0.1379,432909.66,2025-03-03 17:00:00,0.1370115,430120.39,3139301.40101195,-2789.2693,-0.6443,阶段低点止损,0,否
94,FIDAUSDT,2025-03-03 19:00:00,0.1278,431654.49,2025-03-03 22:00:00,0.12895,435538.71,3377578.18479568,3884.2149,0.8998,MA5首次上升止损,3,否
95,ZECUSDT,2025-03-03 20:00:00,40.53,433174.4,2025-03-03 22:00:00,39.98905,427392.87,10687.74740193,-5781.537,-1.3347,阶段低点止损,2,否
96,WIFUSDT,2025-03-04 00:00:00,0.725,432000.73,2025-03-04 00:00:00,0.719385,428654.96,595863.07972888,-3345.7712,-0.7745,阶段低点止损,0,否
97,DOGSUSDT,2025-03-03 23:00:00,0.0001777,430800.7,2025-03-04 01:00:00,0.00017651,427923.04,2424314558.789179,-2877.6614,-0.668,阶段低点止损,2,否
98,DGBUSDT,2025-03-04 04:00:00,0.00804,428000.15,2025-03-04 04:00:00,0.00796995,424271.12,53233849.8057904,-3729.0312,-0.8713,阶段低点止损,0,否
99,LAYERUSDT,2025-03-04 08:00:00,0.9362,426322.09,2025-03-04 08:00:00,0.923957,420746.93,455375.01432178,-5575.1563,-1.3077,阶段低点止损,0,否
100,USDPUSDT,2025-03-04 23:00:00,1.0014,423813.27,2025-03-05 00:00:00,1.00155,423876.75,423220.75901028,63.4831,0.015,MA5首次上升止损,1,否
101,USDPUSDT,2025-03-05 03:00:00,1.0011,423841.84,2025-03-05 08:00:00,1.001,423799.5,423376.12174022,-42.3376,-0.01,MA5上升后止损,5,否
102,REQUSDT,2025-03-05 13:00:00,0.1144,423822.78,2025-03-05 14:00:00,0.1119375,414699.85,3704744.61143927,-9122.9336,-2.1525,阶段低点止损,1,否
103,SOLVUSDT,2025-03-05 23:00:00,0.0417,419717.46,2025-03-05 23:00:00,0.040994,412611.46,10065166.98863553,-7106.0079,-1.693,阶段低点止损,0,否
104,DEXEUSDT,2025-03-06 06:00:00,19.125,416519.76,2025-03-06 07:00:00,18.900025,411620.07,21778.81097379,-4899.688,-1.1763,阶段低点止损,1,否
105,DGBUSDT,2025-03-06 14:00:00,0.00833,414314.9,2025-03-06 14:00:00,0.0082585,410758.66,49737683.10616315,-3556.2443,-0.8583,阶段低点止损,0,否
106,AAVEUSDT,2025-03-06 22:00:00,218.77,412714.59,2025-03-06 22:00:00,217.47715,410275.6,1886.52278795,-2438.991,-0.591,阶段低点止损,0,否
107,1000CHEEMSUSDT,2025-03-07 11:00:00,0.000844,411617.04,2025-03-07 12:00:00,0.0008348,407132.66,487697919.87738883,-4484.3824,-1.0895,阶段低点止损,1,否
108,DGBUSDT,2025-03-08 00:00:00,0.00895,409599.07,2025-03-08 00:00:00,0.0088356,404363.53,45765259.47581492,-5235.5457,-1.2782,阶段低点止损,0,否
109,REZUSDT,2025-03-08 11:00:00,0.02555,407243.08,2025-03-08 13:00:00,0.025945,413539.01,15939063.66930444,6295.9301,1.546,MA5首次上升止损,2,否
110,MOVEUSDT,2025-03-08 12:00:00,0.4882,408318.96,2025-03-08 13:00:00,0.49485,413880.87,836376.41038182,5561.9031,1.3621,MA5首次上升止损,1,否
111,EURUSDT,2025-03-08 15:00:00,1.0825,412544.82,2025-03-08 20:00:00,1.08255,412563.87,381103.75554187,19.0552,0.0046,MA5首次上升止损,5,否
112,EURIUSDT,2025-03-08 14:00:00,1.083,412579.1,2025-03-08 21:00:00,1.0829,412541.01,380959.46604434,-38.0959,-0.0092,MA5首次上升止损,7,否
113,1000CHEEMSUSDT,2025-03-08 21:00:00,0.000918,412587.68,2025-03-08 21:00:00,0.00090744,407841.57,449441913.46461296,-4746.1066,-1.1503,阶段低点止损,0,否
114,EURUSDT,2025-03-09 04:00:00,1.0827,410434.79,2025-03-09 05:00:00,1.0827,410434.79,379084.49747091,0.0,0.0,MA5首次上升止损,1,否
115,JSTUSDT,2025-03-09 09:00:00,0.03243,410434.79,2025-03-09 10:00:00,0.0322579,408256.68,12656021.75182728,-2178.1013,-0.5307,阶段低点止损,1,否
116,CVXUSDT,2025-03-09 17:00:00,2.316,409454.64,2025-03-09 18:00:00,2.293475,405472.36,176793.88592711,-3982.2823,-0.9726,阶段低点止损,1,否
117,DGBUSDT,2025-03-09 18:00:00,0.01054,408579.51,2025-03-09 18:00:00,0.01039775,403065.24,38764659.3996062,-5514.2728,-1.3496,阶段低点止损,0,否
118,OGUSDT,2025-03-10 02:00:00,3.937,405181.19,2025-03-10 03:00:00,4.1025,422213.83,102916.22809783,17032.6358,4.2037,MA5首次上升止损,1,否
119,RAREUSDT,2025-03-10 13:00:00,0.0651,420326.23,2025-03-10 21:00:00,0.0952,614670.61,6456624.06402873,194344.3843,46.2366,MA5下跌破线,8,否
120,AUCTIONUSDT,2025-03-10 11:00:00,16.64,412845.88,2025-03-10 22:00:00,19.05,472639.06,24810.44928538,59793.1828,14.4832,MA5下跌破线,11,否
121,QUICKUSDT,2025-03-10 22:00:00,0.02454,526091.31,2025-03-10 22:00:00,0.0241387,517488.2,21438113.73627344,-8603.115,-1.6353,阶段低点止损,0,否
122,HMSTRUSDT,2025-03-11 02:00:00,0.002104,523336.38,2025-03-11 06:00:00,0.00214,532290.8,248734020.69245595,8954.4247,1.711,MA5首次上升止损,4,否
123,IOSTUSDT,2025-03-11 09:00:00,0.004655,527365.87,2025-03-11 14:00:00,0.0049545,561296.28,113290197.78134157,33930.4142,6.4339,MA5首次上升止损,5,否
124,HMSTRUSDT,2025-03-11 14:00:00,0.002139,549389.49,2025-03-11 18:00:00,0.002126,546050.51,256844079.06537533,-3338.973,-0.6078,MA5下跌破线,4,否
125,RAREUSDT,2025-03-12 05:00:00,0.1015,548375.22,2025-03-12 05:00:00,0.1007935,544558.2,5402711.49678053,-3817.0157,-0.6961,阶段低点止损,0,否
126,DEGOUSDT,2025-03-12 02:00:00,2.118,541132.02,2025-03-12 09:00:00,2.155,550585.22,255491.98263248,9453.2034,1.7469,MA5下跌破线,7,否
127,ACTUSDT,2025-03-12 08:00:00,0.1977,546542.59,2025-03-12 13:00:00,0.194224,536933.17,2764504.74698242,-9609.4185,-1.7582,阶段低点止损,5,否
128,EURUSDT,2025-03-12 10:00:00,1.0906,545534.34,2025-03-12 14:00:00,1.0896,545034.13,500214.87656155,-500.2149,-0.0917,MA5下跌破线,4,否
129,AUCTIONUSDT,2025-03-12 14:00:00,23.6,539254.03,2025-03-12 14:00:00,23.31285,532692.72,22849.74689283,-6561.3048,-1.2167,阶段低点止损,0,否
130,1000CHEEMSUSDT,2025-03-12 19:00:00,0.000933,536166.38,2025-03-12 20:00:00,0.00092634,532341.96,574669219.1693491,-3824.4237,-0.7133,阶段低点止损,1,否
131,BANANAUSDT,2025-03-13 01:00:00,15.33,534445.39,2025-03-13 02:00:00,15.05435,524835.48,34862.71303594,-9609.9068,-1.7981,阶段低点止损,1,否
132,AVAUSDT,2025-03-13 02:00:00,0.6981,536171.1,2025-03-13 04:00:00,0.689933,529898.48,768043.39655662,-6272.6104,-1.1699,阶段低点止损,2,否
133,TIAUSDT,2025-03-13 14:00:00,3.618,528018.17,2025-03-13 14:00:00,3.58996,523925.96,145942.00491281,-4092.2138,-0.775,阶段低点止损,0,否
134,IOTXUSDT,2025-03-13 13:00:00,0.01648,527298.26,2025-03-13 21:00:00,0.016585,530657.86,31996253.52368205,3359.6066,0.6371,MA5首次上升止损,8,否
135,VICUSDT,2025-03-13 21:00:00,0.2969,529056.34,2025-03-13 21:00:00,0.291535,519496.26,1781934.45730449,-9560.0784,-1.807,阶段低点止损,0,否
136,SOLVUSDT,2025-03-14 02:00:00,0.0444,522666.55,2025-03-14 02:00:00,0.04380985,515719.44,11771769.13440849,-6947.1096,-1.3292,阶段低点止损,0,否
137,PSGUSDT,2025-03-14 10:00:00,2.13,526449.13,2025-03-14 11:00:00,2.1315,526819.87,247159.21667685,370.7388,0.0704,MA5首次上升止损,1,否
138,AUCTIONUSDT,2025-03-14 09:00:00,25.38,519540.35,2025-03-14 12:00:00,25.0342,512461.66,20470.46297353,-7078.6861,-1.3625,阶段低点止损,3,否
139,MDTUSDT,2025-03-14 17:00:00,0.03133,516521.77,2025-03-14 18:00:00,0.03073555,506721.38,16486491.35001855,-9800.3948,-1.8974,阶段低点止损,1,否
140,1000CHEEMSUSDT,2025-03-14 18:00:00,0.000934,515112.18,2025-03-15 00:00:00,0.000935,515663.69,551511968.9353904,551.512,0.1071,MA5上升后止损,6,否
141,CITYUSDT,2025-03-15 00:00:00,1.089,512111.6,2025-03-15 05:00:00,1.09,512581.85,470258.58250112,470.2586,0.0918,MA5首次上升止损,5,否
142,IDUSDT,2025-03-15 03:00:00,0.2338,512783.01,2025-03-15 07:00:00,0.2323325,509564.41,2193254.95917021,-3218.6017,-0.6277,阶段低点止损,4,否
143,HMSTRUSDT,2025-03-15 06:00:00,0.002207,513459.66,2025-03-15 07:00:00,0.00218502,508346.0,232650503.55701545,-5113.6581,-0.9959,阶段低点止损,1,否
144,LAYERUSDT,2025-03-15 12:00:00,1.1744,507454.62,2025-03-15 13:00:00,1.161364,501821.8,432096.91755932,-5632.8154,-1.11,阶段低点止损,1,否
145,ACXUSDT,2025-03-15 11:00:00,0.2512,508821.88,2025-03-15 14:00:00,0.25295,512366.61,2025564.79385957,3544.7384,0.6967,MA5首次上升止损,3,否
146,BANANAUSDT,2025-03-15 18:00:00,16.83,507882.24,2025-03-15 19:00:00,16.975,512257.94,30177.19795335,4375.6937,0.8616,MA5首次上升止损,1,否
147,PROMUSDT,2025-03-15 19:00:00,6.144,511820.37,2025-03-16 00:00:00,6.1695,513944.62,83304.09601039,2124.2544,0.415,MA5首次上升止损,5,否
148,COWUSDT,2025-03-15 20:00:00,0.2933,511763.13,2025-03-16 02:00:00,0.2962,516823.18,1744845.32125741,5060.0514,0.9887,MA5下跌破线,6,否
149,KAVAUSDT,2025-03-16 01:00:00,0.4603,513869.42,2025-03-16 05:00:00,0.46255,516381.28,1116379.36511381,2511.8536,0.4888,MA5首次上升止损,4,否
150,OGUSDT,2025-03-16 03:00:00,4.243,514390.41,2025-03-16 08:00:00,4.284,519360.95,121232.7139346,4970.5413,0.9663,MA5首次上升止损,5,否
151,1000CHEEMSUSDT,2025-03-16 06:00:00,0.000986,513669.03,2025-03-16 08:00:00,0.000995,518357.69,520962503.30810446,4688.6625,0.9128,MA5首次上升止损,2,否
152,PHAUSDT,2025-03-16 09:00:00,0.1204,518561.22,2025-03-16 09:00:00,0.1198975,516396.96,4306986.85369591,-2164.2609,-0.4174,阶段低点止损,0,否
153,DOTUSDT,2025-03-16 10:00:00,4.31,517587.3,2025-03-16 14:00:00,4.3295,519929.05,120089.86073844,2341.7523,0.4524,MA5首次上升止损,4,否
154,ARKUSDT,2025-03-16 11:00:00,0.3406,517371.14,2025-03-16 15:00:00,0.3429,520864.84,1518999.2308672,3493.6982,0.6753,MA5首次上升止损,4,否
155,SUSDT,2025-03-16 15:00:00,0.5331,521443.64,2025-03-16 16:00:00,0.5290415,517473.88,978134.76250539,-3969.7599,-0.7613,阶段低点止损,1,否
156,BNBUSDT,2025-03-16 16:00:00,604.96,519332.93,2025-03-16 17:00:00,601.5372,516394.6,858.45829679,-2938.3311,-0.5658,阶段低点止损,1,否
157,PORTOUSDT,2025-03-16 17:00:00,1.042,519087.44,2025-03-16 17:00:00,1.035795,515996.33,498164.53378491,-3091.1109,-0.5955,阶段低点止损,0,否
