序号,交易对,买入时间,买入价,买入额,卖出时间,卖出价,卖出额,数量,盈亏(USDT),收益率(%),退出原因,持仓周期,是否半仓
47,ASRUSDT,2025-02-15 20:00:00,1.562,458442.02,2025-02-15 22:00:00,1.54424,453229.51,293496.80993168,-5212.5033,-1.137,阶段低点止损,2,否
48,JUVUSDT,2025-02-15 23:00:00,1.71,457876.03,2025-02-15 23:00:00,1.690505,452655.98,267763.76144099,-5220.0545,-1.1401,阶段低点止损,0,否
49,SANTOSUSDT,2025-02-16 00:00:00,2.569,456816.84,2025-02-16 00:00:00,2.554165,454178.9,177818.93320619,-2637.9439,-0.5775,阶段低点止损,0,否
50,LTCUSDT,2025-02-15 08:00:00,124.9,453164.56,2025-02-16 01:00:00,131.03,475405.55,3628.21907397,22240.9829,4.9079,MA5下跌破线,17,否
51,OGUSDT,2025-02-16 01:00:00,3.981,453360.31,2025-02-16 03:00:00,3.984,453701.96,113881.01322095,341.643,0.0754,MA5下跌破线,2,否
52,XLMUSDT,2025-02-16 04:00:00,0.3476,451179.29,2025-02-16 04:00:00,0.345663,448665.1,1297984.16002974,-2514.1953,-0.5572,阶段低点止损,0,否
53,XVSUSDT,2025-02-16 05:00:00,8.16,450067.48,2025-02-16 06:00:00,8.04955,443975.57,55155.3282109,-6091.906,-1.3536,阶段低点止损,1,否
54,EURUSDT,2025-02-16 02:00:00,1.0476,455637.74,2025-02-16 08:00:00,1.04765,455659.48,434934.83743217,21.7467,0.0048,MA5首次上升止损,6,否
55,GNSUSDT,2025-02-16 09:00:00,1.67,452393.07,2025-02-16 10:00:00,1.658665,449322.49,270894.05632625,-3070.5841,-0.6787,阶段低点止损,1,否
56,OSMOUSDT,2025-02-16 11:00:00,0.3312,451655.98,2025-02-16 13:00:00,0.3325,453428.78,1363695.58137932,1772.8043,0.3925,MA5下跌破线,2,否
57,SLPUSDT,2025-02-16 07:00:00,0.002498,447326.12,2025-02-16 14:00:00,0.00253,453056.48,179073707.16594416,5730.3586,1.281,MA5下跌破线,7,否
58,CITYUSDT,2025-02-16 14:00:00,1.377,452614.9,2025-02-16 14:00:00,1.368125,449697.72,328696.37240696,-2917.1803,-0.6445,阶段低点止损,0,否
59,ACMUSDT,2025-02-16 15:00:00,1.276,447998.26,2025-02-16 15:00:00,1.26564,444360.91,351095.81800147,-3637.3527,-0.8119,阶段低点止损,0,否
60,BARUSDT,2025-02-16 16:00:00,1.705,446361.46,2025-02-16 16:00:00,1.6915,442827.21,261795.57481898,-3534.2403,-0.7918,阶段低点止损,0,否
61,FTTUSDT,2025-02-16 17:00:00,2.1728,444771.05,2025-02-16 17:00:00,2.1479065,439675.36,204699.48773441,-5095.6867,-1.1457,阶段低点止损,0,否
62,CITYUSDT,2025-02-16 18:00:00,1.319,442477.99,2025-02-16 22:00:00,1.4045,471160.22,335464.73687283,28682.235,6.4822,MA5首次上升止损,4,否
63,WINUSDT,2025-02-16 19:00:00,7.97e-05,443081.82,2025-02-16 23:00:00,8.019e-05,445805.92,5559370444.938982,2724.0915,0.6148,MA5首次上升止损,4,否
64,PROMUSDT,2025-02-16 23:00:00,5.713,457161.21,2025-02-17 02:00:00,5.744,459641.87,80021.21696895,2480.6577,0.5426,MA5首次上升止损,3,否
65,QKCUSDT,2025-02-17 00:00:00,0.009236,457979.2,2025-02-17 02:00:00,0.0091331,452877.01,49586314.17060699,-5102.1838,-1.1141,阶段低点止损,2,否
66,OMUSDT,2025-02-17 03:00:00,7.4095,455431.15,2025-02-17 03:00:00,7.337528,451007.33,61465.84089855,-4423.8195,-0.9713,阶段低点止损,0,否
67,STORJUSDT,2025-02-17 05:00:00,0.3597,453440.43,2025-02-17 06:00:00,0.361,455079.22,1260607.25427382,1638.7894,0.3614,MA5首次上升止损,1,否
68,STEEMUSDT,2025-02-17 09:00:00,0.1782,454177.88,2025-02-17 09:00:00,0.1766125,450131.83,2548697.44447836,-4046.0572,-0.8909,阶段低点止损,0,否
69,FTTUSDT,2025-02-17 10:00:00,2.1819,452357.16,2025-02-17 13:00:00,2.1608415,447991.26,207322.58988457,-4365.9028,-0.9651,阶段低点止损,3,否
70,MLNUSDT,2025-02-17 13:00:00,13.74,451825.38,2025-02-17 13:00:00,13.6514,448911.86,32883.94297133,-2913.5173,-0.6448,阶段低点止损,0,否
71,GLMUSDT,2025-02-17 15:00:00,0.3387,449081.42,2025-02-17 15:00:00,0.3358125,445252.89,1325897.31272893,-3828.5285,-0.8525,阶段低点止损,0,否
72,CVXUSDT,2025-02-17 16:00:00,2.382,447358.58,2025-02-17 23:00:00,2.425,455434.32,187807.96893391,8075.7427,1.8052,MA5下跌破线,7,否
73,SCUSDT,2025-02-17 21:00:00,0.004284,452682.94,2025-02-17 23:00:00,0.004261,450252.57,105668286.16242722,-2430.3706,-0.5369,MA5下跌破线,2,否
74,GLMUSDT,2025-02-18 00:00:00,0.3186,449899.0,2025-02-18 00:00:00,0.3163105,446665.97,1412112.36483883,-3233.0313,-0.7186,阶段低点止损,0,否
75,STORJUSDT,2025-02-18 01:00:00,0.3828,448444.14,2025-02-18 01:00:00,0.3803885,445619.1,1171484.15718644,-2825.034,-0.63,阶段低点止损,0,否
76,RONINUSDT,2025-02-18 03:00:00,1.29,446754.17,2025-02-18 03:00:00,1.282555,444175.81,346321.06113295,-2578.3603,-0.5771,阶段低点止损,0,否
77,TRXUSDT,2025-02-18 02:00:00,0.2403,447172.87,2025-02-18 06:00:00,0.2393,445311.98,1860894.17416019,-1860.8942,-0.4161,MA5下跌破线,4,否
78,AAVEUSDT,2025-02-18 04:00:00,261.15,445677.65,2025-02-18 06:00:00,265.23,452640.56,1706.59638891,6962.9133,1.5623,MA5首次上升止损,2,否
79,API3USDT,2025-02-18 08:00:00,0.987,448308.52,2025-02-18 08:00:00,0.976095,443355.32,454213.28926778,-4953.1959,-1.1049,阶段低点止损,0,否
80,ARKUSDT,2025-02-18 09:00:00,0.4471,446079.58,2025-02-18 09:00:00,0.4410835,440076.81,997717.68808665,-6002.7685,-1.3457,阶段低点止损,0,否
81,AAVEUSDT,2025-02-18 11:00:00,259.2,443378.33,2025-02-18 12:00:00,257.2871,440106.19,1710.56455452,-3272.1389,-0.738,阶段低点止损,1,否
82,API3USDT,2025-02-18 12:00:00,0.96,443539.98,2025-02-18 12:00:00,0.95122,439483.44,462020.81341904,-4056.5427,-0.9146,阶段低点止损,0,否
83,AGLDUSDT,2025-02-18 13:00:00,1.204,440080.43,2025-02-18 14:00:00,1.19201,435697.9,365515.30380125,-4382.5285,-0.9958,阶段低点止损,1,否
84,ZECUSDT,2025-02-18 14:00:00,34.4,440738.35,2025-02-18 15:00:00,34.1086,437004.89,12812.16143382,-3733.4638,-0.8471,阶段低点止损,1,否
85,BERAUSDT,2025-02-18 15:00:00,5.823,437935.32,2025-02-18 15:00:00,5.791895,435595.98,75207.85227128,-2339.3402,-0.5342,阶段低点止损,0,否
86,EIGENUSDT,2025-02-18 16:00:00,1.723,435375.53,2025-02-18 16:00:00,1.70543,430935.86,252684.57696809,-4439.668,-1.0197,阶段低点止损,0,否
87,SUSDT,2025-02-18 17:00:00,0.5824,433377.68,2025-02-18 17:00:00,0.5781945,430248.26,744123.75602373,-3129.4125,-0.7221,阶段低点止损,0,否
88,CVCUSDT,2025-02-19 00:00:00,0.1286,431969.44,2025-02-19 00:00:00,0.1274595,428138.48,3359015.86238757,-3830.9576,-0.8869,阶段低点止损,0,否
89,OMUSDT,2025-02-19 20:00:00,7.5088,434433.52,2025-02-19 20:00:00,7.4554355,431346.03,57856.58387636,-3087.4877,-0.7107,阶段低点止损,0,否
90,ACHUSDT,2025-02-19 18:00:00,0.03421,430245.51,2025-02-19 23:00:00,0.03511,441564.45,12576600.67193999,11318.9406,2.6308,MA5首次上升止损,5,否
91,GNOUSDT,2025-02-19 21:00:00,185.0,439043.19,2025-02-19 23:00:00,182.7815,433778.23,2373.20641124,-5264.9584,-1.1992,阶段低点止损,2,否
92,PAXGUSDT,2025-02-20 00:00:00,2946.0,431580.43,2025-02-20 01:00:00,2929.28,429131.0,146.49709149,-2449.4314,-0.5675,阶段低点止损,1,否
93,IDUSDT,2025-02-20 02:00:00,0.3064,430478.19,2025-02-20 05:00:00,0.302679,425250.35,1404954.91971521,-5227.8373,-1.2144,阶段低点止损,3,否
94,GNOUSDT,2025-02-20 03:00:00,180.7,429466.62,2025-02-20 05:00:00,179.498,426609.85,2376.68300973,-2856.773,-0.6652,阶段低点止损,2,否
95,ARKUSDT,2025-02-20 10:00:00,0.4994,426840.11,2025-02-20 11:00:00,0.493918,422154.62,854705.87263808,-4685.4976,-1.0977,阶段低点止损,1,否
96,TRXUSDT,2025-02-20 12:00:00,0.241,424731.64,2025-02-20 13:00:00,0.2396955,422432.62,1762371.94555289,-2299.0142,-0.5413,阶段低点止损,1,否
97,DEXEUSDT,2025-02-20 14:00:00,18.388,423697.08,2025-02-20 16:00:00,18.472,425632.61,23042.04277175,1935.5316,0.4568,MA5首次上升止损,2,否
98,ARKUSDT,2025-02-20 15:00:00,0.4887,425439.06,2025-02-20 16:00:00,0.4957,431532.93,870552.61084603,6093.8683,1.4324,MA5首次上升止损,1,否
99,HIVEUSDT,2025-02-20 17:00:00,0.3323,427310.31,2025-02-20 20:00:00,0.33305,428274.75,1285917.28085419,964.438,0.2257,MA5首次上升止损,3,否
100,TUSDT,2025-02-20 18:00:00,0.02135,426384.45,2025-02-20 21:00:00,0.02147,428780.99,19971168.71127079,2396.5402,0.5621,MA5首次上升止损,3,否
101,GNOUSDT,2025-02-20 22:00:00,180.1,430178.94,2025-02-20 22:00:00,178.901,427315.06,2388.55600097,-2863.8786,-0.6657,阶段低点止损,0,否
102,ARKUSDT,2025-02-20 21:00:00,0.485,429901.2,2025-02-20 23:00:00,0.4806845,426075.96,886394.21800196,-3825.2342,-0.8898,阶段低点止损,2,否
103,APTUSDT,2025-02-20 23:00:00,6.34,427813.22,2025-02-20 23:00:00,6.2884,424331.33,67478.42608973,-3481.8868,-0.8139,阶段低点止损,0,否
104,ZECUSDT,2025-02-21 01:00:00,36.83,425232.93,2025-02-21 03:00:00,36.5563,422072.84,11545.83033002,-3160.0938,-0.7431,阶段低点止损,2,否
105,DEXEUSDT,2025-02-21 05:00:00,19.008,427759.4,2025-02-21 08:00:00,18.929,425981.57,22504.17729489,-1777.83,-0.4156,MA5上升后止损,3,否
106,QNTUSDT,2025-02-21 00:00:00,96.7,424245.8,2025-02-21 10:00:00,98.4,431704.11,4387.23684348,7458.3026,1.758,MA5下跌破线,10,否
107,AGLDUSDT,2025-02-21 11:00:00,1.383,426640.07,2025-02-21 13:00:00,1.374095,423892.98,308488.84438779,-2747.0932,-0.6439,阶段低点止损,2,否
108,AEURUSDT,2025-02-21 10:00:00,1.0545,427946.51,2025-02-21 17:00:00,1.0632,431477.22,405828.83528515,3530.7109,0.825,MA5下跌破线,7,否
109,OMUSDT,2025-02-21 16:00:00,7.5952,426170.9,2025-02-21 17:00:00,7.5501595,423643.65,56110.55618882,-2527.2475,-0.593,阶段低点止损,1,否
110,ACHUSDT,2025-02-21 20:00:00,0.03585,424595.34,2025-02-21 21:00:00,0.03613,427911.57,11843663.59401693,3316.2258,0.781,MA5首次上升止损,1,否
111,TRXUSDT,2025-02-21 21:00:00,0.248,427579.94,2025-02-21 22:00:00,0.2464615,424927.4,1724112.67367419,-2652.5473,-0.6204,阶段低点止损,1,否
112,TAOUSDT,2025-02-21 23:00:00,456.4,424894.0,2025-02-21 23:00:00,452.327,421102.16,930.96843811,-3791.8344,-0.8924,阶段低点止损,0,否
113,AEURUSDT,2025-02-22 00:00:00,1.0598,423187.67,2025-02-22 00:00:00,1.0544015,421032.0,399308.99193222,-2155.6696,-0.5094,阶段低点止损,0,否
114,JSTUSDT,2025-02-22 01:00:00,0.03411,422217.62,2025-02-22 01:00:00,0.0339295,419983.37,12378118.39146712,-2234.2504,-0.5292,阶段低点止损,0,否
115,COSUSDT,2025-02-22 02:00:00,0.005008,421212.21,2025-02-22 03:00:00,0.00497998,418855.08,84107868.54364945,-2357.123,-0.5596,阶段低点止损,1,否
116,OSMOUSDT,2025-02-22 03:00:00,0.3309,421552.84,2025-02-22 03:00:00,0.328549,418557.77,1273958.42409851,-2995.0763,-0.7105,阶段低点止损,0,否
117,ACEUSDT,2025-02-22 05:00:00,1.012,422497.82,2025-02-22 05:00:00,1.00296,418723.72,417487.95970072,-3774.0912,-0.8933,阶段低点止损,0,否
118,JTOUSDT,2025-02-22 04:00:00,3.01,418803.72,2025-02-22 06:00:00,2.987985,415740.61,139137.4471743,-3063.1109,-0.7314,阶段低点止损,2,否
119,RDNTUSDT,2025-02-22 06:00:00,0.0334,418545.45,2025-02-22 06:00:00,0.0331335,415205.86,12531300.82493539,-3339.5917,-0.7979,阶段低点止损,0,否
120,BANDUSDT,2025-02-22 08:00:00,1.083,414224.16,2025-02-22 08:00:00,1.075595,411391.91,382478.44766239,-2832.2529,-0.6837,阶段低点止损,0,否
121,TNSRUSDT,2025-02-22 09:00:00,0.4597,412949.65,2025-02-22 11:00:00,0.46525,417935.22,898302.46902576,4985.5787,1.2073,MA5首次上升止损,2,否
122,DIAUSDT,2025-02-22 10:00:00,0.5233,417436.67,2025-02-22 11:00:00,0.5233,417436.67,797700.48890488,0.0,0.0,MA5首次上升止损,1,否
123,BANDUSDT,2025-02-22 12:00:00,1.071,415193.16,2025-02-22 18:00:00,1.0735,416162.33,387668.67920405,969.1717,0.2334,MA5首次上升止损,6,否
124,PROMUSDT,2025-02-22 19:00:00,6.099,421938.66,2025-02-22 21:00:00,6.060545,419278.29,69181.61404389,-2660.379,-0.6305,阶段低点止损,2,否
125,IQUSDT,2025-02-22 22:00:00,0.005635,419881.12,2025-02-23 00:00:00,0.005652,421147.85,74513065.36509378,1266.7221,0.3017,MA5首次上升止损,2,否
126,CVXUSDT,2025-02-22 15:00:00,2.607,415367.61,2025-02-23 06:00:00,2.732,435283.58,159327.8121723,19915.9765,4.7948,MA5下跌破线,15,否
127,REQUSDT,2025-02-23 04:00:00,0.1026,426617.13,2025-02-23 06:00:00,0.101092,420346.78,4158061.74087148,-6270.3571,-1.4698,阶段低点止损,2,否
128,TIAUSDT,2025-02-23 07:00:00,3.762,421142.67,2025-02-23 09:00:00,3.764,421366.56,111946.48214869,223.893,0.0532,MA5下跌破线,2,否
129,RUNEUSDT,2025-02-23 08:00:00,1.359,420941.16,2025-02-23 09:00:00,1.35,418153.47,309743.3128591,-2787.6898,-0.6623,MA5下跌破线,1,否
130,WIFUSDT,2025-02-23 10:00:00,0.69,419988.96,2025-02-23 11:00:00,0.683565,416072.1,608679.64820325,-3916.8535,-0.9326,阶段低点止损,1,否
131,PEOPLEUSDT,2025-02-23 12:00:00,0.02179,418446.61,2025-02-23 13:00:00,0.02164125,415590.08,19203607.77054234,-2856.5367,-0.6827,阶段低点止损,1,否
132,AVAXUSDT,2025-02-23 11:00:00,25.66,418619.43,2025-02-23 14:00:00,25.5118,416201.68,16314.08527092,-2417.7474,-0.5776,阶段低点止损,3,否
133,PNUTUSDT,2025-02-23 15:00:00,0.1871,416131.3,2025-02-23 15:00:00,0.184871,411173.76,2224111.70841535,-4957.545,-1.1913,阶段低点止损,0,否
134,RUNEUSDT,2025-02-23 14:00:00,1.345,415986.56,2025-02-23 16:00:00,1.3635,421708.31,309283.6860115,5721.7482,1.3755,MA5首次上升止损,2,否
135,BNBUSDT,2025-02-23 17:00:00,664.3,416196.84,2025-02-23 18:00:00,660.37155,413735.59,626.51939901,-2461.2501,-0.5914,阶段低点止损,1,否
136,1000CHEEMSUSDT,2025-02-23 18:00:00,0.000969,415398.96,2025-02-23 18:00:00,0.00096316,412895.42,428688301.66086596,-2503.5397,-0.6027,阶段低点止损,0,否
137,UMAUSDT,2025-02-23 19:00:00,1.676,413962.68,2025-02-23 19:00:00,1.666625,411647.11,246994.43994474,-2315.5729,-0.5594,阶段低点止损,0,否
138,LISTAUSDT,2025-02-23 20:00:00,0.2891,412920.67,2025-02-23 20:00:00,0.2874555,410571.84,1428297.03754364,-2348.8345,-0.5688,阶段低点止损,0,否
139,TURBOUSDT,2025-02-23 21:00:00,0.003672,411863.7,2025-02-23 22:00:00,0.00365264,409692.78,112163316.45932977,-2170.921,-0.5271,阶段低点止损,1,否
140,DIAUSDT,2025-02-23 22:00:00,0.5512,413377.9,2025-02-23 22:00:00,0.5475485,410639.42,749959.91075991,-2738.4786,-0.6625,阶段低点止损,0,否
141,XECUSDT,2025-02-23 23:00:00,2.625e-05,409654.47,2025-02-23 23:00:00,2.607e-05,406829.8,15605884503.495783,-2824.6651,-0.6895,阶段低点止损,0,否
142,TSTUSDT,2025-02-24 00:00:00,0.103,408383.37,2025-02-24 00:00:00,0.102087,404763.43,3964887.0769316,-3619.9419,-0.8864,阶段低点止损,0,否
143,DUSDT,2025-02-24 02:00:00,0.08468,408167.83,2025-02-24 03:00:00,0.0836397,403153.46,4820120.77620752,-5014.3716,-1.2285,阶段低点止损,1,否
144,ANIMEUSDT,2025-02-24 01:00:00,0.0259,406754.4,2025-02-24 04:00:00,0.02675,420103.48,15704802.89839371,13349.0825,3.2819,MA5首次上升止损,3,否
145,OGNUSDT,2025-02-24 05:00:00,0.0829,414346.63,2025-02-24 05:00:00,0.0818885,409291.0,4998149.95672672,-5055.6287,-1.2201,阶段低点止损,0,否
146,TRBUSDT,2025-02-24 04:00:00,37.08,416512.1,2025-02-24 06:00:00,37.54,421679.19,11232.79671106,5167.0865,1.2406,MA5下跌破线,2,否
147,PAXGUSDT,2025-02-24 06:00:00,2962.0,412728.72,2025-02-24 09:00:00,2953.0,411474.65,139.34122792,-1254.0711,-0.3038,MA5下跌破线,3,否
148,OGNUSDT,2025-02-24 10:00:00,0.0811,409990.84,2025-02-24 11:00:00,0.080396,406431.86,5055374.0934279,-3558.9834,-0.8681,阶段低点止损,1,否
149,PSGUSDT,2025-02-24 11:00:00,2.462,409080.87,2025-02-24 11:00:00,2.448695,406870.14,166157.9494883,-2210.7315,-0.5404,阶段低点止损,0,否
150,GLMUSDT,2025-02-24 12:00:00,0.3421,407394.47,2025-02-24 13:00:00,0.339096,403817.11,1190863.68687849,-3577.3545,-0.8781,阶段低点止损,1,否
151,OSMOUSDT,2025-02-24 13:00:00,0.3418,406590.63,2025-02-24 16:00:00,0.3391,403378.83,1189557.15123607,-3211.8043,-0.7899,MA5下跌破线,3,否
152,ARKMUSDT,2025-02-24 16:00:00,0.696,409049.99,2025-02-24 16:00:00,0.687545,404080.86,587715.50593298,-4969.1346,-1.2148,阶段低点止损,0,否
153,GLMUSDT,2025-02-24 17:00:00,0.3337,402103.24,2025-02-24 18:00:00,0.3312355,399133.55,1204984.2230724,-2969.6836,-0.7385,阶段低点止损,1,否
154,TFUELUSDT,2025-02-24 21:00:00,0.05188,400766.88,2025-02-24 22:00:00,0.05149125,397763.83,7724881.98942301,-3003.0479,-0.7493,阶段低点止损,1,否
155,PROMUSDT,2025-02-24 23:00:00,6.475,399415.51,2025-02-25 02:00:00,6.465,398798.65,61685.79244297,-616.8579,-0.1544,MA5下跌破线,3,否
156,PAXGUSDT,2025-02-25 15:00:00,2965.0,399137.92,2025-02-25 20:00:00,2970.5,399878.31,134.61649916,740.3907,0.1855,MA5首次上升止损,5,否
157,EURIUSDT,2025-02-26 14:00:00,1.0498,399471.1,2025-02-26 18:00:00,1.0501,399585.25,380521.14292024,114.1563,0.0286,MA5上升后止损,4,否
